Fiscal Year,TTM,FY 2024,FY 2023,FY 2022,FY 2021,FY 2020,2019 - 2018,Currency,Fiscal_Year_period
Period Ending,"Aug '24 Aug 31, 2024","Aug '24 Aug 31, 2024","Aug '23 Aug 31, 2023","Aug '22 Aug 31, 2022","Aug '21 Aug 31, 2021","Aug '20 Aug 31, 2020",2019 - 2018,,
Revenue,"96,180","96,180","72,096","165,596","16,036",-,Upgrade,Financials in USD,Fiscal year is September - August
Revenue Growth (YoY),33.405%,33.405%,-56.463%,932.652%,-,-,Upgrade,Financials in USD,Fiscal year is September - August
Cost of Revenue,"419,312","419,312","1,533,863","91,476","641,510",-,Upgrade,Financials in USD,Fiscal year is September - August
Gross Profit,"-323,132","-323,132","-1,461,767","74,120","-625,474",-,Upgrade,Financials in USD,Fiscal year is September - August
"Selling, General & Admin","2,358,644","2,358,644","5,206,149","14,289,005","5,819,934","2,819,881",Upgrade,Financials in USD,Fiscal year is September - August
Research & Development,-,-,-,"12,062",-,-,Upgrade,Financials in USD,Fiscal year is September - August
Other Operating Expenses,-,-,"26,046",-,-,-,Upgrade,Financials in USD,Fiscal year is September - August
Operating Expenses,"2,498,413","2,498,413","5,369,241","14,380,010","6,376,760","3,628,696",Upgrade,Financials in USD,Fiscal year is September - August
Operating Income,"-2,821,545","-2,821,545","-6,831,008","-14,305,890","-7,002,234","-3,628,696",Upgrade,Financials in USD,Fiscal year is September - August
Interest Expense,"-866,361","-866,361","-863,203","-1,234,356","-1,280,184","-375,549",Upgrade,Financials in USD,Fiscal year is September - August
Currency Exchange Gain (Loss),"-288,278","-288,278","-147,722","1,393","-16,416","5,110",Upgrade,Financials in USD,Fiscal year is September - August
Other Non Operating Income (Expenses),-,-,"-2,806,695",-,"39,296","-164,197",Upgrade,Financials in USD,Fiscal year is September - August
EBT Excluding Unusual Items,"-3,976,184","-3,976,184","-10,648,628","-15,538,853","-8,259,538","-4,163,332",Upgrade,Financials in USD,Fiscal year is September - August
Asset Writedown,-,-,-,-,"-2,933,195","-2,230,904",Upgrade,Financials in USD,Fiscal year is September - August
Other Unusual Items,-,-,"-27,043",-,"-292,513","-213,527",Upgrade,Financials in USD,Fiscal year is September - August
Pretax Income,"-3,976,184","-3,976,184","-10,675,671","-15,538,853","-11,485,246","-6,607,763",Upgrade,Financials in USD,Fiscal year is September - August
Net Income,"-3,976,184","-3,976,184","-10,675,671","-15,538,853","-11,485,246","-6,607,763",Upgrade,Financials in USD,Fiscal year is September - August
Net Income to Common,"-3,976,184","-3,976,184","-10,675,671","-15,538,853","-11,485,246","-6,607,763",Upgrade,Financials in USD,Fiscal year is September - August
Shares Outstanding (Basic),"105,640,700","105,640,700","96,797,714","92,098,050","80,389,077","80,746,754",Upgrade,Financials in USD,Fiscal year is September - August
Shares Outstanding (Diluted),"105,640,700","105,640,700","96,797,714","92,098,050","80,389,077","80,746,754",Upgrade,Financials in USD,Fiscal year is September - August
Shares Change (YoY),9.136%,9.136%,5.103%,14.565%,-0.443%,84.414%,Upgrade,Financials in USD,Fiscal year is September - August
EPS (Basic),-0.038,-0.038,-0.110,-0.169,-0.143,-0.082,Upgrade,Financials in USD,Fiscal year is September - August
EPS (Diluted),-0.038,-0.038,-0.110,-0.169,-0.143,-0.082,Upgrade,Financials in USD,Fiscal year is September - August
Free Cash Flow,"-2,002,349","-2,002,349","-2,039,949","-5,477,524","-4,180,109","-4,994,293",Upgrade,Financials in USD,Fiscal year is September - August
Free Cash Flow Per Share,-0.019,-0.019,-0.021,-0.059,-0.052,-0.062,Upgrade,Financials in USD,Fiscal year is September - August
Gross Margin,-,-,-,44.760%,-,-,Upgrade,Financials in USD,Fiscal year is September - August
Operating Margin,-2933.609%,-2933.609%,-9474.878%,-8639.031%,-43665.715%,-,Upgrade,Financials in USD,Fiscal year is September - August
Profit Margin,-4134.107%,-4134.107%,-14807.577%,-9383.592%,-71621.639%,-,Upgrade,Financials in USD,Fiscal year is September - August
Free Cash Flow Margin,-2081.877%,-2081.877%,-2829.490%,-3307.763%,-26067.030%,-,Upgrade,Financials in USD,Fiscal year is September - August
EBITDA,"-2,692,533","-2,692,533","-6,693,962","-14,223,301","-6,454,756","-3,162,654",Upgrade,Financials in USD,Fiscal year is September - August
D&A For EBITDA,"129,012","129,012","137,046","82,589","547,478","466,042",Upgrade,Financials in USD,Fiscal year is September - August
EBIT,"-2,821,545","-2,821,545","-6,831,008","-14,305,890","-7,002,234","-3,628,696",Upgrade,Financials in USD,Fiscal year is September - August
Advertising Expenses,-,-,-,"391,740",-,-,Upgrade,Financials in USD,Fiscal year is September - August
