Fiscal Quarter,Q2 2025,Q1 2025,Q4 2024,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,+20 Quarters,Currency,Fiscal_Year_period
Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters,,
Revenue,"90,074,000,000","90,675,000,000","79,530,000,000","82,386,000,000","76,956,000,000","75,686,000,000","95,279,000,000","140,976,000,000","159,413,000,000","159,876,000,000","127,963,000,000","138,342,000,000","162,534,000,000","131,196,000,000","121,190,000,000","133,264,000,000","127,641,000,000","133,857,000,000","125,715,000,000","126,414,000,000",Upgrade,Financials in JPY,Fiscal year is April - March
Revenue Growth (YoY),17.046%,19.804%,-16.529%,-41.560%,-51.725%,-52.660%,-25.542%,1.904%,-1.920%,21.860%,5.589%,3.810%,27.337%,-1.988%,-3.599%,5.419%,12.838%,13.936%,11.850%,4.720%,Upgrade,Financials in JPY,Fiscal year is April - March
Cost of Revenue,"37,378,000,000","34,949,000,000","33,387,000,000","32,867,000,000","29,893,000,000","30,430,000,000","39,153,000,000","46,925,000,000","46,785,000,000","46,056,000,000","39,292,000,000","40,981,000,000","38,378,000,000","38,476,000,000","32,978,000,000","34,101,000,000","34,724,000,000","35,970,000,000","36,331,000,000","37,056,000,000",Upgrade,Financials in JPY,Fiscal year is April - March
Gross Profit,"52,696,000,000","55,726,000,000","46,143,000,000","49,519,000,000","47,063,000,000","45,256,000,000","56,126,000,000","94,051,000,000","112,628,000,000","113,820,000,000","88,671,000,000","97,361,000,000","124,156,000,000","92,720,000,000","88,212,000,000","99,163,000,000","92,917,000,000","97,887,000,000","89,384,000,000","89,358,000,000",Upgrade,Financials in JPY,Fiscal year is April - March
"Selling, General & Admin","44,638,000,000","45,358,000,000","206,147,000,000","57,514,000,000","59,153,000,000","74,891,000,000","49,743,000,000","81,556,000,000","76,191,000,000","77,289,000,000","28,310,000,000","64,356,000,000","62,612,000,000","62,061,000,000","26,647,000,000","52,846,000,000","45,161,000,000","49,012,000,000","45,276,000,000","50,770,000,000",Upgrade,Financials in JPY,Fiscal year is April - March
Research & Development,"13,148,000,000","13,124,000,000","38,990,000,000","23,291,000,000","22,512,000,000","27,844,000,000","55,862,000,000","26,016,000,000","25,558,000,000","24,422,000,000","27,121,000,000","22,076,000,000","23,277,000,000","22,429,000,000","61,012,000,000","22,464,000,000","23,462,000,000","25,744,000,000","31,416,000,000","23,545,000,000",Upgrade,Financials in JPY,Fiscal year is April - March
Other Operating Expenses,"-16,000,000","349,000,000","6,564,000,000","-39,000,000","329,000,000","-5,912,000,000","24,989,000,000","-24,659,000,000","-25,000,000","-2,505,000,000","-241,000,000","273,000,000","-999,000,000","-76,000,000","17,083,000,000","-16,144,000,000","26,000,000","-140,000,000","-41,000,000","417,000,000",Upgrade,Financials in JPY,Fiscal year is April - March
Operating Expenses,"57,770,000,000","58,831,000,000","283,534,000,000","80,766,000,000","81,994,000,000","96,823,000,000","164,698,000,000","82,913,000,000","101,724,000,000","99,206,000,000","86,932,000,000","86,705,000,000","84,890,000,000","84,414,000,000","121,449,000,000","59,166,000,000","68,649,000,000","74,616,000,000","87,923,000,000","74,732,000,000",Upgrade,Financials in JPY,Fiscal year is April - March
Operating Income,"-5,074,000,000","-3,105,000,000","-237,391,000,000","-31,247,000,000","-34,931,000,000","-51,567,000,000","-108,572,000,000","11,138,000,000","10,904,000,000","14,614,000,000","1,739,000,000","10,656,000,000","39,266,000,000","8,306,000,000","-33,237,000,000","39,997,000,000","24,268,000,000","23,271,000,000","1,461,000,000","14,626,000,000",Upgrade,Financials in JPY,Fiscal year is April - March
Interest Expense,"-44,535,000,000","-2,025,000,000","-13,608,000,000","-1,083,000,000","-851,000,000","-800,000,000","-17,162,000,000","-930,000,000","-866,000,000","-883,000,000","-9,150,000,000","-778,000,000","-550,000,000","-960,000,000",-,"-4,318,000,000","-2,679,000,000","-1,937,000,000","-336,000,000","4,663,000,000",Upgrade,Financials in JPY,Fiscal year is April - March
Interest & Investment Income,-,"22,333,000,000",-,"-16,734,000,000","10,707,000,000","21,315,000,000","39,000,000","-29,050,000,000","18,819,000,000","32,879,000,000",-,"6,439,000,000","2,593,000,000","611,000,000","6,528,000,000","392,000,000","86,000,000","645,000,000","240,000,000","986,000,000",Upgrade,Financials in JPY,Fiscal year is April - March
Currency Exchange Gain (Loss),-,-,"32,829,000,000",-,-,-,"26,308,000,000",-,-,-,"24,530,000,000",-,-,-,"8,037,000,000",-,-,-,"-1,134,000,000",-,Upgrade,Financials in JPY,Fiscal year is April - March
Other Non Operating Income (Expenses),-,-,"-30,000,000",-,-,-,"-95,000,000",-,-,-,"-8,000,000",-,-,-,"-127,000,000",-,-,-,"-1,023,000,000",-,Upgrade,Financials in JPY,Fiscal year is April - March
EBT Excluding Unusual Items,"-49,609,000,000","17,203,000,000","-218,200,000,000","-49,064,000,000","-25,075,000,000","-31,052,000,000","-99,482,000,000","-18,842,000,000","28,857,000,000","46,610,000,000","17,111,000,000","16,317,000,000","41,309,000,000","7,957,000,000","-18,799,000,000","36,071,000,000","21,675,000,000","21,979,000,000","-792,000,000","20,275,000,000",Upgrade,Financials in JPY,Fiscal year is April - March
Gain (Loss) on Sale of Investments,-,-,"-224,000,000",-,-,-,"24,735,000,000",-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade,Financials in JPY,Fiscal year is April - March
Gain (Loss) on Sale of Assets,-,-,"501,000,000",-,-,-,"24,635,000,000",-,-,-,"267,000,000",-,-,-,"16,925,000,000",-,-,-,"317,000,000",-,Upgrade,Financials in JPY,Fiscal year is April - March
Asset Writedown,-,-,-,-,-,-,-,-,"-54,433,000,000",-,-,-,-,-,-,-,-,-,-,-,Upgrade,Financials in JPY,Fiscal year is April - March
Pretax Income,"-49,609,000,000","17,203,000,000","-217,923,000,000","-49,064,000,000","-25,075,000,000","-31,052,000,000","-50,112,000,000","-18,842,000,000","-25,576,000,000","46,610,000,000","17,378,000,000","16,317,000,000","41,309,000,000","7,957,000,000","-1,874,000,000","36,071,000,000","21,675,000,000","21,979,000,000","-475,000,000","20,275,000,000",Upgrade,Financials in JPY,Fiscal year is April - March
Income Tax Expense,"-1,445,000,000","1,267,000,000","-20,693,000,000","899,000,000","3,799,000,000","7,810,000,000","13,975,000,000","-1,458,000,000","17,758,000,000","18,519,000,000","11,961,000,000","11,121,000,000","12,129,000,000","7,150,000,000","19,205,000,000","8,502,000,000","6,902,000,000","6,413,000,000","7,586,000,000","6,626,000,000",Upgrade,Financials in JPY,Fiscal year is April - March
Earnings From Continuing Operations,"-48,164,000,000","15,936,000,000","-197,230,000,000","-49,963,000,000","-28,874,000,000","-38,862,000,000","-64,087,000,000","-17,384,000,000","-43,334,000,000","28,091,000,000","5,417,000,000","5,196,000,000","29,180,000,000","807,000,000","-21,079,000,000","27,569,000,000","14,773,000,000","15,566,000,000","-8,061,000,000","13,649,000,000",Upgrade,Financials in JPY,Fiscal year is April - March
Minority Interest in Earnings,"-2,000,000","1,000,000","-31,000,000","-4,000,000","-2,000,000","-3,000,000","8,077,000,000","6,165,000,000","4,943,000,000","3,017,000,000","4,637,000,000","4,713,000,000","2,468,000,000","3,995,000,000","7,041,000,000","5,391,000,000","4,265,000,000","2,693,000,000","4,835,000,000",-,Upgrade,Financials in JPY,Fiscal year is April - March
Net Income,"-48,166,000,000","15,937,000,000","-197,261,000,000","-49,967,000,000","-28,876,000,000","-38,865,000,000","-56,010,000,000","-11,219,000,000","-38,391,000,000","31,108,000,000","10,054,000,000","9,909,000,000","31,648,000,000","4,802,000,000","-14,038,000,000","32,960,000,000","19,038,000,000","18,259,000,000","-3,226,000,000","13,649,000,000",Upgrade,Financials in JPY,Fiscal year is April - March
Net Income to Common,"-48,166,000,000","15,937,000,000","-197,261,000,000","-49,967,000,000","-28,876,000,000","-38,865,000,000","-56,010,000,000","-11,219,000,000","-38,391,000,000","31,108,000,000","10,054,000,000","9,909,000,000","31,648,000,000","4,802,000,000","-14,038,000,000","32,960,000,000","19,038,000,000","18,259,000,000","-3,226,000,000","13,649,000,000",Upgrade,Financials in JPY,Fiscal year is April - March
Net Income Growth,-,-,-,-,-,-,-,-,-,547.813%,-,-69.936%,66.236%,-73.701%,-,141.483%,-19.423%,172.400%,-,12.802%,Upgrade,Financials in JPY,Fiscal year is April - March
Shares Outstanding (Basic),"397,289,418","397,290,582","397,291,000","397,291,000","397,291,000","397,291,000","397,292,000","397,292,000","397,292,350","397,292,000","397,293,000","397,293,000","397,293,331","397,293,000","397,294,000","397,294,000","397,294,000","397,295,000","397,295,000","397,295,000",Upgrade,Financials in JPY,Fiscal year is April - March
Shares Outstanding (Diluted),"397,289,418","397,290,582","397,291,000","397,291,000","397,291,000","397,291,000","397,292,000","397,292,000","397,292,350","397,292,000","397,293,000","397,293,000","397,293,331","397,293,000","397,294,000","397,294,000","397,294,000","397,295,000","397,295,000","397,295,000",Upgrade,Financials in JPY,Fiscal year is April - March
Shares Change (YoY),-0.000%,-0.000%,-0.000%,-0.000%,-0.000%,-0.000%,-0.000%,-0.000%,-0.000%,-0.000%,-0.000%,-0.000%,-0.000%,-0.001%,-0.000%,-0.000%,-0.000%,-0.000%,-0.001%,-0.000%,Upgrade,Financials in JPY,Fiscal year is April - March
EPS (Basic),-121.237,40.114,-496.515,-125.769,-72.682,-97.825,-140.979,-28.239,-96.632,78.300,25.306,24.941,79.659,12.087,-35.334,82.961,47.919,45.958,-8.120,34.355,Upgrade,Financials in JPY,Fiscal year is April - March
EPS (Diluted),-121.237,40.114,-496.515,-125.769,-72.682,-97.825,-140.979,-28.239,-96.632,78.300,25.306,24.941,79.659,12.087,-35.334,82.961,47.919,45.958,-8.120,34.355,Upgrade,Financials in JPY,Fiscal year is April - March
EPS Growth,-,-,-,-,-,-,-,-,-,547.815%,-,-69.936%,66.236%,-73.701%,-,141.484%,-19.422%,172.401%,-,12.802%,Upgrade,Financials in JPY,Fiscal year is April - March
Free Cash Flow,"27,842,000,000","-27,356,000,000","-15,441,000,000","-58,470,000,000","-46,043,000,000","-132,710,000,000","-47,155,000,000","24,625,000,000","15,163,000,000","10,837,000,000","20,024,000,000","35,731,000,000","2,511,000,000","-34,374,000,000","26,086,000,000","80,363,000,000","23,650,000,000","-546,000,000","8,098,000,000","3,977,000,000",Upgrade,Financials in JPY,Fiscal year is April - March
Free Cash Flow Per Share,70.080,-68.856,-38.866,-147.172,-115.892,-334.037,-118.691,61.982,38.166,27.277,50.401,89.936,6.320,-86.521,65.659,202.276,59.528,-1.374,20.383,10.010,Upgrade,Financials in JPY,Fiscal year is April - March
Dividend Per Share,-,-,-,-,-,-,7.000,-,14.000,-,14.000,-,14.000,-,14.000,-,14.000,-,14.000,-,Upgrade,Financials in JPY,Fiscal year is April - March
Dividend Growth,-,-,-,-,-,-,-50.000%,-,0%,-,0%,-,0%,-,0%,-,0%,-,-17.647%,-,Upgrade,Financials in JPY,Fiscal year is April - March
Gross Margin,58.503%,61.457%,58.020%,60.106%,61.156%,59.794%,58.907%,66.714%,70.652%,71.193%,69.294%,70.377%,76.388%,70.673%,72.788%,74.411%,72.796%,73.128%,71.100%,70.687%,Upgrade,Financials in JPY,Fiscal year is April - March
Operating Margin,-5.633%,-3.424%,-298.492%,-37.928%,-45.391%,-68.133%,-113.952%,7.901%,6.840%,9.141%,1.359%,7.703%,24.159%,6.331%,-27.426%,30.013%,19.013%,17.385%,1.162%,11.570%,Upgrade,Financials in JPY,Fiscal year is April - March
Profit Margin,-53.474%,17.576%,-248.033%,-60.650%,-37.523%,-51.350%,-58.785%,-7.958%,-24.083%,19.458%,7.857%,7.163%,19.472%,3.660%,-11.583%,24.733%,14.915%,13.641%,-2.566%,10.797%,Upgrade,Financials in JPY,Fiscal year is April - March
Free Cash Flow Margin,30.910%,-30.169%,-19.415%,-70.971%,-59.830%,-175.343%,-49.491%,17.468%,9.512%,6.778%,15.648%,25.828%,1.545%,-26.200%,21.525%,60.304%,18.529%,-0.408%,6.442%,3.146%,Upgrade,Financials in JPY,Fiscal year is April - March
