Fiscal Year,TTM,FY 2023,FY 2022,FY 2021,FY 2020,FY 2019,2018 - 2014,Currency,Fiscal_Year_period
Period Ending,"Jun '24 Jun 30, 2024","Sep '23 Sep 30, 2023","Sep '22 Sep 30, 2022","Sep '21 Sep 30, 2021","Sep '20 Sep 30, 2020","Sep '19 Sep 30, 2019",2018 - 2014,,
Revenue,-,-,-,-,"28,876","2,588",Upgrade,Financials in CAD,Fiscal year is October - September
Revenue Growth (YoY),-,-,-,-,1015.765%,-,Upgrade,Financials in CAD,Fiscal year is October - September
Cost of Revenue,-,-,-,"45,626","7,900","316,030",Upgrade,Financials in CAD,Fiscal year is October - September
Gross Profit,-,-,-,"-45,626","20,976","-313,442",Upgrade,Financials in CAD,Fiscal year is October - September
"Selling, General & Admin","542,034","551,708","469,994","642,675","160,477","460,395",Upgrade,Financials in CAD,Fiscal year is October - September
Research & Development,-,-,"17,962","26,183","29,180","39,069",Upgrade,Financials in CAD,Fiscal year is October - September
Other Operating Expenses,-,-,"-1,837","4,147",-,-,Upgrade,Financials in CAD,Fiscal year is October - September
Operating Expenses,"542,034","551,708","1,552,678","2,891,747","697,256","2,521,269",Upgrade,Financials in CAD,Fiscal year is October - September
Operating Income,"-542,034","-551,708","-1,552,678","-2,937,373","-676,280","-2,834,711",Upgrade,Financials in CAD,Fiscal year is October - September
Interest Expense,"-580,469","-534,665","-659,090","-184,265","-4,266","-4,410",Upgrade,Financials in CAD,Fiscal year is October - September
Interest & Investment Income,-,-,-,-,979,"5,220",Upgrade,Financials in CAD,Fiscal year is October - September
Earnings From Equity Investments,-,-,-,-,"-481,975","45,603",Upgrade,Financials in CAD,Fiscal year is October - September
Currency Exchange Gain (Loss),"-82,230","19,239","-171,720","-201,825",268,"3,641",Upgrade,Financials in CAD,Fiscal year is October - September
Other Non Operating Income (Expenses),"-1,254,087","-1,031,098","436,734","217,349","-25,500","-15,837",Upgrade,Financials in CAD,Fiscal year is October - September
EBT Excluding Unusual Items,"-2,458,820","-2,098,232","-1,946,754","-3,106,114","-1,186,774","-2,800,494",Upgrade,Financials in CAD,Fiscal year is October - September
Gain (Loss) on Sale of Assets,"-14,798","-14,798",-,"-980,877","-191,444","-97,524",Upgrade,Financials in CAD,Fiscal year is October - September
Asset Writedown,"-520,279","-520,279","-435,049","-236,890",-,-,Upgrade,Financials in CAD,Fiscal year is October - September
Other Unusual Items,"52,774","52,774","215,964","-3,714,297",-,"-20,295",Upgrade,Financials in CAD,Fiscal year is October - September
Pretax Income,"-2,941,123","-2,580,535","-2,165,839","-8,038,178","-1,378,218","-2,918,313",Upgrade,Financials in CAD,Fiscal year is October - September
Earnings From Continuing Operations,"-2,941,123","-2,580,535","-2,165,839","-8,038,178","-1,378,218","-2,918,313",Upgrade,Financials in CAD,Fiscal year is October - September
Minority Interest in Earnings,-,-,-,"2,175","108,468","247,269",Upgrade,Financials in CAD,Fiscal year is October - September
Net Income,"-2,941,123","-2,580,535","-2,165,839","-8,036,003","-1,269,750","-2,671,044",Upgrade,Financials in CAD,Fiscal year is October - September
Net Income to Common,"-2,941,123","-2,580,535","-2,165,839","-8,036,003","-1,269,750","-2,671,044",Upgrade,Financials in CAD,Fiscal year is October - September
Shares Outstanding (Basic),"21,585,456","17,465,492","15,521,318","13,285,078","9,440,115","9,343,471",Upgrade,Financials in CAD,Fiscal year is October - September
Shares Outstanding (Diluted),"21,585,456","17,465,492","15,521,318","13,285,078","9,440,115","9,343,471",Upgrade,Financials in CAD,Fiscal year is October - September
Shares Change (YoY),28.955%,12.526%,16.833%,40.730%,1.034%,7.905%,Upgrade,Financials in CAD,Fiscal year is October - September
EPS (Basic),-0.136,-0.148,-0.140,-0.605,-0.135,-0.286,Upgrade,Financials in CAD,Fiscal year is October - September
EPS (Diluted),-0.136,-0.148,-0.140,-0.605,-0.135,-0.286,Upgrade,Financials in CAD,Fiscal year is October - September
Free Cash Flow,"-116,888","-98,344","-460,149","-1,654,368","-59,516","-481,199",Upgrade,Financials in CAD,Fiscal year is October - September
Free Cash Flow Per Share,-0.005,-0.006,-0.030,-0.125,-0.006,-0.052,Upgrade,Financials in CAD,Fiscal year is October - September
Gross Margin,-,-,-,-,72.642%,-,Upgrade,Financials in CAD,Fiscal year is October - September
Operating Margin,-,-,-,-,-2342.014%,-109532.883%,Upgrade,Financials in CAD,Fiscal year is October - September
Profit Margin,-,-,-,-,-4397.250%,-103208.810%,Upgrade,Financials in CAD,Fiscal year is October - September
Free Cash Flow Margin,-,-,-,-,-206.109%,-18593.470%,Upgrade,Financials in CAD,Fiscal year is October - September
EBITDA,"-5,998","-24,793","-893,588","-2,756,440","-654,342","-2,826,054",Upgrade,Financials in CAD,Fiscal year is October - September
D&A For EBITDA,"536,036","526,915","659,090","180,933","21,938","8,657",Upgrade,Financials in CAD,Fiscal year is October - September
EBIT,"-542,034","-551,708","-1,552,678","-2,937,373","-676,280","-2,834,711",Upgrade,Financials in CAD,Fiscal year is October - September
Advertising Expenses,-,"23,047","52,351","207,236",826,"60,303",Upgrade,Financials in CAD,Fiscal year is October - September
