Fiscal Year,TTM,FY 2024,FY 2023,FY 2022,FY 2021,FY 2020,2019 - 2015,Currency,Fiscal_Year_period
Period Ending,"Sep '24 Sep 30, 2024","Mar '24 Mar 31, 2024","Mar '23 Mar 31, 2023","Mar '22 Mar 31, 2022","Mar '21 Mar 31, 2021","Mar '20 Mar 31, 2020",2019 - 2015,,
Revenue,"753,221,000,000","741,751,000,000","744,402,000,000","756,226,000,000","645,942,000,000","695,621,000,000",Upgrade,Financials in JPY,Fiscal year is April - March
Revenue Growth (YoY),-0.804%,-0.356%,-1.564%,17.073%,-7.142%,8.212%,Upgrade,Financials in JPY,Fiscal year is April - March
Cost of Revenue,"157,255,000,000","155,333,000,000","177,837,000,000","174,831,000,000","161,310,000,000","175,693,000,000",Upgrade,Financials in JPY,Fiscal year is April - March
Gross Profit,"595,966,000,000","586,418,000,000","566,565,000,000","581,395,000,000","484,632,000,000","519,928,000,000",Upgrade,Financials in JPY,Fiscal year is April - March
"Selling, General & Admin","382,177,000,000","364,084,000,000","348,139,000,000","356,847,000,000","272,568,000,000","248,554,000,000",Upgrade,Financials in JPY,Fiscal year is April - March
Research & Development,"168,009,000,000","169,021,000,000","172,999,000,000","171,738,000,000","150,299,000,000","140,116,000,000",Upgrade,Financials in JPY,Fiscal year is April - March
Other Operating Expenses,"-5,051,000,000","-1,109,000,000","-3,161,000,000","792,000,000","-282,000,000","827,000,000",Upgrade,Financials in JPY,Fiscal year is April - March
Operating Expenses,"555,472,000,000","542,333,000,000","528,130,000,000","538,960,000,000","431,413,000,000","397,240,000,000",Upgrade,Financials in JPY,Fiscal year is April - March
Operating Income,"40,494,000,000","44,085,000,000","38,435,000,000","42,435,000,000","53,219,000,000","122,688,000,000",Upgrade,Financials in JPY,Fiscal year is April - March
Interest Expense,"-2,396,000,000","-1,884,000,000","-1,658,000,000","-1,429,000,000","-1,160,000,000","-1,134,000,000",Upgrade,Financials in JPY,Fiscal year is April - March
Interest & Investment Income,"10,056,000,000","10,077,000,000","5,093,000,000","2,209,000,000","1,958,000,000","4,003,000,000",Upgrade,Financials in JPY,Fiscal year is April - March
Earnings From Equity Investments,-,-,-,-,-,"10,000,000",Upgrade,Financials in JPY,Fiscal year is April - March
Currency Exchange Gain (Loss),"464,000,000","464,000,000","-2,199,000,000","-2,083,000,000","-1,453,000,000","-2,105,000,000",Upgrade,Financials in JPY,Fiscal year is April - March
Other Non Operating Income (Expenses),"-62,000,000","-63,000,000","-60,000,000","-62,000,000","-72,000,000","57,000,000",Upgrade,Financials in JPY,Fiscal year is April - March
EBT Excluding Unusual Items,"48,556,000,000","52,679,000,000","39,611,000,000","41,070,000,000","52,492,000,000","123,519,000,000",Upgrade,Financials in JPY,Fiscal year is April - March
Gain (Loss) on Sale of Investments,"285,000,000","285,000,000","5,401,000,000","-10,000,000","59,000,000","4,107,000,000",Upgrade,Financials in JPY,Fiscal year is April - March
Gain (Loss) on Sale of Assets,"8,859,000,000","8,859,000,000",-,"13,398,000,000",-,"437,000,000",Upgrade,Financials in JPY,Fiscal year is April - March
Pretax Income,"57,700,000,000","61,823,000,000","45,012,000,000","54,458,000,000","52,551,000,000","128,063,000,000",Upgrade,Financials in JPY,Fiscal year is April - March
Income Tax Expense,"15,022,000,000","18,040,000,000","-11,824,000,000","8,741,000,000","10,068,000,000","5,596,000,000",Upgrade,Financials in JPY,Fiscal year is April - March
Earnings From Continuing Operations,"42,678,000,000","43,783,000,000","56,836,000,000","45,717,000,000","42,483,000,000","122,467,000,000",Upgrade,Financials in JPY,Fiscal year is April - March
Minority Interest in Earnings,"-1,708,000,000","-1,377,000,000","-1,404,000,000","2,237,000,000","-364,000,000","-700,000,000",Upgrade,Financials in JPY,Fiscal year is April - March
Net Income,"40,970,000,000","42,406,000,000","55,432,000,000","47,954,000,000","42,119,000,000","121,767,000,000",Upgrade,Financials in JPY,Fiscal year is April - March
Net Income to Common,"40,970,000,000","42,406,000,000","55,432,000,000","47,954,000,000","42,119,000,000","121,767,000,000",Upgrade,Financials in JPY,Fiscal year is April - March
Net Income Growth,-14.816%,-23.499%,15.594%,13.854%,-65.410%,92.104%,Upgrade,Financials in JPY,Fiscal year is April - March
Shares Outstanding (Basic),"285,873,000","286,803,000","286,757,000","286,685,000","286,616,000","286,506,000",Upgrade,Financials in JPY,Fiscal year is April - March
Shares Outstanding (Diluted),"285,873,000","286,803,000","286,761,000","286,729,000","286,713,000","286,648,000",Upgrade,Financials in JPY,Fiscal year is April - March
Shares Change (YoY),-0.321%,0.015%,0.011%,0.006%,0.023%,-0.006%,Upgrade,Financials in JPY,Fiscal year is April - March
EPS (Basic),143.315,147.858,193.307,167.271,146.953,425.007,Upgrade,Financials in JPY,Fiscal year is April - March
EPS (Diluted),143.315,147.858,193.307,167.250,146.900,424.800,Upgrade,Financials in JPY,Fiscal year is April - March
EPS Growth,-14.542%,-23.511%,15.579%,13.853%,-65.419%,92.113%,Upgrade,Financials in JPY,Fiscal year is April - March
Free Cash Flow,"16,899,000,000","41,672,000,000","-24,348,000,000","88,559,000,000","54,705,000,000","87,519,000,000",Upgrade,Financials in JPY,Fiscal year is April - March
Free Cash Flow Per Share,59.114,145.298,-84.907,308.860,190.801,305.319,Upgrade,Financials in JPY,Fiscal year is April - March
Dividend Per Share,160.000,160.000,160.000,160.000,160.000,160.000,Upgrade,Financials in JPY,Fiscal year is April - March
Dividend Growth,0%,0%,0%,0%,0%,6.667%,Upgrade,Financials in JPY,Fiscal year is April - March
Gross Margin,79.122%,79.059%,76.110%,76.881%,75.027%,74.743%,Upgrade,Financials in JPY,Fiscal year is April - March
Operating Margin,5.376%,5.943%,5.163%,5.611%,8.239%,17.637%,Upgrade,Financials in JPY,Fiscal year is April - March
Profit Margin,5.439%,5.717%,7.447%,6.341%,6.521%,17.505%,Upgrade,Financials in JPY,Fiscal year is April - March
Free Cash Flow Margin,2.244%,5.618%,-3.271%,11.711%,8.469%,12.581%,Upgrade,Financials in JPY,Fiscal year is April - March
EBITDA,"80,404,000,000","83,483,000,000","78,416,000,000","80,833,000,000","89,518,000,000","156,388,000,000",Upgrade,Financials in JPY,Fiscal year is April - March
EBITDA Margin,10.675%,11.255%,10.534%,10.689%,13.858%,22.482%,Upgrade,Financials in JPY,Fiscal year is April - March
