Fiscal Year,TTM,FY 2022,FY 2021,FY 2020,FY 2019,FY 2018,2017 - 2013,Currency,Fiscal_Year_period
Period Ending,"Sep '23 Sep 30, 2023","Dec '22 Dec 31, 2022","Dec '21 Dec 31, 2021","Dec '20 Dec 31, 2020","Dec '19 Dec 31, 2019","Dec '18 Dec 31, 2018",2017 - 2013,,
Revenue,610,"65,652","531,513","915,013","657,826","1,169,351",Upgrade,Financials in USD,Fiscal year is January - December
Revenue Growth (YoY),-99.471%,-87.648%,-41.912%,39.097%,-43.744%,-35.411%,Upgrade,Financials in USD,Fiscal year is January - December
Cost of Revenue,"50,036","184,947",-,"1,048","6,667","96,636",Upgrade,Financials in USD,Fiscal year is January - December
Gross Profit,"-49,426","-119,295","531,513","913,965","651,159","1,072,715",Upgrade,Financials in USD,Fiscal year is January - December
"Selling, General & Admin","5,097,755","5,361,826","7,450,015","6,694,959","6,275,409","6,598,135",Upgrade,Financials in USD,Fiscal year is January - December
Research & Development,"5,093,444","5,969,774","5,141,910","4,930,187","5,338,267","4,221,881",Upgrade,Financials in USD,Fiscal year is January - December
Operating Expenses,"10,191,199","11,331,600","12,591,925","11,625,146","11,613,676","10,820,016",Upgrade,Financials in USD,Fiscal year is January - December
Operating Income,"-10,240,625","-11,450,895","-12,060,412","-10,711,181","-10,962,517","-9,747,301",Upgrade,Financials in USD,Fiscal year is January - December
Interest Expense,-,"-335,000","-9,000","-7,000","-8,000","-161,000",Upgrade,Financials in USD,Fiscal year is January - December
Interest & Investment Income,"1,196,373","9,000","3,000","18,000","33,000","131,000",Upgrade,Financials in USD,Fiscal year is January - December
Other Non Operating Income (Expenses),"-165,603","-37,261","-14,476","-21,510","-7,325",346,Upgrade,Financials in USD,Fiscal year is January - December
EBT Excluding Unusual Items,"-9,275,855","-11,814,156","-12,080,888","-10,721,691","-10,944,842","-9,776,955",Upgrade,Financials in USD,Fiscal year is January - December
Legal Settlements,"-1,184,000","-3,363,000",-,-,-,-,Upgrade,Financials in USD,Fiscal year is January - December
Other Unusual Items,"1,041,376",-,"366,000",-,-,"-6,391,616",Upgrade,Financials in USD,Fiscal year is January - December
Pretax Income,"-8,607,479","-15,177,156","-11,714,888","-10,721,691","-10,944,842","-16,168,571",Upgrade,Financials in USD,Fiscal year is January - December
Income Tax Expense,-,-,"16,043",-,707,"-9,753",Upgrade,Financials in USD,Fiscal year is January - December
Earnings From Continuing Operations,"-8,607,479","-15,177,156","-11,730,931","-10,721,691","-10,945,549","-16,158,818",Upgrade,Financials in USD,Fiscal year is January - December
Earnings From Discontinued Operations,"7,425,000",-,-,-,"-2,665","44,502",Upgrade,Financials in USD,Fiscal year is January - December
Net Income to Company,"-1,182,479","-15,177,156","-11,730,931","-10,721,691","-10,948,214","-16,114,316",Upgrade,Financials in USD,Fiscal year is January - December
Minority Interest in Earnings,1,3,4,-,17,379,Upgrade,Financials in USD,Fiscal year is January - December
Net Income,"-1,182,478","-15,177,153","-11,730,927","-10,721,691","-10,948,197","-16,113,937",Upgrade,Financials in USD,Fiscal year is January - December
Preferred Dividends & Other Adjustments,"206,982","2,037,886",-,"663,889",-,-,Upgrade,Financials in USD,Fiscal year is January - December
Net Income to Common,"-1,389,460","-17,215,039","-11,730,927","-11,385,580","-10,948,197","-16,113,937",Upgrade,Financials in USD,Fiscal year is January - December
Shares Outstanding (Basic),"53,346,749","30,901,869","29,343,542","23,896,001","14,393,360","8,526,767",Upgrade,Financials in USD,Fiscal year is January - December
Shares Outstanding (Diluted),"53,346,749","30,901,869","29,343,542","23,896,001","14,393,360","8,526,767",Upgrade,Financials in USD,Fiscal year is January - December
Shares Change (YoY),75.793%,5.311%,22.797%,66.021%,68.802%,2.722%,Upgrade,Financials in USD,Fiscal year is January - December
EPS (Basic),-0.026,-0.557,-0.400,-0.476,-0.761,-1.890,Upgrade,Financials in USD,Fiscal year is January - December
EPS (Diluted),-0.026,-0.557,-0.400,-0.476,-0.761,-1.890,Upgrade,Financials in USD,Fiscal year is January - December
Free Cash Flow,"-9,728,817","-9,049,656","-10,243,373","-8,309,674","-9,354,730","4,229,248",Upgrade,Financials in USD,Fiscal year is January - December
Free Cash Flow Per Share,-0.182,-0.293,-0.349,-0.348,-0.650,0.496,Upgrade,Financials in USD,Fiscal year is January - December
Gross Margin,-,-181.708%,100.000%,99.885%,98.987%,91.736%,Upgrade,Financials in USD,Fiscal year is January - December
Operating Margin,-1678790.984%,-17441.807%,-2269.072%,-1170.604%,-1666.477%,-833.565%,Upgrade,Financials in USD,Fiscal year is January - December
Profit Margin,-227780.328%,-26221.652%,-2207.082%,-1244.308%,-1664.300%,-1378.024%,Upgrade,Financials in USD,Fiscal year is January - December
Free Cash Flow Margin,-1594888.033%,-13784.281%,-1927.210%,-908.148%,-1422.068%,361.675%,Upgrade,Financials in USD,Fiscal year is January - December
EBITDA,"-10,132,441","-11,355,076","-11,983,458","-10,640,788","-10,818,005","-9,596,916",Upgrade,Financials in USD,Fiscal year is January - December
D&A For EBITDA,"108,184","95,819","76,954","70,393","144,512","150,385",Upgrade,Financials in USD,Fiscal year is January - December
EBIT,"-10,240,625","-11,450,895","-12,060,412","-10,711,181","-10,962,517","-9,747,301",Upgrade,Financials in USD,Fiscal year is January - December
Revenue as Reported,610,"65,652","531,513","915,013","657,826","1,169,351",Upgrade,Financials in USD,Fiscal year is January - December
