Fiscal Year,TTM,FY 2023,FY 2022,FY 2021,FY 2020,FY 2019,2018 - 2014,Currency,Fiscal_Year_period
Period Ending,"Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Dec '22 Dec 31, 2022","Dec '21 Dec 31, 2021","Dec '20 Dec 31, 2020","Dec '19 Dec 31, 2019",2018 - 2014,,
Operating Revenue,"21,474,000","13,085,000","5,499,000","1,519,000","10,387,000","719,000",Upgrade,Financials in USD,Fiscal year is January - December
Revenue,"21,474,000","13,085,000","5,499,000","1,519,000","10,387,000","719,000",Upgrade,Financials in USD,Fiscal year is January - December
Revenue Growth (YoY),223.989%,137.952%,262.014%,-85.376%,1344.645%,-93.948%,Upgrade,Financials in USD,Fiscal year is January - December
Cost of Revenue,"13,648,000","9,058,000","3,041,000","980,000","1,354,000","485,000",Upgrade,Financials in USD,Fiscal year is January - December
Gross Profit,"7,826,000","4,027,000","2,458,000","539,000","9,033,000","234,000",Upgrade,Financials in USD,Fiscal year is January - December
"Selling, General & Admin","39,712,000","37,960,000","33,646,000","20,150,000","8,608,000","6,773,000",Upgrade,Financials in USD,Fiscal year is January - December
Research & Development,"2,128,000","1,810,000","1,320,000","794,000","2,579,000","2,496,000",Upgrade,Financials in USD,Fiscal year is January - December
Other Operating Expenses,"-166,000","-4,412,000","-862,000","-111,000",-,-,Upgrade,Financials in USD,Fiscal year is January - December
Operating Expenses,"41,674,000","35,358,000","34,104,000","20,833,000","11,187,000","9,269,000",Upgrade,Financials in USD,Fiscal year is January - December
Operating Income,"-33,848,000","-31,331,000","-31,646,000","-20,294,000","-2,154,000","-9,035,000",Upgrade,Financials in USD,Fiscal year is January - December
Interest Expense,"-2,063,000","-1,016,000","-403,000",-,-,"-1,000",Upgrade,Financials in USD,Fiscal year is January - December
Interest & Investment Income,"395,000","518,000","37,000","13,000","3,000","18,000",Upgrade,Financials in USD,Fiscal year is January - December
Currency Exchange Gain (Loss),"-543,000","-543,000","851,000","382,000","266,000","-47,000",Upgrade,Financials in USD,Fiscal year is January - December
Other Non Operating Income (Expenses),"-3,000","-3,000","-76,000","-8,000","-1,000","-1,000",Upgrade,Financials in USD,Fiscal year is January - December
EBT Excluding Unusual Items,"-36,062,000","-32,375,000","-31,237,000","-19,907,000","-1,886,000","-9,066,000",Upgrade,Financials in USD,Fiscal year is January - December
Asset Writedown,-,-,"-18,106,000",-,-,-,Upgrade,Financials in USD,Fiscal year is January - December
Pretax Income,"-36,062,000","-32,375,000","-49,343,000","-19,907,000","-1,886,000","-9,066,000",Upgrade,Financials in USD,Fiscal year is January - December
Income Tax Expense,"104,000","918,000","446,000","-229,000","744,000","-266,000",Upgrade,Financials in USD,Fiscal year is January - December
Earnings From Continuing Operations,"-36,166,000","-33,293,000","-49,789,000","-19,678,000","-2,630,000","-8,800,000",Upgrade,Financials in USD,Fiscal year is January - December
Net Income,"-36,166,000","-33,293,000","-49,789,000","-19,678,000","-2,630,000","-8,800,000",Upgrade,Financials in USD,Fiscal year is January - December
Net Income to Common,"-36,166,000","-33,293,000","-49,789,000","-19,678,000","-2,630,000","-8,800,000",Upgrade,Financials in USD,Fiscal year is January - December
Shares Outstanding (Basic),"762,121,031","722,544,000","233,191,000","204,409,000","117,234,000","116,987,000",Upgrade,Financials in USD,Fiscal year is January - December
Shares Outstanding (Diluted),"762,121,031","722,544,000","233,191,000","204,409,000","117,234,000","116,987,000",Upgrade,Financials in USD,Fiscal year is January - December
Shares Change (YoY),59.896%,209.851%,14.081%,74.360%,0.211%,0.482%,Upgrade,Financials in USD,Fiscal year is January - December
EPS (Basic),-0.047,-0.046,-0.214,-0.096,-0.022,-0.075,Upgrade,Financials in USD,Fiscal year is January - December
EPS (Diluted),-0.047,-0.046,-0.214,-0.096,-0.022,-0.075,Upgrade,Financials in USD,Fiscal year is January - December
Free Cash Flow,"-20,890,000","-37,365,000","-22,655,000","-18,634,000","-1,400,000","-4,066,000",Upgrade,Financials in USD,Fiscal year is January - December
Free Cash Flow Per Share,-0.027,-0.052,-0.097,-0.091,-0.012,-0.035,Upgrade,Financials in USD,Fiscal year is January - December
Gross Margin,36.444%,30.776%,44.699%,35.484%,86.964%,32.545%,Upgrade,Financials in USD,Fiscal year is January - December
Operating Margin,-157.623%,-239.442%,-575.486%,-1336.011%,-20.737%,-1256.606%,Upgrade,Financials in USD,Fiscal year is January - December
Profit Margin,-168.418%,-254.436%,-905.419%,-1295.458%,-25.320%,-1223.922%,Upgrade,Financials in USD,Fiscal year is January - December
Free Cash Flow Margin,-97.280%,-285.556%,-411.984%,-1226.728%,-13.478%,-565.508%,Upgrade,Financials in USD,Fiscal year is January - December
EBITDA,"-33,906,000","-31,078,000","-29,674,000","-18,753,000","24,000","-6,745,000",Upgrade,Financials in USD,Fiscal year is January - December
EBITDA Margin,-157.893%,-237.508%,-,-,0.231%,-,Upgrade,Financials in USD,Fiscal year is January - December
D&A For EBITDA,"-58,000","253,000","1,972,000","1,541,000","2,178,000","2,290,000",Upgrade,Financials in USD,Fiscal year is January - December
EBIT,"-33,848,000","-31,331,000","-31,646,000","-20,294,000","-2,154,000","-9,035,000",Upgrade,Financials in USD,Fiscal year is January - December
EBIT Margin,-157.623%,-239.442%,-,-,-20.737%,-,Upgrade,Financials in USD,Fiscal year is January - December
