Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+5 Quarters,Currency,Fiscal_Year_period
Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+5 Quarters,,
Revenue,"7,103,576","6,870,289","6,528,390","5,000,152","4,350,129","7,100,565","5,771,799","4,153,016","3,803,787","3,051,554","2,286,721","1,989,604","1,808,111","1,241,763","589,138","1,245,097","825,903","428,355",-,-,Upgrade,Financials in CAD,Fiscal year is January - December
Revenue Growth (YoY),63.296%,-3.243%,13.108%,20.398%,14.363%,132.687%,152.405%,108.736%,110.374%,145.744%,288.147%,59.795%,118.925%,189.891%,-,-,-,-,-,-,Upgrade,Financials in CAD,Fiscal year is January - December
Cost of Revenue,"4,374,456","3,840,408","4,700,366","3,288,997","2,125,784","4,532,965","4,099,616","1,460,293","2,216,276","2,007,951","1,498,509","1,305,842","989,233","906,123","483,727","688,222","875,485","213,236",-,-,Upgrade,Financials in CAD,Fiscal year is January - December
Gross Profit,"2,729,120","3,029,881","1,828,024","1,711,155","2,224,345","2,567,600","1,672,183","2,692,723","1,587,511","1,043,603","788,212","683,762","818,878","335,640","105,411","556,875","-49,582","215,119",-,-,Upgrade,Financials in CAD,Fiscal year is January - December
"Selling, General & Admin","2,268,101","2,099,865","1,891,190","2,308,984","2,466,495","2,201,125","1,753,275","1,993,701","1,724,243","1,288,948","1,508,853","1,089,115","833,401","614,729","411,694","217,227","936,323","516,404","610,522","589,994",Upgrade,Financials in CAD,Fiscal year is January - December
Research & Development,-,-,-,-,-,-,-,-,-,-,-,"29,069","13,535","12,210","34,454","181,750",-,-,-,-,Upgrade,Financials in CAD,Fiscal year is January - December
Operating Expenses,"2,384,052","2,162,541","2,797,760","2,151,988","2,614,315","2,807,524","1,881,138","2,050,645","2,011,068","1,437,928","1,656,181","2,292,255","927,975","647,428","467,771","421,416","3,753,273","530,602","3,182,135","653,385",Upgrade,Financials in CAD,Fiscal year is January - December
Operating Income,"345,068","867,340","-969,736","-440,833","-389,970","-239,924","-208,955","642,078","-423,557","-394,325","-867,969","-1,608,493","-109,097","-311,788","-362,360","135,459","-3,802,855","-315,483","-3,182,135","-653,385",Upgrade,Financials in CAD,Fiscal year is January - December
Interest Expense,"-277,071","-786,489","-340,422","-348,267","-260,221","-316,034","-115,671","-153,426","-57,708","-64,662","-68,122","-71,076","-98,767","-48,141","-59,213","-48,870","-92,864","-153,037","-162,923","-202,357",Upgrade,Financials in CAD,Fiscal year is January - December
