Fiscal Year,TTM,FY 2024,FY 2023,FY 2022,FY 2021,FY 2020,2019 - 2015,Currency,Fiscal_Year_period
Period Ending,"Sep '24 Sep 30, 2024","Mar '24 Mar 31, 2024","Mar '23 Mar 31, 2023","Mar '22 Mar 31, 2022","Mar '21 Mar 31, 2021","Mar '20 Mar 31, 2020",2019 - 2015,,
Revenue,"154,273,000,000","148,255,000,000","144,175,000,000","137,484,000,000","121,885,000,000","116,637,000,000",Upgrade,Financials in JPY,Fiscal year is April - March
Revenue Growth (YoY),5.412%,2.830%,4.867%,12.798%,4.499%,1.675%,Upgrade,Financials in JPY,Fiscal year is April - March
Cost of Revenue,"49,849,000,000","50,234,000,000","55,980,000,000","50,191,000,000","49,954,000,000","53,155,000,000",Upgrade,Financials in JPY,Fiscal year is April - March
Gross Profit,"104,424,000,000","98,021,000,000","88,195,000,000","87,293,000,000","71,931,000,000","63,482,000,000",Upgrade,Financials in JPY,Fiscal year is April - March
"Selling, General & Admin","35,034,000,000","33,955,000,000","33,872,000,000","31,264,000,000","29,318,000,000","27,467,000,000",Upgrade,Financials in JPY,Fiscal year is April - March
Research & Development,"35,891,000,000","31,676,000,000","24,135,000,000","22,863,000,000","16,104,000,000","13,994,000,000",Upgrade,Financials in JPY,Fiscal year is April - March
Other Operating Expenses,"4,237,000,000","119,000,000","19,000,000","252,000,000",-,-,Upgrade,Financials in JPY,Fiscal year is April - March
Operating Expenses,"76,166,000,000","66,754,000,000","58,966,000,000","55,288,000,000","45,796,000,000","41,813,000,000",Upgrade,Financials in JPY,Fiscal year is April - March
Operating Income,"28,258,000,000","31,267,000,000","29,229,000,000","32,005,000,000","26,135,000,000","21,669,000,000",Upgrade,Financials in JPY,Fiscal year is April - March
Interest Expense,"-63,000,000","-55,000,000","-65,000,000","-55,000,000","-2,000,000","-2,000,000",Upgrade,Financials in JPY,Fiscal year is April - March
Interest & Investment Income,"719,000,000","649,000,000","573,000,000","472,000,000","531,000,000","574,000,000",Upgrade,Financials in JPY,Fiscal year is April - March
Currency Exchange Gain (Loss),"2,486,000,000","2,486,000,000","1,193,000,000","993,000,000","192,000,000","-141,000,000",Upgrade,Financials in JPY,Fiscal year is April - March
Other Non Operating Income (Expenses),"365,000,000","366,000,000","329,000,000","281,000,000","-96,000,000","64,000,000",Upgrade,Financials in JPY,Fiscal year is April - March
EBT Excluding Unusual Items,"31,765,000,000","34,713,000,000","31,259,000,000","33,696,000,000","26,760,000,000","22,164,000,000",Upgrade,Financials in JPY,Fiscal year is April - March
Gain (Loss) on Sale of Investments,"-272,000,000","-272,000,000","-69,000,000","-63,000,000","1,936,000,000","277,000,000",Upgrade,Financials in JPY,Fiscal year is April - March
Gain (Loss) on Sale of Assets,"-104,000,000","-104,000,000","-86,000,000","-332,000,000","62,000,000",-,Upgrade,Financials in JPY,Fiscal year is April - March
Asset Writedown,"-722,000,000","-722,000,000","-616,000,000",-,-,-,Upgrade,Financials in JPY,Fiscal year is April - March
