Fiscal Year,TTM,FY 2023,FY 2022,FY 2021,FY 2020,FY 2019,2018 - 2014,Currency,Fiscal_Year_period
Period Ending,"Sep '24 Sep 30, 2024","Dec '23 Dec 31, 2023","Dec '22 Dec 31, 2022","Dec '21 Dec 31, 2021","Dec '20 Dec 31, 2020","Dec '19 Dec 31, 2019",2018 - 2014,,
Revenue,"85,319","98,994","206,767","145,956","62,681","27,495",Upgrade,Financials in USD,Fiscal year is January - December
Revenue Growth (YoY),1.886%,-52.123%,41.664%,132.855%,127.972%,689.179%,Upgrade,Financials in USD,Fiscal year is January - December
Cost of Revenue,"29,177","36,768","79,440","42,544","12,792","3,015",Upgrade,Financials in USD,Fiscal year is January - December
Gross Profit,"56,142","62,226","127,327","103,412","49,889","24,480",Upgrade,Financials in USD,Fiscal year is January - December
"Selling, General & Admin","3,406,970","1,488,051","1,954,576","1,613,008","1,337,479","684,961",Upgrade,Financials in USD,Fiscal year is January - December
Research & Development,"242,743","560,654","1,452,128","794,750","561,990","27,685",Upgrade,Financials in USD,Fiscal year is January - December
Operating Expenses,"3,649,713","2,048,705","3,406,704","2,407,758","1,899,469","1,067,646",Upgrade,Financials in USD,Fiscal year is January - December
Operating Income,"-3,593,571","-1,986,479","-3,279,377","-2,304,346","-1,849,580","-1,043,166",Upgrade,Financials in USD,Fiscal year is January - December
Interest Expense,"-365,679","-423,265","-646,089","-611,794","-302,481","-350,743",Upgrade,Financials in USD,Fiscal year is January - December
Other Non Operating Income (Expenses),"134,143","19,149","49,006","-44,505","-47,840","-303,413",Upgrade,Financials in USD,Fiscal year is January - December
EBT Excluding Unusual Items,"-3,825,107","-2,390,595","-3,876,460","-2,960,645","-2,199,901","-1,697,322",Upgrade,Financials in USD,Fiscal year is January - December
Other Unusual Items,"82,599","168,145",-,-,-,-,Upgrade,Financials in USD,Fiscal year is January - December
Pretax Income,"-3,742,508","-2,222,450","-3,876,460","-2,960,645","-2,199,901","-1,697,322",Upgrade,Financials in USD,Fiscal year is January - December
Income Tax Expense,"2,250","2,250","1,600",800,-,-,Upgrade,Financials in USD,Fiscal year is January - December
Earnings From Continuing Operations,"-3,744,758","-2,224,700","-3,878,060","-2,961,445","-2,199,901","-1,697,322",Upgrade,Financials in USD,Fiscal year is January - December
Net Income to Company,"-3,744,758","-2,224,700","-3,878,060","-2,961,445","-2,199,901","-1,697,322",Upgrade,Financials in USD,Fiscal year is January - December
Minority Interest in Earnings,"1,334,545","54,886","64,079",-,-,-,Upgrade,Financials in USD,Fiscal year is January - December
Net Income,"-2,410,213","-2,169,814","-3,813,981","-2,961,445","-2,199,901","-1,697,322",Upgrade,Financials in USD,Fiscal year is January - December
Net Income to Common,"-2,410,213","-2,169,814","-3,813,981","-2,961,445","-2,199,901","-1,697,322",Upgrade,Financials in USD,Fiscal year is January - December
Shares Outstanding (Basic),"4,274,780,333","3,168,900,801","2,528,062,958","2,263,126,970","1,911,855,232","1,284,150,496",Upgrade,Financials in USD,Fiscal year is January - December
Shares Outstanding (Diluted),"4,274,780,333","3,168,900,801","2,528,062,958","2,263,126,970","1,911,855,232","1,284,150,496",Upgrade,Financials in USD,Fiscal year is January - December
Shares Change (YoY),47.772%,25.349%,11.707%,18.373%,48.881%,43.184%,Upgrade,Financials in USD,Fiscal year is January - December
EPS (Basic),-0.001,-0.001,-0.002,-0.001,-0.001,-0.001,Upgrade,Financials in USD,Fiscal year is January - December
EPS (Diluted),-0.001,-0.001,-0.002,-0.001,-0.001,-0.001,Upgrade,Financials in USD,Fiscal year is January - December
Free Cash Flow,"-484,108","-1,071,448","-1,037,927","-979,487","-668,527","-310,714",Upgrade,Financials in USD,Fiscal year is January - December
Free Cash Flow Per Share,-0.000,-0.000,-0.000,-0.000,-0.000,-0.000,Upgrade,Financials in USD,Fiscal year is January - December
Gross Margin,65.802%,62.858%,61.580%,70.851%,79.592%,89.034%,Upgrade,Financials in USD,Fiscal year is January - December
Operating Margin,-4211.923%,-2006.666%,-1586.025%,-1578.795%,-2950.783%,-3794.021%,Upgrade,Financials in USD,Fiscal year is January - December
Profit Margin,-2824.943%,-2191.864%,-1844.579%,-2028.998%,-3509.678%,-6173.202%,Upgrade,Financials in USD,Fiscal year is January - December
Free Cash Flow Margin,-567.409%,-1082.336%,-501.979%,-671.084%,-1066.554%,-1130.075%,Upgrade,Financials in USD,Fiscal year is January - December
EBITDA,"-3,281,793","-1,674,701","-3,034,746","-2,286,279","-1,842,600","-1,036,575",Upgrade,Financials in USD,Fiscal year is January - December
D&A For EBITDA,"311,778","311,778","244,631","18,067","6,980","6,591",Upgrade,Financials in USD,Fiscal year is January - December
EBIT,"-3,593,571","-1,986,479","-3,279,377","-2,304,346","-1,849,580","-1,043,166",Upgrade,Financials in USD,Fiscal year is January - December
Advertising Expenses,-,"3,549","4,132",-,-,-,Upgrade,Financials in USD,Fiscal year is January - December
