Fiscal Year,TTM,FY 2018,FY 2017,FY 2010,FY 2009,FY 2008,2007 - 2006,Currency,Fiscal_Year_period
Period Ending,"Jun '19 Jun 30, 2019","Dec '18 Dec 31, 2018","Dec '17 Dec 31, 2017","Dec '10 Dec 31, 2010","Dec '09 Dec 31, 2009","Dec '08 Dec 31, 2008",2007 - 2006,,
Revenue,-,-,-,"3,375",-,-,Upgrade,Financials in USD,Fiscal year is January - December
Gross Profit,-,-,-,"3,375",-,-,Upgrade,Financials in USD,Fiscal year is January - December
"Selling, General & Admin",563,295,"2,526","137,137","60,107","195,115",Upgrade,Financials in USD,Fiscal year is January - December
Operating Expenses,563,295,"2,526","137,137","60,107","195,115",Upgrade,Financials in USD,Fiscal year is January - December
Operating Income,-563,-295,"-2,526","-133,762","-60,107","-195,115",Upgrade,Financials in USD,Fiscal year is January - December
Interest Expense,"-52,179","-29,287","-27,516",-,-,"-2,785",Upgrade,Financials in USD,Fiscal year is January - December
Earnings From Equity Investments,-,-,-,-,-,"-4,278",Upgrade,Financials in USD,Fiscal year is January - December
EBT Excluding Unusual Items,"-52,742","-29,582","-30,042","-133,762","-60,107","-202,178",Upgrade,Financials in USD,Fiscal year is January - December
Pretax Income,"-52,742","-29,582","-30,042","-133,762","-60,107","-202,178",Upgrade,Financials in USD,Fiscal year is January - December
Earnings From Continuing Operations,"-52,742","-29,582","-30,042","-133,762","-60,107","-202,178",Upgrade,Financials in USD,Fiscal year is January - December
Earnings From Discontinued Operations,-,-,-,-,-,"-64,878",Upgrade,Financials in USD,Fiscal year is January - December
Net Income,"-52,742","-29,582","-30,042","-133,762","-60,107","-267,056",Upgrade,Financials in USD,Fiscal year is January - December
Net Income to Common,"-52,742","-29,582","-30,042","-133,762","-60,107","-267,056",Upgrade,Financials in USD,Fiscal year is January - December
Shares Outstanding (Basic),"24,816,290","24,816,290","24,816,290","16,704,862","15,719,569","12,111,436",Upgrade,Financials in USD,Fiscal year is January - December
Shares Outstanding (Diluted),"24,816,290","24,816,290","24,816,290","16,704,862","15,719,569","12,111,436",Upgrade,Financials in USD,Fiscal year is January - December
Shares Change (YoY),20.924%,-,48.557%,6.268%,29.791%,54.740%,Upgrade,Financials in USD,Fiscal year is January - December
EPS (Basic),-0.002,-0.001,-0.001,-0.008,-0.004,-0.022,Upgrade,Financials in USD,Fiscal year is January - December
EPS (Diluted),-0.002,-0.001,-0.001,-0.008,-0.004,-0.022,Upgrade,Financials in USD,Fiscal year is January - December
Free Cash Flow,-,-181,"-2,411","-150,233","-27,511","-120,629",Upgrade,Financials in USD,Fiscal year is January - December
Free Cash Flow Per Share,-,-0.000,-0.000,-0.009,-0.002,-0.010,Upgrade,Financials in USD,Fiscal year is January - December
Gross Margin,-,-,-,100.000%,-,-,Upgrade,Financials in USD,Fiscal year is January - December
Operating Margin,-,-,-,-3963.319%,-,-,Upgrade,Financials in USD,Fiscal year is January - December
Profit Margin,-,-,-,-3963.319%,-,-,Upgrade,Financials in USD,Fiscal year is January - December
Free Cash Flow Margin,-,-,-,-4451.348%,-,-,Upgrade,Financials in USD,Fiscal year is January - December
EBITDA,-,-,-,-,"-59,687","-194,695",Upgrade,Financials in USD,Fiscal year is January - December
D&A For EBITDA,-,-,-,-,420,420,Upgrade,Financials in USD,Fiscal year is January - December
EBIT,-563,-295,"-2,526","-133,762","-60,107","-195,115",Upgrade,Financials in USD,Fiscal year is January - December
Revenue as Reported,-,-,-,"3,375",-,-,Upgrade,Financials in USD,Fiscal year is January - December
