Fiscal Year,TTM,FY 2024,FY 2023,FY 2022,FY 2021,FY 2020,2019 - 2015,Currency,Fiscal_Year_period
Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Jun '23 Jun 30, 2023","Jun '22 Jun 30, 2022","Jun '21 Jun 30, 2021","Jun '20 Jun 30, 2020",2019 - 2015,,
Revenue,"13,988,650","13,797,150","13,594,706","13,526,084","10,318,845","166,773",Upgrade,Financials in CAD,Fiscal year is July - June
Revenue Growth (YoY),4.390%,1.489%,0.507%,31.081%,6087.359%,-,Upgrade,Financials in CAD,Fiscal year is July - June
Cost of Revenue,"10,143,705","10,035,458","10,325,244","10,269,404","7,171,181","174,542",Upgrade,Financials in CAD,Fiscal year is July - June
Gross Profit,"3,844,945","3,761,692","3,269,462","3,256,680","3,147,664","-7,769",Upgrade,Financials in CAD,Fiscal year is July - June
"Selling, General & Admin","3,108,511","3,229,306","4,577,614","4,886,503","3,444,772","2,019,079",Upgrade,Financials in CAD,Fiscal year is July - June
Operating Expenses,"3,998,879","4,171,525","5,782,021","6,180,301","5,346,188","3,165,675",Upgrade,Financials in CAD,Fiscal year is July - June
Operating Income,"-153,934","-409,833","-2,512,559","-2,923,621","-2,198,524","-3,173,444",Upgrade,Financials in CAD,Fiscal year is July - June
Interest Expense,"-565,311","-576,876","-1,029,350","-901,964","-1,015,038","-860,586",Upgrade,Financials in CAD,Fiscal year is July - June
Currency Exchange Gain (Loss),"-28,787","9,933","49,363","186,372","-307,673","-56,225",Upgrade,Financials in CAD,Fiscal year is July - June
Other Non Operating Income (Expenses),"-73,391","-48,580","-49,158","-62,842","-291,711","-465,261",Upgrade,Financials in CAD,Fiscal year is July - June
EBT Excluding Unusual Items,"-821,423","-1,025,356","-3,541,704","-3,702,055","-3,812,946","-4,555,516",Upgrade,Financials in CAD,Fiscal year is July - June
Gain (Loss) on Sale of Assets,-,-,-,-,"-7,422",-,Upgrade,Financials in CAD,Fiscal year is July - June
Asset Writedown,-,-,"-3,176,165","-211,774","-664,543","-16,316",Upgrade,Financials in CAD,Fiscal year is July - June
Other Unusual Items,"443,458",-,"-166,441","-70,000",-,"-133,417",Upgrade,Financials in CAD,Fiscal year is July - June
Pretax Income,"-377,965","-1,025,356","-6,884,310","-3,983,829","-4,484,911","-4,705,249",Upgrade,Financials in CAD,Fiscal year is July - June
Income Tax Expense,"274,880","249,700","33,600","39,637","301,603","-54,349",Upgrade,Financials in CAD,Fiscal year is July - June
Earnings From Continuing Operations,"-652,845","-1,275,056","-6,917,910","-4,023,466","-4,786,514","-4,650,900",Upgrade,Financials in CAD,Fiscal year is July - June
Minority Interest in Earnings,"-263,023","-217,479","33,242","66,535","-368,091","62,011",Upgrade,Financials in CAD,Fiscal year is July - June
Net Income,"-915,868","-1,492,535","-6,884,668","-3,956,931","-5,154,605","-4,588,889",Upgrade,Financials in CAD,Fiscal year is July - June
Net Income to Common,"-915,868","-1,492,535","-6,884,668","-3,956,931","-5,154,605","-4,588,889",Upgrade,Financials in CAD,Fiscal year is July - June
Shares Outstanding (Basic),"109,559,217","109,502,853","109,502,853","100,632,038","81,683,228","45,424,867",Upgrade,Financials in CAD,Fiscal year is July - June
Shares Outstanding (Diluted),"109,559,217","109,502,853","109,502,853","100,632,038","81,683,228","45,424,867",Upgrade,Financials in CAD,Fiscal year is July - June
Shares Change (YoY),0.051%,-,8.815%,23.198%,79.821%,13.140%,Upgrade,Financials in CAD,Fiscal year is July - June
EPS (Basic),-0.008,-0.014,-0.063,-0.039,-0.063,-0.101,Upgrade,Financials in CAD,Fiscal year is July - June
EPS (Diluted),-0.008,-0.014,-0.063,-0.039,-0.063,-0.101,Upgrade,Financials in CAD,Fiscal year is July - June
Free Cash Flow,"1,427,188","1,493,629","-1,214,670","-2,733,340","-962,150","-1,092,495",Upgrade,Financials in CAD,Fiscal year is July - June
Free Cash Flow Per Share,0.013,0.014,-0.011,-0.027,-0.012,-0.024,Upgrade,Financials in CAD,Fiscal year is July - June
Gross Margin,27.486%,27.264%,24.049%,24.077%,30.504%,-4.658%,Upgrade,Financials in CAD,Fiscal year is July - June
Operating Margin,-1.100%,-2.970%,-18.482%,-21.615%,-21.306%,-1902.852%,Upgrade,Financials in CAD,Fiscal year is July - June
Profit Margin,-6.547%,-10.818%,-50.642%,-29.254%,-49.953%,-2751.578%,Upgrade,Financials in CAD,Fiscal year is July - June
Free Cash Flow Margin,10.202%,10.826%,-8.935%,-20.208%,-9.324%,-655.079%,Upgrade,Financials in CAD,Fiscal year is July - June
EBITDA,"280,621","40,681","-2,002,882","-2,413,851","-1,673,799","-3,167,676",Upgrade,Financials in CAD,Fiscal year is July - June
EBITDA Margin,2.006%,0.295%,-14.733%,-17.846%,-16.221%,-,Upgrade,Financials in CAD,Fiscal year is July - June
D&A For EBITDA,"434,555","450,514","509,677","509,770","524,725","5,768",Upgrade,Financials in CAD,Fiscal year is July - June
EBIT,"-153,934","-409,833","-2,512,559","-2,923,621","-2,198,524","-3,173,444",Upgrade,Financials in CAD,Fiscal year is July - June
EBIT Margin,-1.100%,-2.970%,-18.482%,-21.615%,-21.306%,-,Upgrade,Financials in CAD,Fiscal year is July - June
