Fiscal Year,TTM,FY 2024,FY 2023,FY 2022,FY 2021,FY 2020,2019 - 2015,Currency,Fiscal_Year_period
Period Ending,"Sep '24 Sep 30, 2024","Mar '24 Mar 31, 2024","Mar '23 Mar 31, 2023","Mar '22 Mar 31, 2022","Mar '21 Mar 31, 2021","Mar '20 Mar 31, 2020",2019 - 2015,,
Revenue,"87,245,000,000","72,044,000,000","72,984,000,000","76,034,000,000","74,979,000,000","89,232,000,000",Upgrade,Financials in JPY,Fiscal year is April - March
Revenue Growth (YoY),20.611%,-1.288%,-4.011%,1.407%,-15.973%,-5.239%,Upgrade,Financials in JPY,Fiscal year is April - March
Cost of Revenue,"34,324,000,000","33,505,000,000","33,428,000,000","34,458,000,000","34,073,000,000","38,751,000,000",Upgrade,Financials in JPY,Fiscal year is April - March
Gross Profit,"52,921,000,000","38,539,000,000","39,556,000,000","41,576,000,000","40,906,000,000","50,481,000,000",Upgrade,Financials in JPY,Fiscal year is April - March
"Selling, General & Admin","16,246,000,000","16,165,000,000","15,476,000,000","15,833,000,000","16,155,000,000","17,320,000,000",Upgrade,Financials in JPY,Fiscal year is April - March
Research & Development,"12,778,000,000","12,543,000,000","15,789,000,000","8,420,000,000","6,736,000,000","6,418,000,000",Upgrade,Financials in JPY,Fiscal year is April - March
Operating Expenses,"29,341,000,000","29,025,000,000","31,556,000,000","24,511,000,000","23,118,000,000","23,969,000,000",Upgrade,Financials in JPY,Fiscal year is April - March
Operating Income,"23,580,000,000","9,514,000,000","8,000,000,000","17,065,000,000","17,788,000,000","26,512,000,000",Upgrade,Financials in JPY,Fiscal year is April - March
Interest Expense,"-21,000,000","-17,000,000","-17,000,000","-17,000,000","-17,000,000","-17,000,000",Upgrade,Financials in JPY,Fiscal year is April - March
Interest & Investment Income,"527,000,000","479,000,000","438,000,000","396,000,000","393,000,000","392,000,000",Upgrade,Financials in JPY,Fiscal year is April - March
Currency Exchange Gain (Loss),"-59,000,000","-59,000,000",-,"-31,000,000","-12,000,000","-50,000,000",Upgrade,Financials in JPY,Fiscal year is April - March
Other Non Operating Income (Expenses),"23,000,000","32,000,000","306,000,000","129,000,000","69,000,000","110,000,000",Upgrade,Financials in JPY,Fiscal year is April - March
EBT Excluding Unusual Items,"24,050,000,000","9,949,000,000","8,727,000,000","17,542,000,000","18,221,000,000","26,947,000,000",Upgrade,Financials in JPY,Fiscal year is April - March
Gain (Loss) on Sale of Investments,"-537,000,000","13,000,000","1,000,000","1,000,000","115,000,000","3,000,000",Upgrade,Financials in JPY,Fiscal year is April - March
Gain (Loss) on Sale of Assets,-,-,"1,000,000","195,000,000","379,000,000","-2,000,000",Upgrade,Financials in JPY,Fiscal year is April - March
Asset Writedown,"-139,000,000","-167,000,000","-1,911,000,000","-3,091,000,000","-54,000,000","-355,000,000",Upgrade,Financials in JPY,Fiscal year is April - March
Other Unusual Items,"-2,000,000",-,"-1,000,000","-762,000,000","-4,000,000","-1,000,000",Upgrade,Financials in JPY,Fiscal year is April - March
Pretax Income,"23,372,000,000","9,795,000,000","6,817,000,000","13,885,000,000","18,657,000,000","26,592,000,000",Upgrade,Financials in JPY,Fiscal year is April - March
Income Tax Expense,"5,129,000,000","1,770,000,000","1,377,000,000","4,336,000,000","5,252,000,000","7,222,000,000",Upgrade,Financials in JPY,Fiscal year is April - March
Net Income,"18,243,000,000","8,025,000,000","5,440,000,000","9,549,000,000","13,405,000,000","19,370,000,000",Upgrade,Financials in JPY,Fiscal year is April - March
Net Income to Common,"18,243,000,000","8,025,000,000","5,440,000,000","9,549,000,000","13,405,000,000","19,370,000,000",Upgrade,Financials in JPY,Fiscal year is April - March
Net Income Growth,414.757%,47.518%,-43.031%,-28.765%,-30.795%,8.973%,Upgrade,Financials in JPY,Fiscal year is April - March
Shares Outstanding (Basic),"37,870,000","37,737,000","37,571,000","37,978,000","38,590,000","39,140,000",Upgrade,Financials in JPY,Fiscal year is April - March
Shares Outstanding (Diluted),"37,870,000","37,737,000","37,571,000","37,978,000","38,590,000","39,140,000",Upgrade,Financials in JPY,Fiscal year is April - March
Shares Change (YoY),0.880%,0.442%,-1.072%,-1.586%,-1.405%,-1.841%,Upgrade,Financials in JPY,Fiscal year is April - March
EPS (Basic),481.727,212.656,144.793,251.435,347.370,494.890,Upgrade,Financials in JPY,Fiscal year is April - March
EPS (Diluted),481.727,212.656,144.793,251.435,347.370,494.890,Upgrade,Financials in JPY,Fiscal year is April - March
EPS Growth,410.265%,46.869%,-42.414%,-27.617%,-29.809%,11.017%,Upgrade,Financials in JPY,Fiscal year is April - March
Free Cash Flow,"23,666,000,000","716,000,000","7,266,000,000","10,350,000,000","12,407,000,000","25,309,000,000",Upgrade,Financials in JPY,Fiscal year is April - March
Free Cash Flow Per Share,624.927,18.973,193.394,272.526,321.508,646.627,Upgrade,Financials in JPY,Fiscal year is April - March
Dividend Per Share,150.000,150.000,150.000,150.000,150.000,150.000,Upgrade,Financials in JPY,Fiscal year is April - March
Gross Margin,60.658%,53.494%,54.198%,54.681%,54.557%,56.573%,Upgrade,Financials in JPY,Fiscal year is April - March
Operating Margin,27.027%,13.206%,10.961%,22.444%,23.724%,29.711%,Upgrade,Financials in JPY,Fiscal year is April - March
Profit Margin,20.910%,11.139%,7.454%,12.559%,17.878%,21.707%,Upgrade,Financials in JPY,Fiscal year is April - March
Free Cash Flow Margin,27.126%,0.994%,9.956%,13.612%,16.547%,28.363%,Upgrade,Financials in JPY,Fiscal year is April - March
EBITDA,"26,229,000,000","12,267,000,000","10,568,000,000","19,551,000,000","20,106,000,000","29,273,000,000",Upgrade,Financials in JPY,Fiscal year is April - March
EBITDA Margin,30.064%,17.027%,14.480%,25.713%,26.815%,32.805%,Upgrade,Financials in JPY,Fiscal year is April - March
D&A For EBITDA,"2,649,000,000","2,753,000,000","2,568,000,000","2,486,000,000","2,318,000,000","2,761,000,000",Upgrade,Financials in JPY,Fiscal year is April - March
EBIT,"23,580,000,000","9,514,000,000","8,000,000,000","17,065,000,000","17,788,000,000","26,512,000,000",Upgrade,Financials in JPY,Fiscal year is April - March
EBIT Margin,27.027%,13.206%,10.961%,22.444%,23.724%,29.711%,Upgrade,Financials in JPY,Fiscal year is April - March
Effective Tax Rate,21.945%,18.070%,20.200%,31.228%,28.150%,27.159%,Upgrade,Financials in JPY,Fiscal year is April - March
