Fiscal Year,TTM,FY 2024,FY 2023,FY 2022,FY 2021,FY 2020,2019 - 2015,Currency,Fiscal_Year_period
Period Ending,"Sep '24 Sep 30, 2024","Mar '24 Mar 31, 2024","Mar '23 Mar 31, 2023","Mar '22 Mar 31, 2022","Mar '21 Mar 31, 2021","Mar '20 Mar 31, 2020",2019 - 2015,,
Revenue,"342,665,000,000","314,558,000,000","555,544,000,000","560,035,000,000","515,952,000,000","482,732,000,000",Upgrade,Financials in JPY,Fiscal year is April - March
Revenue Growth (YoY),-11.888%,-43.378%,-0.802%,8.544%,6.882%,5.109%,Upgrade,Financials in JPY,Fiscal year is April - March
Cost of Revenue,"138,581,000,000","126,577,000,000","178,919,000,000","157,127,000,000","137,773,000,000","129,673,000,000",Upgrade,Financials in JPY,Fiscal year is April - March
Gross Profit,"204,084,000,000","187,981,000,000","376,625,000,000","402,908,000,000","378,179,000,000","353,059,000,000",Upgrade,Financials in JPY,Fiscal year is April - March
"Selling, General & Admin","353,657,000,000","397,705,000,000","339,212,000,000","217,339,000,000","173,666,000,000","143,076,000,000",Upgrade,Financials in JPY,Fiscal year is April - March
Research & Development,"88,553,000,000","112,637,000,000","131,858,000,000","94,903,000,000","132,682,000,000","115,112,000,000",Upgrade,Financials in JPY,Fiscal year is April - March
Other Operating Expenses,"6,858,000,000","942,000,000","-2,200,000,000","-1,043,000,000","825,000,000","677,000,000",Upgrade,Financials in JPY,Fiscal year is April - March
Operating Expenses,"480,901,000,000","543,117,000,000","502,974,000,000","342,941,000,000","323,880,000,000","270,137,000,000",Upgrade,Financials in JPY,Fiscal year is April - March
Operating Income,"-276,817,000,000","-355,136,000,000","-126,349,000,000","59,967,000,000","54,299,000,000","82,922,000,000",Upgrade,Financials in JPY,Fiscal year is April - March
Interest Expense,"-55,652,000,000","-3,893,000,000","-2,640,000,000","-2,970,000,000","-2,436,000,000","-699,000,000",Upgrade,Financials in JPY,Fiscal year is April - March
Interest & Investment Income,-,"2,839,000,000","5,486,000,000","1,175,000,000","1,153,000,000","3,564,000,000",Upgrade,Financials in JPY,Fiscal year is April - March
Currency Exchange Gain (Loss),"32,829,000,000","32,829,000,000","26,308,000,000","24,530,000,000","8,037,000,000","-1,134,000,000",Upgrade,Financials in JPY,Fiscal year is April - March
Other Non Operating Income (Expenses),"-30,000,000","-30,000,000","-95,000,000","-8,000,000","-127,000,000","-1,023,000,000",Upgrade,Financials in JPY,Fiscal year is April - March
EBT Excluding Unusual Items,"-299,670,000,000","-323,391,000,000","-97,290,000,000","82,694,000,000","60,926,000,000","83,630,000,000",Upgrade,Financials in JPY,Fiscal year is April - March
