Fiscal Year,TTM,FY 2023,FY 2022,FY 2020,FY 2019,FY 2018,2017 - 2013,Currency,Fiscal_Year_period
Period Ending,"Feb '23 Feb 28, 2023","Feb '23 Feb 28, 2023","Feb '22 Feb 28, 2022","Feb '20 Feb 29, 2020","Feb '19 Feb 28, 2019","Feb '18 Feb 28, 2018",2017 - 2013,,
Revenue,-,-,-,"26,100","116,650","25,622",Upgrade,Financials in USD,Fiscal year is March - February
Revenue Growth (YoY),-,-,-,-77.625%,355.273%,-,Upgrade,Financials in USD,Fiscal year is March - February
Cost of Revenue,-,-,-,"9,390","29,129","5,528",Upgrade,Financials in USD,Fiscal year is March - February
Gross Profit,-,-,-,"16,710","87,521","20,094",Upgrade,Financials in USD,Fiscal year is March - February
"Selling, General & Admin","145,939","145,939","198,757","24,798","91,013","19,929",Upgrade,Financials in USD,Fiscal year is March - February
Operating Expenses,"145,939","145,939","198,757","30,792","95,009","20,595",Upgrade,Financials in USD,Fiscal year is March - February
Operating Income,"-145,939","-145,939","-198,757","-14,082","-7,488",-501,Upgrade,Financials in USD,Fiscal year is March - February
Interest Expense,"-263,057","-263,057","-3,659,051",-,-,-,Upgrade,Financials in USD,Fiscal year is March - February
Other Non Operating Income (Expenses),"4,230,545","4,230,545","14,399,084",1,-,-,Upgrade,Financials in USD,Fiscal year is March - February
EBT Excluding Unusual Items,"3,821,549","3,821,549","10,541,276","-14,081","-7,488",-501,Upgrade,Financials in USD,Fiscal year is March - February
Impairment of Goodwill,-,-,-,"-235,738",-,-,Upgrade,Financials in USD,Fiscal year is March - February
Pretax Income,"3,821,549","3,821,549","10,541,276","-249,819","-7,488",-501,Upgrade,Financials in USD,Fiscal year is March - February
Net Income,"3,821,549","3,821,549","10,541,276","-249,819","-7,488",-501,Upgrade,Financials in USD,Fiscal year is March - February
Net Income to Common,"3,821,549","3,821,549","10,541,276","-249,819","-7,488",-501,Upgrade,Financials in USD,Fiscal year is March - February
Net Income Growth,-,-63.747%,-,-,-,-,Upgrade,Financials in USD,Fiscal year is March - February
Shares Outstanding (Basic),"310,000,185","310,000,185","235,000,186","531,494,000","898,188,862","898,188,862",Upgrade,Financials in USD,Fiscal year is March - February
Shares Outstanding (Diluted),"310,000,185","310,000,185","235,000,186","531,494,000","898,188,862","898,188,862",Upgrade,Financials in USD,Fiscal year is March - February
Shares Change (YoY),-41.674%,31.915%,-55.785%,-40.826%,-,-,Upgrade,Financials in USD,Fiscal year is March - February
EPS (Basic),0.012,0.012,0.045,-0.000,-0.000,-,Upgrade,Financials in USD,Fiscal year is March - February
EPS (Diluted),0.012,0.012,0.045,-0.000,-0.000,-,Upgrade,Financials in USD,Fiscal year is March - February
EPS Growth,-,-72.519%,-,-,-,-,Upgrade,Financials in USD,Fiscal year is March - February
Free Cash Flow,"5,016","5,016","-342,725","-244,539",-621,"-11,835",Upgrade,Financials in USD,Fiscal year is March - February
Free Cash Flow Per Share,0.000,0.000,-0.001,-0.000,-0.000,-0.000,Upgrade,Financials in USD,Fiscal year is March - February
Gross Margin,-,-,-,64.023%,75.029%,78.425%,Upgrade,Financials in USD,Fiscal year is March - February
Operating Margin,-,-,-,-53.954%,-6.419%,-1.955%,Upgrade,Financials in USD,Fiscal year is March - February
Profit Margin,-,-,-,-957.161%,-6.419%,-1.955%,Upgrade,Financials in USD,Fiscal year is March - February
Free Cash Flow Margin,-,-,-,-936.931%,-0.532%,-46.191%,Upgrade,Financials in USD,Fiscal year is March - February
EBITDA,-,-,-,"-8,088","-3,492",165,Upgrade,Financials in USD,Fiscal year is March - February
EBITDA Margin,-,-,-,-30.988%,-2.994%,0.644%,Upgrade,Financials in USD,Fiscal year is March - February
D&A For EBITDA,-,-,-,"5,994","3,996",666,Upgrade,Financials in USD,Fiscal year is March - February
EBIT,"-145,939","-145,939","-198,757","-14,082","-7,488",-501,Upgrade,Financials in USD,Fiscal year is March - February
EBIT Margin,-,-,-,-53.954%,-6.419%,-1.955%,Upgrade,Financials in USD,Fiscal year is March - February
