Fiscal Year,TTM,FY 2023,FY 2022,FY 2021,FY 2020,FY 2019,2018 - 2016,Currency,Fiscal_Year_period
Period Ending,"Sep '24 Sep 30, 2024","Dec '23 Dec 31, 2023","Dec '22 Dec 31, 2022","Dec '21 Dec 31, 2021","Dec '20 Dec 31, 2020","Dec '19 Dec 31, 2019",2018 - 2016,,
Revenue,"98,533,943","88,133,163","74,625,867","54,446,168","49,211,329","29,956,172",Upgrade,Financials in USD,Fiscal year is January - December
Revenue Growth (YoY),18.711%,18.100%,37.064%,10.637%,64.278%,62.284%,Upgrade,Financials in USD,Fiscal year is January - December
Cost of Revenue,"48,359,634","44,028,998","43,717,706","34,647,483","32,083,608","22,619,892",Upgrade,Financials in USD,Fiscal year is January - December
Gross Profit,"50,174,309","44,104,165","30,908,161","19,798,685","17,127,721","7,336,280",Upgrade,Financials in USD,Fiscal year is January - December
"Selling, General & Admin","27,779,526","28,217,980","33,823,686","33,655,780","26,365,182","25,045,229",Upgrade,Financials in USD,Fiscal year is January - December
Operating Expenses,"30,387,573","33,524,387","37,847,526","40,280,249","40,170,843","29,703,926",Upgrade,Financials in USD,Fiscal year is January - December
Operating Income,"19,786,736","10,579,778","-6,939,365","-20,481,564","-23,043,122","-22,367,646",Upgrade,Financials in USD,Fiscal year is January - December
Interest Expense,"-32,070,302","-31,260,798","-22,593,552","-10,575,370","-5,095,848","-4,460,331",Upgrade,Financials in USD,Fiscal year is January - December
Other Non Operating Income (Expenses),"3,441,523","1,891,222","1,057,852","-244,629","-6,252,601","-1,800,485",Upgrade,Financials in USD,Fiscal year is January - December
EBT Excluding Unusual Items,"-8,842,043","-18,789,798","-28,475,065","-31,301,563","-34,391,571","-28,628,462",Upgrade,Financials in USD,Fiscal year is January - December
Impairment of Goodwill,-,-,-,-,-,"-8,538,414",Upgrade,Financials in USD,Fiscal year is January - December
Gain (Loss) on Sale of Assets,"-1,897,498","-4,477,738","322,181","6,903,039","20,239,377",-,Upgrade,Financials in USD,Fiscal year is January - December
Asset Writedown,"-411,629","-411,629","-8,596,201","-5,169,951",-,"-19,726,436",Upgrade,Financials in USD,Fiscal year is January - December
Other Unusual Items,"2,020,234","5,855,076","184,641",-,-,-,Upgrade,Financials in USD,Fiscal year is January - December
Pretax Income,"-9,130,936","-17,824,089","-36,564,444","-29,568,475","-14,152,194","-56,893,312",Upgrade,Financials in USD,Fiscal year is January - December
Income Tax Expense,"7,758,129","7,723,000","5,893,000","4,122,000","8,790,000","586,000",Upgrade,Financials in USD,Fiscal year is January - December
Net Income,"-16,889,065","-25,547,089","-42,457,444","-33,690,475","-22,942,194","-57,479,312",Upgrade,Financials in USD,Fiscal year is January - December
Net Income to Common,"-16,889,065","-25,547,089","-42,457,444","-33,690,475","-22,942,194","-57,479,312",Upgrade,Financials in USD,Fiscal year is January - December
Shares Outstanding (Basic),"157,930,915","135,235,919","128,126,330","123,814,521","97,551,146","80,822,129",Upgrade,Financials in USD,Fiscal year is January - December
Shares Outstanding (Diluted),"157,930,915","135,235,919","128,126,330","123,814,521","97,551,146","80,822,129",Upgrade,Financials in USD,Fiscal year is January - December
Shares Change (YoY),20.124%,5.549%,3.482%,26.923%,20.699%,6588.342%,Upgrade,Financials in USD,Fiscal year is January - December
EPS (Basic),-0.107,-0.189,-0.331,-0.272,-0.235,-0.711,Upgrade,Financials in USD,Fiscal year is January - December
EPS (Diluted),-0.107,-0.189,-0.331,-0.272,-0.235,-0.711,Upgrade,Financials in USD,Fiscal year is January - December
Free Cash Flow,"-15,558,076","-5,929,013","-23,634,928","-48,561,143","-19,381,480","-34,597,597",Upgrade,Financials in USD,Fiscal year is January - December
Free Cash Flow Per Share,-0.099,-0.044,-0.184,-0.392,-0.199,-0.428,Upgrade,Financials in USD,Fiscal year is January - December
Gross Margin,50.921%,50.043%,41.417%,36.364%,34.804%,24.490%,Upgrade,Financials in USD,Fiscal year is January - December
Operating Margin,20.081%,12.004%,-9.299%,-37.618%,-46.825%,-74.668%,Upgrade,Financials in USD,Fiscal year is January - December
Profit Margin,-17.140%,-28.987%,-56.894%,-61.879%,-46.620%,-191.878%,Upgrade,Financials in USD,Fiscal year is January - December
Free Cash Flow Margin,-15.790%,-6.727%,-31.671%,-89.191%,-39.384%,-115.494%,Upgrade,Financials in USD,Fiscal year is January - December
EBITDA,"20,822,460","11,728,587","-5,609,722","-19,039,736","-22,014,935","-21,012,246",Upgrade,Financials in USD,Fiscal year is January - December
EBITDA Margin,21.132%,13.308%,-7.517%,-34.970%,-44.736%,-70.143%,Upgrade,Financials in USD,Fiscal year is January - December
D&A For EBITDA,"1,035,724","1,148,809","1,329,643","1,441,828","1,028,187","1,355,400",Upgrade,Financials in USD,Fiscal year is January - December
EBIT,"19,786,736","10,579,778","-6,939,365","-20,481,564","-23,043,122","-22,367,646",Upgrade,Financials in USD,Fiscal year is January - December
EBIT Margin,20.081%,12.004%,-9.299%,-37.618%,-46.825%,-74.668%,Upgrade,Financials in USD,Fiscal year is January - December
