Fiscal Year,TTM,FY 2023,FY 2022,FY 2021,FY 2020,FY 2019,2018 - 2014,Currency,Fiscal_Year_period
Period Ending,"Sep '24 Sep 30, 2024","Dec '23 Dec 31, 2023","Dec '22 Dec 31, 2022","Dec '21 Dec 31, 2021","Dec '20 Dec 31, 2020","Dec '19 Dec 31, 2019",2018 - 2014,,
Revenue,"159,000","324,000","33,824,000","1,979,000","5,372,000","12,519,000",Upgrade,Financials in USD,Fiscal year is January - December
Revenue Growth (YoY),-85.979%,-99.042%,1609.146%,-63.161%,-57.089%,73.489%,Upgrade,Financials in USD,Fiscal year is January - December
Cost of Revenue,"73,545,000","68,788,000","71,810,000","73,817,000","36,232,000","38,491,000",Upgrade,Financials in USD,Fiscal year is January - December
Gross Profit,"-73,386,000","-68,464,000","-37,986,000","-71,838,000","-30,860,000","-25,972,000",Upgrade,Financials in USD,Fiscal year is January - December
"Selling, General & Admin","20,422,000","24,601,000","22,546,000","18,672,000","13,656,000","19,260,000",Upgrade,Financials in USD,Fiscal year is January - December
Operating Expenses,"19,439,000","24,601,000","22,546,000","18,672,000","13,656,000","19,260,000",Upgrade,Financials in USD,Fiscal year is January - December
Operating Income,"-92,825,000","-93,065,000","-60,532,000","-90,510,000","-44,516,000","-45,232,000",Upgrade,Financials in USD,Fiscal year is January - December
Interest & Investment Income,"9,231,000","10,970,000","2,918,000","162,000","990,000","3,688,000",Upgrade,Financials in USD,Fiscal year is January - December
EBT Excluding Unusual Items,"-83,594,000","-82,095,000","-57,614,000","-90,348,000","-43,526,000","-41,544,000",Upgrade,Financials in USD,Fiscal year is January - December
Merger & Restructuring Charges,-,-,"-1,854,000",-,-,"-5,956,000",Upgrade,Financials in USD,Fiscal year is January - December
Gain (Loss) on Sale of Investments,-,-,"1,000","2,000","4,000","-31,000",Upgrade,Financials in USD,Fiscal year is January - December
Gain (Loss) on Sale of Assets,-,-,"229,670,000",-,-,-,Upgrade,Financials in USD,Fiscal year is January - December
Other Unusual Items,-,-,"2,000,000",-,-,-,Upgrade,Financials in USD,Fiscal year is January - December
Pretax Income,"-83,594,000","-82,095,000","172,203,000","-173,236,000","-43,522,000","-112,576,000",Upgrade,Financials in USD,Fiscal year is January - December
Income Tax Expense,-,-,"36,000",-,-,-,Upgrade,Financials in USD,Fiscal year is January - December
Net Income,"-83,594,000","-82,095,000","172,167,000","-173,236,000","-43,522,000","-112,576,000",Upgrade,Financials in USD,Fiscal year is January - December
Net Income to Common,"-83,594,000","-82,095,000","172,167,000","-173,236,000","-43,522,000","-112,576,000",Upgrade,Financials in USD,Fiscal year is January - December
Shares Outstanding (Basic),"89,376,679","88,604,026","87,555,110","84,930,255","62,183,947","55,501,973",Upgrade,Financials in USD,Fiscal year is January - December
Shares Outstanding (Diluted),"89,376,679","88,604,026","88,776,147","84,930,255","62,183,947","55,501,973",Upgrade,Financials in USD,Fiscal year is January - December
Shares Change (YoY),1.117%,-0.194%,4.528%,36.579%,12.039%,14.217%,Upgrade,Financials in USD,Fiscal year is January - December
EPS (Basic),-0.935,-0.927,1.966,-2.040,-0.700,-2.028,Upgrade,Financials in USD,Fiscal year is January - December
EPS (Diluted),-0.939,-0.930,1.940,-2.040,-0.700,-2.030,Upgrade,Financials in USD,Fiscal year is January - December
Free Cash Flow,"-70,421,000","-69,177,000","-46,938,000","-100,137,000","-36,096,000","-75,339,000",Upgrade,Financials in USD,Fiscal year is January - December
Free Cash Flow Per Share,-0.788,-0.781,-0.529,-1.179,-0.580,-1.357,Upgrade,Financials in USD,Fiscal year is January - December
Gross Margin,-,-,-112.305%,-,-,-207.461%,Upgrade,Financials in USD,Fiscal year is January - December
Operating Margin,-58380.503%,-28723.765%,-178.962%,-4573.522%,-828.667%,-361.307%,Upgrade,Financials in USD,Fiscal year is January - December
Profit Margin,-52574.843%,-25337.963%,509.008%,-8753.714%,-810.164%,-899.241%,Upgrade,Financials in USD,Fiscal year is January - December
Free Cash Flow Margin,-44289.937%,-21350.926%,-138.771%,-5059.980%,-671.929%,-601.797%,Upgrade,Financials in USD,Fiscal year is January - December
EBITDA,"-92,735,000","-92,974,000","-60,434,000","-90,343,000","-44,114,000","-44,668,000",Upgrade,Financials in USD,Fiscal year is January - December
EBITDA Margin,-,-,-178.672%,-,-,-,Upgrade,Financials in USD,Fiscal year is January - December
D&A For EBITDA,"90,000","91,000","98,000","167,000","402,000","564,000",Upgrade,Financials in USD,Fiscal year is January - December
EBIT,"-92,825,000","-93,065,000","-60,532,000","-90,510,000","-44,516,000","-45,232,000",Upgrade,Financials in USD,Fiscal year is January - December
EBIT Margin,-,-,-178.962%,-,-,-,Upgrade,Financials in USD,Fiscal year is January - December
Effective Tax Rate,-,-,0.021%,-,-,-,Upgrade,Financials in USD,Fiscal year is January - December
Revenue as Reported,"159,000","324,000","33,824,000","1,979,000","5,372,000","12,519,000",Upgrade,Financials in USD,Fiscal year is January - December
