Fiscal Year,TTM,FY 2024,FY 2023,FY 2022,FY 2021,FY 2020,2019 - 2015,Currency,Fiscal_Year_period
Period Ending,"Jun '24 Jun 30, 2024","Jun '24 Jun 30, 2024","Jun '23 Jun 30, 2023","Jun '22 Jun 30, 2022","Jun '21 Jun 30, 2021","Jun '20 Jun 30, 2020",2019 - 2015,,
Operating Revenue,"2,308,000","2,308,000",-,-,"15,182,711",-,Upgrade,Financials in AUD,Fiscal year is July - June
Other Revenue,"173,000","173,000","1,000","10,000",-,"988,110",Upgrade,Financials in AUD,Fiscal year is July - June
Revenue,"2,481,000","2,481,000","1,000","10,000","15,182,711","988,110",Upgrade,Financials in AUD,Fiscal year is July - June
Revenue Growth (YoY),248000.000%,248000.000%,-90.000%,-99.934%,1436.541%,-31.381%,Upgrade,Financials in AUD,Fiscal year is July - June
Gross Profit,"2,481,000","2,481,000","1,000","10,000","15,182,711","988,110",Upgrade,Financials in AUD,Fiscal year is July - June
"Selling, General & Admin","13,563,000","13,563,000","8,583,000","5,240,000","7,021,823","3,689,867",Upgrade,Financials in AUD,Fiscal year is July - June
Research & Development,"17,380,000","17,380,000","15,564,000","20,169,000","14,541,366","9,494,328",Upgrade,Financials in AUD,Fiscal year is July - June
Other Operating Expenses,-,-,-,"-15,000","-2,192","-2,259",Upgrade,Financials in AUD,Fiscal year is July - June
Operating Expenses,"30,943,000","30,943,000","24,147,000","25,394,000","21,560,997","13,181,936",Upgrade,Financials in AUD,Fiscal year is July - June
Operating Income,"-28,462,000","-28,462,000","-24,146,000","-25,384,000","-6,378,286","-12,193,826",Upgrade,Financials in AUD,Fiscal year is July - June
Interest & Investment Income,"12,000","12,000","22,000","2,000","42,240","65,905",Upgrade,Financials in AUD,Fiscal year is July - June
Currency Exchange Gain (Loss),-,-,-,-,-,"4,631",Upgrade,Financials in AUD,Fiscal year is July - June
Other Non Operating Income (Expenses),"1,282,000","1,282,000",-,-,-,-,Upgrade,Financials in AUD,Fiscal year is July - June
EBT Excluding Unusual Items,"-27,168,000","-27,168,000","-24,124,000","-25,382,000","-6,336,046","-12,123,290",Upgrade,Financials in AUD,Fiscal year is July - June
Gain (Loss) on Sale of Investments,-,-,-,-,-,"-167,814",Upgrade,Financials in AUD,Fiscal year is July - June
Other Unusual Items,"119,000","119,000","3,388,000",-,"-2,570,261","-474,557",Upgrade,Financials in AUD,Fiscal year is July - June
Pretax Income,"-27,049,000","-27,049,000","-20,736,000","-25,382,000","-8,906,307","-12,765,661",Upgrade,Financials in AUD,Fiscal year is July - June
Income Tax Expense,"-271,000","-271,000","-271,000","-368,000","-484,347","-298,195",Upgrade,Financials in AUD,Fiscal year is July - June
Earnings From Continuing Operations,"-26,778,000","-26,778,000","-20,465,000","-25,014,000","-8,421,960","-12,467,466",Upgrade,Financials in AUD,Fiscal year is July - June
Net Income,"-26,778,000","-26,778,000","-20,465,000","-25,014,000","-8,421,960","-12,467,466",Upgrade,Financials in AUD,Fiscal year is July - June
Net Income to Common,"-26,778,000","-26,778,000","-20,465,000","-25,014,000","-8,421,960","-12,467,466",Upgrade,Financials in AUD,Fiscal year is July - June
Shares Outstanding (Basic),"2,636,763","2,636,763","1,842,844","1,324,677","1,176,745","730,535",Upgrade,Financials in AUD,Fiscal year is July - June
Shares Outstanding (Diluted),"2,636,763","2,636,763","1,842,844","1,324,677","1,176,745","730,535",Upgrade,Financials in AUD,Fiscal year is July - June
Shares Change (YoY),43.081%,43.081%,39.116%,12.571%,61.080%,27.042%,Upgrade,Financials in AUD,Fiscal year is July - June
EPS (Basic),-10.156,-10.156,-11.105,-18.883,-7.157,-17.066,Upgrade,Financials in AUD,Fiscal year is July - June
EPS (Diluted),-10.156,-10.156,-11.105,-18.883,-7.160,-17.070,Upgrade,Financials in AUD,Fiscal year is July - June
Free Cash Flow,"-9,581,000","-9,581,000","-15,156,000","-22,762,000","-9,110,516","-8,809,519",Upgrade,Financials in AUD,Fiscal year is July - June
Free Cash Flow Per Share,-3.634,-3.634,-8.224,-17.183,-7.742,-12.059,Upgrade,Financials in AUD,Fiscal year is July - June
Gross Margin,100.000%,100.000%,100.000%,100.000%,100.000%,100.000%,Upgrade,Financials in AUD,Fiscal year is July - June
Operating Margin,-1147.199%,-1147.199%,-2414600.000%,-253840.000%,-42.010%,-1234.056%,Upgrade,Financials in AUD,Fiscal year is July - June
Profit Margin,-1079.323%,-1079.323%,-2046500.000%,-250140.000%,-55.471%,-1261.749%,Upgrade,Financials in AUD,Fiscal year is July - June
Free Cash Flow Margin,-386.175%,-386.175%,-1515600.000%,-227620.000%,-60.006%,-891.552%,Upgrade,Financials in AUD,Fiscal year is July - June
EBITDA,"-26,593,000","-26,593,000","-22,277,000","-23,515,000","-5,112,977","-11,109,482",Upgrade,Financials in AUD,Fiscal year is July - June
EBITDA Margin,-,-,-,-,-33.676%,-,Upgrade,Financials in AUD,Fiscal year is July - June
D&A For EBITDA,"1,869,000","1,869,000","1,869,000","1,869,000","1,265,309","1,084,344",Upgrade,Financials in AUD,Fiscal year is July - June
EBIT,"-28,462,000","-28,462,000","-24,146,000","-25,384,000","-6,378,286","-12,193,826",Upgrade,Financials in AUD,Fiscal year is July - June
EBIT Margin,-,-,-,-,-42.010%,-,Upgrade,Financials in AUD,Fiscal year is July - June
