Fiscal Year,TTM,FY 2023,FY 2022,FY 2021,FY 2020,FY 2019,2018 - 2014,Currency,Fiscal_Year_period
Period Ending,"Sep '24 Sep 30, 2024","Dec '23 Dec 31, 2023","Dec '22 Dec 31, 2022","Dec '21 Dec 31, 2021","Dec '20 Dec 31, 2020","Dec '19 Dec 31, 2019",2018 - 2014,,
Revenue,"251,849,000","124,456,000","52,158,000","10,097,000","7,571,000","5,281,000",Upgrade,Financials in USD,Fiscal year is January - December
Revenue Growth (YoY),87.568%,138.613%,416.569%,33.364%,43.363%,102.570%,Upgrade,Financials in USD,Fiscal year is January - December
Cost of Revenue,"85,544,000","53,331,000","39,318,000","89,440,000","65,198,000","72,277,000",Upgrade,Financials in USD,Fiscal year is January - December
Gross Profit,"166,305,000","71,125,000","12,840,000","-79,343,000","-57,627,000","-66,996,000",Upgrade,Financials in USD,Fiscal year is January - December
"Selling, General & Admin","230,366,000","134,401,000","76,599,000","68,803,000","33,153,000","24,267,000",Upgrade,Financials in USD,Fiscal year is January - December
Operating Expenses,"230,366,000","134,401,000","76,599,000","68,803,000","33,153,000","24,267,000",Upgrade,Financials in USD,Fiscal year is January - December
Operating Income,"-64,061,000","-63,276,000","-63,759,000","-148,146,000","-90,780,000","-91,263,000",Upgrade,Financials in USD,Fiscal year is January - December
Interest Expense,"-17,046,000","-8,874,000","-5,073,000","-4,502,000","-5,099,000","-5,726,000",Upgrade,Financials in USD,Fiscal year is January - December
Other Non Operating Income (Expenses),"9,088,000","6,630,000","133,000","687,000","1,568,000","2,352,000",Upgrade,Financials in USD,Fiscal year is January - December
EBT Excluding Unusual Items,"-72,019,000","-65,520,000","-68,699,000","-151,961,000","-94,311,000","-94,637,000",Upgrade,Financials in USD,Fiscal year is January - December
Merger & Restructuring Charges,-,-,-,"-6,200,000",-,-,Upgrade,Financials in USD,Fiscal year is January - December
Gain (Loss) on Sale of Assets,-,-,"1,500,000",-,-,-,Upgrade,Financials in USD,Fiscal year is January - December
Pretax Income,"-72,019,000","-65,520,000","-67,199,000","-158,161,000","-94,311,000","-94,637,000",Upgrade,Financials in USD,Fiscal year is January - December
Income Tax Expense,"564,000","547,000","8,000","4,000","2,000","303,000",Upgrade,Financials in USD,Fiscal year is January - December
Net Income,"-72,583,000","-66,067,000","-67,207,000","-158,165,000","-94,313,000","-94,940,000",Upgrade,Financials in USD,Fiscal year is January - December
Net Income to Common,"-72,583,000","-66,067,000","-67,207,000","-158,165,000","-94,313,000","-94,940,000",Upgrade,Financials in USD,Fiscal year is January - December
Shares Outstanding (Basic),"233,986,066","219,331,253","158,690,083","104,205,645","89,582,138","64,478,066",Upgrade,Financials in USD,Fiscal year is January - December
Shares Outstanding (Diluted),"233,986,066","219,331,253","158,690,083","104,205,645","89,582,138","64,478,066",Upgrade,Financials in USD,Fiscal year is January - December
Shares Change (YoY),11.724%,38.214%,52.285%,16.324%,38.934%,14.689%,Upgrade,Financials in USD,Fiscal year is January - December
EPS (Basic),-0.310,-0.301,-0.424,-1.518,-1.053,-1.472,Upgrade,Financials in USD,Fiscal year is January - December
EPS (Diluted),-0.315,-0.301,-0.424,-1.520,-1.053,-1.472,Upgrade,Financials in USD,Fiscal year is January - December
Free Cash Flow,"-63,798,000","-90,061,000","-70,099,000","-154,418,000","-81,759,000","-76,809,000",Upgrade,Financials in USD,Fiscal year is January - December
Free Cash Flow Per Share,-0.273,-0.411,-0.442,-1.482,-0.913,-1.191,Upgrade,Financials in USD,Fiscal year is January - December
Gross Margin,66.034%,57.149%,24.617%,-,-,-,Upgrade,Financials in USD,Fiscal year is January - December
Operating Margin,-25.436%,-50.842%,-122.242%,-1467.228%,-1199.049%,-1728.139%,Upgrade,Financials in USD,Fiscal year is January - December
Profit Margin,-28.820%,-53.085%,-128.853%,-1566.455%,-1245.714%,-1797.766%,Upgrade,Financials in USD,Fiscal year is January - December
Free Cash Flow Margin,-25.332%,-72.364%,-134.397%,-1529.345%,-1079.897%,-1454.440%,Upgrade,Financials in USD,Fiscal year is January - December
EBITDA,"-62,151,000","-61,984,000","-62,615,000","-145,339,000","-88,239,000","-88,762,000",Upgrade,Financials in USD,Fiscal year is January - December
EBITDA Margin,-24.678%,-49.804%,-120.049%,-,-,-,Upgrade,Financials in USD,Fiscal year is January - December
D&A For EBITDA,"1,910,000","1,292,000","1,144,000","2,807,000","2,541,000","2,501,000",Upgrade,Financials in USD,Fiscal year is January - December
EBIT,"-64,061,000","-63,276,000","-63,759,000","-148,146,000","-90,780,000","-91,263,000",Upgrade,Financials in USD,Fiscal year is January - December
EBIT Margin,-25.436%,-50.842%,-122.242%,-,-,-,Upgrade,Financials in USD,Fiscal year is January - December
Revenue as Reported,"251,849,000","124,456,000","52,158,000","10,097,000","7,571,000","5,281,000",Upgrade,Financials in USD,Fiscal year is January - December
