Fiscal Year,TTM,FY 2023,FY 2022,FY 2021,FY 2020,FY 2019,2018 - 2014,Currency,Fiscal_Year_period
Period Ending,"Sep '24 Sep 30, 2024","Dec '23 Dec 31, 2023","Dec '22 Dec 31, 2022","Dec '21 Dec 31, 2021","Dec '20 Dec 31, 2020","Dec '19 Dec 31, 2019",2018 - 2014,,
Revenue,"13,447,000","63,533,000","96,300,000","55,846,000","31,434,000","10,680,000",Upgrade,Financials in USD,Fiscal year is January - December
Revenue Growth (YoY),-87.340%,-34.026%,72.438%,77.661%,194.326%,125.316%,Upgrade,Financials in USD,Fiscal year is January - December
Cost of Revenue,"122,308,000","161,696,000","320,454,000","215,519,000","125,623,000","87,770,000",Upgrade,Financials in USD,Fiscal year is January - December
Gross Profit,"-108,861,000","-98,163,000","-224,154,000","-159,673,000","-94,189,000","-77,090,000",Upgrade,Financials in USD,Fiscal year is January - December
"Selling, General & Admin","74,842,000","79,448,000","84,232,000","57,321,000","33,896,000","23,637,000",Upgrade,Financials in USD,Fiscal year is January - December
Operating Expenses,"74,842,000","79,448,000","84,232,000","57,321,000","33,896,000","23,637,000",Upgrade,Financials in USD,Fiscal year is January - December
Operating Income,"-183,703,000","-177,611,000","-308,386,000","-216,994,000","-128,085,000","-100,727,000",Upgrade,Financials in USD,Fiscal year is January - December
Interest Expense,-,-,-,-,-,"-1,752,000",Upgrade,Financials in USD,Fiscal year is January - December
Interest & Investment Income,"17,828,000","17,186,000","5,842,000","1,309,000","2,400,000","4,330,000",Upgrade,Financials in USD,Fiscal year is January - December
Other Non Operating Income (Expenses),"-4,556,000","7,297,000","20,323,000","3,534,000","-47,702,000",-,Upgrade,Financials in USD,Fiscal year is January - December
EBT Excluding Unusual Items,"-170,431,000","-153,128,000","-282,221,000","-212,151,000","-173,387,000","-98,149,000",Upgrade,Financials in USD,Fiscal year is January - December
Merger & Restructuring Charges,"-12,900,000","-12,900,000",-,-,-,-,Upgrade,Financials in USD,Fiscal year is January - December
Other Unusual Items,"5,100,000","5,100,000","500,000",-,-,-,Upgrade,Financials in USD,Fiscal year is January - December
Pretax Income,"-178,231,000","-160,928,000","-281,721,000","-212,151,000","-173,387,000","-98,149,000",Upgrade,Financials in USD,Fiscal year is January - December
Net Income,"-178,231,000","-160,928,000","-281,721,000","-212,151,000","-173,387,000","-98,149,000",Upgrade,Financials in USD,Fiscal year is January - December
Net Income to Common,"-178,231,000","-160,928,000","-281,721,000","-212,151,000","-173,387,000","-98,149,000",Upgrade,Financials in USD,Fiscal year is January - December
Shares Outstanding (Basic),"108,883,061","98,411,162","96,826,058","94,747,311","82,385,319","68,190,741",Upgrade,Financials in USD,Fiscal year is January - December
Shares Outstanding (Diluted),"108,883,061","98,411,162","96,826,058","94,747,311","82,385,319","68,190,741",Upgrade,Financials in USD,Fiscal year is January - December
Shares Change (YoY),11.033%,1.637%,2.194%,15.005%,20.816%,21.345%,Upgrade,Financials in USD,Fiscal year is January - December
EPS (Basic),-1.637,-1.635,-2.910,-2.239,-2.105,-1.439,Upgrade,Financials in USD,Fiscal year is January - December
EPS (Diluted),-1.641,-1.640,-2.910,-2.239,-2.105,-1.439,Upgrade,Financials in USD,Fiscal year is January - December
Free Cash Flow,"-132,525,000","-138,416,000","-283,774,000","-213,574,000","-44,161,000","-90,570,000",Upgrade,Financials in USD,Fiscal year is January - December
Free Cash Flow Per Share,-1.217,-1.407,-2.931,-2.254,-0.536,-1.328,Upgrade,Financials in USD,Fiscal year is January - December
Gross Margin,-,-154.507%,-232.766%,-285.917%,-299.640%,-,Upgrade,Financials in USD,Fiscal year is January - December
Operating Margin,-1366.126%,-279.557%,-320.235%,-388.558%,-407.473%,-943.137%,Upgrade,Financials in USD,Fiscal year is January - December
Profit Margin,-1325.433%,-253.298%,-292.545%,-379.886%,-551.591%,-918.998%,Upgrade,Financials in USD,Fiscal year is January - December
Free Cash Flow Margin,-985.536%,-217.865%,-294.677%,-382.434%,-140.488%,-848.034%,Upgrade,Financials in USD,Fiscal year is January - December
EBITDA,"-164,669,000","-159,329,000","-294,628,000","-211,144,000","-124,998,000","-98,534,000",Upgrade,Financials in USD,Fiscal year is January - December
EBITDA Margin,-,-250.781%,-,-,-,-,Upgrade,Financials in USD,Fiscal year is January - December
D&A For EBITDA,"19,034,000","18,282,000","13,758,000","5,850,000","3,087,000","2,193,000",Upgrade,Financials in USD,Fiscal year is January - December
EBIT,"-183,703,000","-177,611,000","-308,386,000","-216,994,000","-128,085,000","-100,727,000",Upgrade,Financials in USD,Fiscal year is January - December
EBIT Margin,-,-279.557%,-,-,-,-,Upgrade,Financials in USD,Fiscal year is January - December
