Fiscal Year,TTM,FY 2023,FY 2022,FY 2021,FY 2020,FY 2019,2018 - 2014,Currency,Fiscal_Year_period
Period Ending,"Aug '24 Aug 31, 2024","Nov '23 Nov 30, 2023","Nov '22 Nov 30, 2022","Nov '21 Nov 30, 2021","Nov '20 Nov 30, 2020","Nov '19 Nov 30, 2019",2018 - 2014,,
Revenue,"84,316,000","81,764,000","80,057,000","69,823,000","66,053,000","63,216,000",Upgrade,Financials in USD,Fiscal year is December - November
Revenue Growth (YoY),5.748%,2.132%,14.657%,5.708%,4.488%,39.806%,Upgrade,Financials in USD,Fiscal year is December - November
Cost of Revenue,"19,418,000","19,635,000","23,838,000","18,378,000","22,021,000","21,192,000",Upgrade,Financials in USD,Fiscal year is December - November
Gross Profit,"64,898,000","62,129,000","56,219,000","51,445,000","44,032,000","42,024,000",Upgrade,Financials in USD,Fiscal year is December - November
"Selling, General & Admin","35,563,000","39,294,000","47,536,000","40,345,000","39,089,000","34,812,000",Upgrade,Financials in USD,Fiscal year is December - November
Research & Development,"14,934,000","28,986,000","36,939,000","28,274,000","18,019,000","10,841,000",Upgrade,Financials in USD,Fiscal year is December - November
Operating Expenses,"53,010,000","70,793,000","96,127,000","76,681,000","61,989,000","50,537,000",Upgrade,Financials in USD,Fiscal year is December - November
Operating Income,"11,888,000","-8,664,000","-39,908,000","-25,236,000","-17,957,000","-8,513,000",Upgrade,Financials in USD,Fiscal year is December - November
Interest Expense,"-11,775,000","-11,315,000","-6,497,000","-5,664,000","-5,362,000","-4,990,000",Upgrade,Financials in USD,Fiscal year is December - November
Interest & Investment Income,"1,299,000","769,000","316,000","195,000","717,000","1,097,000",Upgrade,Financials in USD,Fiscal year is December - November
Currency Exchange Gain (Loss),"1,112,000","1,098,000","-1,027,000","-926,000",-,"-45,000",Upgrade,Financials in USD,Fiscal year is December - November
Other Non Operating Income (Expenses),"-1,772,000","-42,000","-35,000","-31,000","-49,000","-45,000",Upgrade,Financials in USD,Fiscal year is December - November
EBT Excluding Unusual Items,"752,000","-18,154,000","-47,151,000","-31,662,000","-22,651,000","-12,496,000",Upgrade,Financials in USD,Fiscal year is December - November
Merger & Restructuring Charges,"-1,963,000","-1,963,000",-,-,-,-,Upgrade,Financials in USD,Fiscal year is December - November
Other Unusual Items,"-890,000","-3,419,000","357,000",-,-,-,Upgrade,Financials in USD,Fiscal year is December - November
Pretax Income,"-2,101,000","-23,536,000","-46,794,000","-31,662,000","-22,651,000","-12,496,000",Upgrade,Financials in USD,Fiscal year is December - November
Income Tax Expense,"1,057,000","421,000","443,000","63,000","16,000",-,Upgrade,Financials in USD,Fiscal year is December - November
Net Income,"-3,158,000","-23,957,000","-47,237,000","-31,725,000","-22,667,000","-12,496,000",Upgrade,Financials in USD,Fiscal year is December - November
Net Income to Common,"-3,158,000","-23,957,000","-47,237,000","-31,725,000","-22,667,000","-12,496,000",Upgrade,Financials in USD,Fiscal year is December - November
Shares Outstanding (Basic),"45,202,575","26,332,429","23,813,344","23,087,557","19,247,909","19,232,072",Upgrade,Financials in USD,Fiscal year is December - November
Shares Outstanding (Diluted),"45,202,575","26,332,429","23,813,344","23,087,557","19,247,909","19,232,072",Upgrade,Financials in USD,Fiscal year is December - November
Shares Change (YoY),87.340%,10.578%,3.144%,19.948%,0.082%,1.298%,Upgrade,Financials in USD,Fiscal year is December - November
EPS (Basic),-0.070,-0.910,-1.984,-1.374,-1.178,-0.650,Upgrade,Financials in USD,Fiscal year is December - November
EPS (Diluted),-0.070,-0.910,-1.984,-1.374,-1.178,-0.650,Upgrade,Financials in USD,Fiscal year is December - November
Free Cash Flow,"-1,500,000","-5,996,000","-15,677,000","-17,628,000","-13,586,000","-4,606,000",Upgrade,Financials in USD,Fiscal year is December - November
Free Cash Flow Per Share,-0.033,-0.228,-0.658,-0.764,-0.706,-0.239,Upgrade,Financials in USD,Fiscal year is December - November
Gross Margin,76.970%,75.986%,70.224%,73.679%,66.662%,66.477%,Upgrade,Financials in USD,Fiscal year is December - November
Operating Margin,14.099%,-10.596%,-49.849%,-36.143%,-27.186%,-13.467%,Upgrade,Financials in USD,Fiscal year is December - November
Profit Margin,-3.745%,-29.300%,-59.004%,-45.436%,-34.316%,-19.767%,Upgrade,Financials in USD,Fiscal year is December - November
Free Cash Flow Margin,-1.779%,-7.333%,-19.582%,-25.247%,-20.568%,-7.286%,Upgrade,Financials in USD,Fiscal year is December - November
EBITDA,"14,398,000","-5,701,000","-27,866,000","-16,937,000","-9,878,000","-1,018,000",Upgrade,Financials in USD,Fiscal year is December - November
EBITDA Margin,17.076%,-6.972%,-34.808%,-24.257%,-14.955%,-1.610%,Upgrade,Financials in USD,Fiscal year is December - November
D&A For EBITDA,"2,510,000","2,963,000","12,042,000","8,299,000","8,079,000","7,495,000",Upgrade,Financials in USD,Fiscal year is December - November
EBIT,"11,888,000","-8,664,000","-39,908,000","-25,236,000","-17,957,000","-8,513,000",Upgrade,Financials in USD,Fiscal year is December - November
EBIT Margin,14.099%,-10.596%,-49.849%,-36.143%,-27.186%,-13.466%,Upgrade,Financials in USD,Fiscal year is December - November
