Fiscal Year,TTM,FY 2023,FY 2022,FY 2021,FY 2020,FY 2019,2018 - 2014,Currency,Fiscal_Year_period
Period Ending,"Sep '24 Sep 30, 2024","Dec '23 Dec 31, 2023","Dec '22 Dec 31, 2022","Dec '21 Dec 31, 2021","Dec '20 Dec 31, 2020","Dec '19 Dec 31, 2019",2018 - 2014,,
Operating Revenue,"2,756,200,000","2,327,500,000","1,936,300,000","1,685,500,000","1,483,300,000","1,448,800,000",Upgrade,Financials in USD,Fiscal year is January - December
Revenue,"2,756,200,000","2,327,500,000","1,936,300,000","1,685,500,000","1,483,300,000","1,448,800,000",Upgrade,Financials in USD,Fiscal year is January - December
Revenue Growth (YoY),25.037%,20.203%,14.880%,13.632%,2.381%,-10.996%,Upgrade,Financials in USD,Fiscal year is January - December
Cost of Revenue,"304,800,000","257,500,000","151,600,000","122,500,000","108,100,000","117,600,000",Upgrade,Financials in USD,Fiscal year is January - December
Gross Profit,"2,451,400,000","2,070,000,000","1,784,700,000","1,563,000,000","1,375,200,000","1,331,200,000",Upgrade,Financials in USD,Fiscal year is January - December
"Selling, General & Admin","607,200,000","476,000,000","472,800,000","466,100,000","421,100,000","335,000,000",Upgrade,Financials in USD,Fiscal year is January - December
Research & Development,"498,600,000","408,000,000","322,900,000","410,000,000","357,700,000","1,173,800,000",Upgrade,Financials in USD,Fiscal year is January - December
Operating Expenses,"1,105,800,000","884,000,000","795,700,000","876,100,000","778,800,000","1,508,800,000",Upgrade,Financials in USD,Fiscal year is January - December
Operating Income,"1,345,600,000","1,186,000,000","989,000,000","686,900,000","596,400,000","-177,600,000",Upgrade,Financials in USD,Fiscal year is January - December
Interest Expense,"-50,100,000","-59,300,000","-32,400,000","-18,600,000","-23,500,000","-44,200,000",Upgrade,Financials in USD,Fiscal year is January - December
Interest & Investment Income,"200,800,000","162,700,000","45,200,000","16,700,000","28,600,000","44,200,000",Upgrade,Financials in USD,Fiscal year is January - December
Other Non Operating Income (Expenses),"-28,400,000","-27,300,000","-74,200,000","43,800,000","26,400,000","20,200,000",Upgrade,Financials in USD,Fiscal year is January - December
EBT Excluding Unusual Items,"1,467,900,000","1,262,100,000","927,600,000","728,800,000","627,900,000","-157,400,000",Upgrade,Financials in USD,Fiscal year is January - December
Gain (Loss) on Sale of Investments,"38,700,000","15,800,000","34,200,000","-2,300,000","16,400,000","1,200,000",Upgrade,Financials in USD,Fiscal year is January - December
Asset Writedown,"-3,600,000","-3,600,000","-11,200,000","-132,600,000","-5,400,000","-8,800,000",Upgrade,Financials in USD,Fiscal year is January - December
Pretax Income,"1,437,900,000","1,274,300,000","950,600,000","593,900,000","638,900,000","-165,000,000",Upgrade,Financials in USD,Fiscal year is January - December
Income Tax Expense,"327,000,000","289,500,000","223,300,000","118,100,000","124,100,000","-60,500,000",Upgrade,Financials in USD,Fiscal year is January - December
Net Income,"1,110,900,000","984,800,000","727,300,000","475,800,000","514,800,000","-104,500,000",Upgrade,Financials in USD,Fiscal year is January - December
Net Income to Common,"1,110,900,000","984,800,000","727,300,000","475,800,000","514,800,000","-104,500,000",Upgrade,Financials in USD,Fiscal year is January - December
Net Income Growth,23.461%,35.405%,52.858%,-7.576%,-,-,Upgrade,Financials in USD,Fiscal year is January - December
Shares Outstanding (Basic),"45,750,000","46,800,000","45,500,000","44,900,000","44,200,000","43,800,000",Upgrade,Financials in USD,Fiscal year is January - December
Shares Outstanding (Diluted),"48,875,000","49,700,000","48,500,000","47,300,000","44,600,000","43,800,000",Upgrade,Financials in USD,Fiscal year is January - December
Shares Change (YoY),-1.362%,2.474%,2.537%,6.054%,1.826%,-0.455%,Upgrade,Financials in USD,Fiscal year is January - December
EPS (Basic),24.282,21.043,15.985,10.597,11.647,-2.386,Upgrade,Financials in USD,Fiscal year is January - December
EPS (Diluted),22.723,19.810,15.000,10.060,11.540,-2.390,Upgrade,Financials in USD,Fiscal year is January - December
EPS Growth,25.099%,32.067%,49.105%,-12.825%,-,-,Upgrade,Financials in USD,Fiscal year is January - December
Free Cash Flow,"898,100,000","747,600,000","663,700,000","477,400,000","696,400,000","-290,300,000",Upgrade,Financials in USD,Fiscal year is January - December
Free Cash Flow Per Share,18.375,15.042,13.685,10.093,15.614,-6.628,Upgrade,Financials in USD,Fiscal year is January - December
Gross Margin,88.941%,88.937%,92.171%,92.732%,92.712%,91.883%,Upgrade,Financials in USD,Fiscal year is January - December
Operating Margin,48.821%,50.956%,51.077%,40.753%,40.208%,-12.258%,Upgrade,Financials in USD,Fiscal year is January - December
Profit Margin,40.305%,42.311%,37.561%,28.229%,34.706%,-7.213%,Upgrade,Financials in USD,Fiscal year is January - December
Free Cash Flow Margin,32.585%,32.120%,34.277%,28.324%,46.949%,-20.037%,Upgrade,Financials in USD,Fiscal year is January - December
EBITDA,"1,412,100,000","1,239,200,000","1,040,300,000","736,800,000","646,300,000","-131,700,000",Upgrade,Financials in USD,Fiscal year is January - December
EBITDA Margin,51.233%,53.242%,53.726%,43.714%,43.572%,-9.090%,Upgrade,Financials in USD,Fiscal year is January - December
D&A For EBITDA,"66,500,000","53,200,000","51,300,000","49,900,000","49,900,000","45,900,000",Upgrade,Financials in USD,Fiscal year is January - December
EBIT,"1,345,600,000","1,186,000,000","989,000,000","686,900,000","596,400,000","-177,600,000",Upgrade,Financials in USD,Fiscal year is January - December
EBIT Margin,48.821%,50.956%,51.077%,40.753%,40.208%,-12.258%,Upgrade,Financials in USD,Fiscal year is January - December
Effective Tax Rate,22.741%,22.718%,23.490%,19.886%,19.424%,-,Upgrade,Financials in USD,Fiscal year is January - December
Revenue as Reported,-,-,-,-,-,"1,448,800,000",Upgrade,Financials in USD,Fiscal year is January - December
