Fiscal Year,TTM,FY 2023,FY 2022,FY 2021,FY 2020,FY 2019,2018 - 2014,Currency,Fiscal_Year_period
Period Ending,"Sep '24 Sep 30, 2024","Dec '23 Dec 31, 2023","Dec '22 Dec 31, 2022","Dec '21 Dec 31, 2021","Dec '20 Dec 31, 2020","Dec '19 Dec 31, 2019",2018 - 2014,,
Revenue,"7,703,000","8,226,000","1,327,000","29,575,000","7,894,000","2,173,000",Upgrade,Financials in USD,Fiscal year is January - December
Revenue Growth (YoY),248.394%,519.894%,-95.513%,274.652%,263.277%,7143.333%,Upgrade,Financials in USD,Fiscal year is January - December
Cost of Revenue,-,"355,000","204,000",-,-,-,Upgrade,Financials in USD,Fiscal year is January - December
Gross Profit,"7,703,000","7,871,000","1,123,000","29,575,000","7,894,000","2,173,000",Upgrade,Financials in USD,Fiscal year is January - December
"Selling, General & Admin","11,692,000","11,869,000","11,770,000","11,665,000","10,756,000","16,819,000",Upgrade,Financials in USD,Fiscal year is January - December
Research & Development,"20,659,000","20,846,000","19,630,000","18,537,000","15,073,000","15,658,000",Upgrade,Financials in USD,Fiscal year is January - December
Operating Expenses,"32,351,000","32,715,000","31,400,000","30,202,000","25,829,000","32,477,000",Upgrade,Financials in USD,Fiscal year is January - December
Operating Income,"-24,648,000","-24,844,000","-30,277,000","-627,000","-17,935,000","-30,304,000",Upgrade,Financials in USD,Fiscal year is January - December
Interest Expense,"-9,477,000","-9,360,000","-3,339,000",-,"-335,000","-1,034,000",Upgrade,Financials in USD,Fiscal year is January - December
Interest & Investment Income,"1,464,000","1,719,000","669,000",-,-,-,Upgrade,Financials in USD,Fiscal year is January - December
Other Non Operating Income (Expenses),"783,000",-,-,"5,000","60,000","568,000",Upgrade,Financials in USD,Fiscal year is January - December
EBT Excluding Unusual Items,"-31,878,000","-32,485,000","-32,947,000","-622,000","-18,210,000","-30,770,000",Upgrade,Financials in USD,Fiscal year is January - December
Other Unusual Items,-,-,-,"998,000",-,-,Upgrade,Financials in USD,Fiscal year is January - December
Pretax Income,"-31,878,000","-32,485,000","-32,947,000","376,000","-18,210,000","-30,770,000",Upgrade,Financials in USD,Fiscal year is January - December
Net Income,"-31,878,000","-32,485,000","-32,947,000","376,000","-18,210,000","-30,770,000",Upgrade,Financials in USD,Fiscal year is January - December
Net Income to Common,"-31,878,000","-32,485,000","-32,947,000","376,000","-18,210,000","-30,770,000",Upgrade,Financials in USD,Fiscal year is January - December
Shares Outstanding (Basic),"70,439,645","61,806,959","60,204,862","58,491,986","46,506,540","38,170,830",Upgrade,Financials in USD,Fiscal year is January - December
Shares Outstanding (Diluted),"70,439,645","61,806,959","60,204,862","59,906,602","46,506,540","38,170,830",Upgrade,Financials in USD,Fiscal year is January - December
Shares Change (YoY),14.895%,2.661%,0.498%,28.813%,21.838%,24.199%,Upgrade,Financials in USD,Fiscal year is January - December
EPS (Basic),-0.453,-0.526,-0.547,0.006,-0.392,-0.806,Upgrade,Financials in USD,Fiscal year is January - December
EPS (Diluted),-0.456,-0.530,-0.550,0.006,-0.392,-0.810,Upgrade,Financials in USD,Fiscal year is January - December
Free Cash Flow,"-19,602,000","-19,912,000","-13,611,000","-10,733,000","-13,175,000","-27,093,000",Upgrade,Financials in USD,Fiscal year is January - December
Free Cash Flow Per Share,-0.278,-0.322,-0.226,-0.179,-0.283,-0.710,Upgrade,Financials in USD,Fiscal year is January - December
Gross Margin,100.000%,95.684%,84.627%,100.000%,100.000%,100.000%,Upgrade,Financials in USD,Fiscal year is January - December
Operating Margin,-319.979%,-302.018%,-2281.613%,-2.120%,-227.198%,-1394.570%,Upgrade,Financials in USD,Fiscal year is January - December
Profit Margin,-413.839%,-394.906%,-2482.818%,1.271%,-230.682%,-1416.015%,Upgrade,Financials in USD,Fiscal year is January - December
Free Cash Flow Margin,-254.472%,-242.062%,-1025.697%,-36.291%,-166.899%,-1246.802%,Upgrade,Financials in USD,Fiscal year is January - December
EBITDA,"-24,481,000","-24,777,000","-30,132,000","-449,000","-17,755,000","-30,093,000",Upgrade,Financials in USD,Fiscal year is January - December
EBITDA Margin,-,-,-,-1.518%,-224.918%,-,Upgrade,Financials in USD,Fiscal year is January - December
D&A For EBITDA,"167,000","67,000","145,000","178,000","180,000","211,000",Upgrade,Financials in USD,Fiscal year is January - December
EBIT,"-24,648,000","-24,844,000","-30,277,000","-627,000","-17,935,000","-30,304,000",Upgrade,Financials in USD,Fiscal year is January - December
EBIT Margin,-,-,-,-2.120%,-227.198%,-,Upgrade,Financials in USD,Fiscal year is January - December
