Fiscal Year,TTM,FY 2023,FY 2022,FY 2021,FY 2020,FY 2019,2018 - 2014,Currency,Fiscal_Year_period
Period Ending,"Sep '24 Sep 30, 2024","Dec '23 Dec 31, 2023","Dec '22 Dec 31, 2022","Dec '21 Dec 31, 2021","Dec '20 Dec 31, 2020","Dec '19 Dec 31, 2019",2018 - 2014,,
Revenue,"2,094,795,000","1,828,292,000","1,037,418,000","844,287,000","492,853,000","219,750,000",Upgrade,Financials in USD,Fiscal year is January - December
Revenue Growth (YoY),21.535%,76.235%,22.875%,71.306%,124.279%,193.360%,Upgrade,Financials in USD,Fiscal year is January - December
Cost of Revenue,"306,411,000","310,406,000","168,817,000","140,144,000","78,052,000","25,062,000",Upgrade,Financials in USD,Fiscal year is January - December
Gross Profit,"1,788,384,000","1,517,886,000","868,601,000","704,143,000","414,801,000","194,688,000",Upgrade,Financials in USD,Fiscal year is January - December
"Selling, General & Admin","878,310,000","795,646,000","770,658,000","620,639,000","588,420,000","533,655,000",Upgrade,Financials in USD,Fiscal year is January - December
Research & Development,"1,098,204,000","1,004,415,000","883,015,000","792,156,000","654,819,000","600,464,000",Upgrade,Financials in USD,Fiscal year is January - December
Operating Expenses,"1,976,514,000","1,800,061,000","1,653,673,000","1,412,795,000","1,243,239,000","1,134,119,000",Upgrade,Financials in USD,Fiscal year is January - December
Operating Income,"-188,130,000","-282,175,000","-785,072,000","-708,652,000","-828,438,000","-939,431,000",Upgrade,Financials in USD,Fiscal year is January - December
Interest Expense,"-134,225,000","-121,221,000","-155,968,000","-143,021,000","-84,496,000",-,Upgrade,Financials in USD,Fiscal year is January - December
Interest & Investment Income,"121,379,000","95,561,000","24,808,000","1,579,000","11,809,000","33,448,000",Upgrade,Financials in USD,Fiscal year is January - December
Other Non Operating Income (Expenses),"-118,039,000","-108,738,000","-100,863,000","-57,745,000","-8,517,000","9,442,000",Upgrade,Financials in USD,Fiscal year is January - December
EBT Excluding Unusual Items,"-319,015,000","-416,573,000","-1,017,095,000","-907,839,000","-909,642,000","-896,541,000",Upgrade,Financials in USD,Fiscal year is January - December
Gain (Loss) on Sale of Investments,"-2,089,000","-16,944,000","-33,312,000","55,695,000","54,042,000","11,288,000",Upgrade,Financials in USD,Fiscal year is January - December
Other Unusual Items,-,-,"-76,586,000",-,-,-,Upgrade,Financials in USD,Fiscal year is January - December
Pretax Income,"-321,104,000","-433,517,000","-1,126,993,000","-852,144,000","-855,600,000","-885,253,000",Upgrade,Financials in USD,Fiscal year is January - December
Income Tax Expense,"11,160,000","6,725,000","4,163,000","680,000","2,681,000","863,000",Upgrade,Financials in USD,Fiscal year is January - December
Net Income,"-332,264,000","-440,242,000","-1,131,156,000","-852,824,000","-858,281,000","-886,116,000",Upgrade,Financials in USD,Fiscal year is January - December
Net Income to Common,"-332,264,000","-440,242,000","-1,131,156,000","-852,824,000","-858,281,000","-886,116,000",Upgrade,Financials in USD,Fiscal year is January - December
Shares Outstanding (Basic),"126,775,000","124,906,000","121,689,000","118,451,000","114,986,000","109,264,000",Upgrade,Financials in USD,Fiscal year is January - December
Shares Outstanding (Diluted),"126,775,000","124,906,000","121,689,000","118,451,000","114,986,000","109,264,000",Upgrade,Financials in USD,Fiscal year is January - December
Shares Change (YoY),1.974%,2.644%,2.734%,3.013%,5.237%,8.623%,Upgrade,Financials in USD,Fiscal year is January - December
EPS (Basic),-2.621,-3.525,-9.295,-7.200,-7.464,-8.110,Upgrade,Financials in USD,Fiscal year is January - December
EPS (Diluted),-2.621,-3.525,-9.300,-7.200,-7.464,-8.110,Upgrade,Financials in USD,Fiscal year is January - December
Free Cash Flow,"16,063,000","41,945,000","-613,333,000","-718,065,000","-685,322,000","-418,583,000",Upgrade,Financials in USD,Fiscal year is January - December
Free Cash Flow Per Share,0.127,0.336,-5.040,-6.062,-5.960,-3.831,Upgrade,Financials in USD,Fiscal year is January - December
Gross Margin,85.373%,83.022%,83.727%,83.401%,84.163%,88.595%,Upgrade,Financials in USD,Fiscal year is January - December
Operating Margin,-8.981%,-15.434%,-75.676%,-83.935%,-168.090%,-427.500%,Upgrade,Financials in USD,Fiscal year is January - December
Profit Margin,-15.861%,-24.079%,-109.036%,-101.011%,-174.145%,-403.238%,Upgrade,Financials in USD,Fiscal year is January - December
Free Cash Flow Margin,0.767%,2.294%,-59.121%,-85.050%,-139.052%,-190.481%,Upgrade,Financials in USD,Fiscal year is January - December
EBITDA,"-132,146,000","-228,121,000","-740,604,000","-661,085,000","-793,666,000","-922,256,000",Upgrade,Financials in USD,Fiscal year is January - December
EBITDA Margin,-6.308%,-12.477%,-71.389%,-78.301%,-161.035%,-,Upgrade,Financials in USD,Fiscal year is January - December
D&A For EBITDA,"55,984,000","54,054,000","44,468,000","47,567,000","34,772,000","17,175,000",Upgrade,Financials in USD,Fiscal year is January - December
EBIT,"-188,130,000","-282,175,000","-785,072,000","-708,652,000","-828,438,000","-939,431,000",Upgrade,Financials in USD,Fiscal year is January - December
EBIT Margin,-8.981%,-15.434%,-75.675%,-83.935%,-168.090%,-,Upgrade,Financials in USD,Fiscal year is January - December
Revenue as Reported,"2,094,795,000","1,828,292,000","1,037,418,000","844,287,000","492,853,000","219,750,000",Upgrade,Financials in USD,Fiscal year is January - December
