Fiscal Year,TTM,FY 2023,FY 2022,FY 2021,FY 2020,FY 2019,2018 - 2014,Currency,Fiscal_Year_period
Period Ending,"Sep '24 Sep 30, 2024","Dec '23 Dec 31, 2023","Dec '22 Dec 31, 2022","Dec '21 Dec 31, 2021","Dec '20 Dec 31, 2020","Dec '19 Dec 31, 2019",2018 - 2014,,
Revenue,"157,374,000","115,782,000","115,742,000","138,736,000","108,621,000","59,288,000",Upgrade,Financials in USD,Fiscal year is January - December
Revenue Growth (YoY),21.648%,0.035%,-16.574%,27.725%,83.209%,33.205%,Upgrade,Financials in USD,Fiscal year is January - December
Cost of Revenue,"37,582,000","31,632,000","62,021,000","66,320,000","60,996,000","53,791,000",Upgrade,Financials in USD,Fiscal year is January - December
Gross Profit,"119,792,000","84,150,000","53,721,000","72,416,000","47,625,000","5,497,000",Upgrade,Financials in USD,Fiscal year is January - December
"Selling, General & Admin","110,389,000","105,741,000","112,451,000","91,891,000","76,598,000","74,588,000",Upgrade,Financials in USD,Fiscal year is January - December
Operating Expenses,"110,389,000","105,741,000","112,451,000","91,891,000","76,598,000","74,588,000",Upgrade,Financials in USD,Fiscal year is January - December
Operating Income,"9,403,000","-21,591,000","-58,730,000","-19,475,000","-28,973,000","-69,091,000",Upgrade,Financials in USD,Fiscal year is January - December
Interest Expense,"-7,870,000","-6,872,000","-3,707,000","-4,860,000","-1,353,000","-335,000",Upgrade,Financials in USD,Fiscal year is January - December
Interest & Investment Income,"2,248,000","2,272,000","684,000","47,000","582,000","2,532,000",Upgrade,Financials in USD,Fiscal year is January - December
EBT Excluding Unusual Items,"3,781,000","-26,191,000","-61,753,000","-24,288,000","-29,744,000","-66,894,000",Upgrade,Financials in USD,Fiscal year is January - December
Merger & Restructuring Charges,-,-,"-1,320,000","-3,521,000",-,-,Upgrade,Financials in USD,Fiscal year is January - December
Other Unusual Items,"100,000","1,100,000","4,500,000","10,500,000",-,-,Upgrade,Financials in USD,Fiscal year is January - December
Pretax Income,"3,881,000","-25,091,000","-58,573,000","-17,309,000","-29,744,000","-66,894,000",Upgrade,Financials in USD,Fiscal year is January - December
Income Tax Expense,-,-,-,"605,000",-,-,Upgrade,Financials in USD,Fiscal year is January - December
Net Income,"3,881,000","-25,091,000","-58,573,000","-17,914,000","-29,744,000","-66,894,000",Upgrade,Financials in USD,Fiscal year is January - December
Net Income to Common,"3,881,000","-25,091,000","-58,573,000","-17,914,000","-29,744,000","-66,894,000",Upgrade,Financials in USD,Fiscal year is January - December
Shares Outstanding (Basic),"17,526,950","17,401,700","17,240,600","17,049,200","16,875,400","16,740,000",Upgrade,Financials in USD,Fiscal year is January - December
Shares Outstanding (Diluted),"17,559,200","17,401,700","17,240,600","17,049,200","16,875,400","16,740,000",Upgrade,Financials in USD,Fiscal year is January - December
Shares Change (YoY),1.129%,0.934%,1.123%,1.030%,0.809%,4.280%,Upgrade,Financials in USD,Fiscal year is January - December
EPS (Basic),0.221,-1.442,-3.397,-1.051,-1.763,-3.996,Upgrade,Financials in USD,Fiscal year is January - December
EPS (Diluted),0.221,-1.442,-3.397,-1.051,-1.763,-4.000,Upgrade,Financials in USD,Fiscal year is January - December
Free Cash Flow,"10,718,000","-5,743,000","-74,208,000","5,251,000","-53,447,000","-42,965,000",Upgrade,Financials in USD,Fiscal year is January - December
Free Cash Flow Per Share,0.610,-0.330,-4.304,0.308,-3.167,-2.567,Upgrade,Financials in USD,Fiscal year is January - December
Gross Margin,76.119%,72.680%,46.414%,52.197%,43.845%,9.272%,Upgrade,Financials in USD,Fiscal year is January - December
Operating Margin,5.975%,-18.648%,-50.742%,-14.037%,-26.673%,-116.535%,Upgrade,Financials in USD,Fiscal year is January - December
Profit Margin,2.466%,-21.671%,-50.607%,-12.912%,-27.383%,-112.829%,Upgrade,Financials in USD,Fiscal year is January - December
Free Cash Flow Margin,6.811%,-4.960%,-64.115%,3.785%,-49.205%,-72.468%,Upgrade,Financials in USD,Fiscal year is January - December
EBITDA,"11,320,000","-20,353,000","-57,732,000","-18,313,000","-28,267,000","-68,408,000",Upgrade,Financials in USD,Fiscal year is January - December
EBITDA Margin,7.193%,-17.579%,-49.880%,-13.200%,-26.023%,-115.382%,Upgrade,Financials in USD,Fiscal year is January - December
D&A For EBITDA,"1,917,000","1,238,000","998,000","1,162,000","706,000","683,000",Upgrade,Financials in USD,Fiscal year is January - December
EBIT,"9,403,000","-21,591,000","-58,730,000","-19,475,000","-28,973,000","-69,091,000",Upgrade,Financials in USD,Fiscal year is January - December
EBIT Margin,5.975%,-18.648%,-50.742%,-14.037%,-26.673%,-116.534%,Upgrade,Financials in USD,Fiscal year is January - December
Revenue as Reported,"157,474,000","116,882,000","120,242,000","149,236,000","108,621,000","59,288,000",Upgrade,Financials in USD,Fiscal year is January - December
