Fiscal Year,TTM,FY 2023,FY 2022,FY 2021,FY 2020,FY 2019,2018 - 2015,Currency,Fiscal_Year_period
Period Ending,"Sep '24 Sep 30, 2024","Dec '23 Dec 31, 2023","Dec '22 Dec 31, 2022","Dec '21 Dec 31, 2021","Dec '20 Dec 31, 2020","Dec '19 Dec 31, 2019",2018 - 2015,,
"Selling, General & Admin","98,159,000","73,317,000","55,573,000","41,772,000","28,865,000","18,244,000",Upgrade,Financials in USD,Fiscal year is January - December
Research & Development,"175,631,000","186,342,000","165,070,000","124,476,000","105,438,000","57,657,000",Upgrade,Financials in USD,Fiscal year is January - December
Operating Expenses,"273,790,000","259,659,000","220,643,000","166,248,000","134,303,000","75,901,000",Upgrade,Financials in USD,Fiscal year is January - December
Operating Income,"-273,790,000","-259,659,000","-220,643,000","-166,248,000","-134,303,000","-75,901,000",Upgrade,Financials in USD,Fiscal year is January - December
Interest Expense,"-1,883,000","-1,875,000","-1,862,000","-2,977,000","-6,967,000","-5,958,000",Upgrade,Financials in USD,Fiscal year is January - December
Interest & Investment Income,"7,464,000","5,288,000","3,889,000","3,068,000","2,150,000","3,414,000",Upgrade,Financials in USD,Fiscal year is January - December
EBT Excluding Unusual Items,"-268,209,000","-256,246,000","-218,616,000","-166,157,000","-139,120,000","-78,445,000",Upgrade,Financials in USD,Fiscal year is January - December
Merger & Restructuring Charges,-,-,"-3,200,000",-,-,-,Upgrade,Financials in USD,Fiscal year is January - December
Gain (Loss) on Sale of Investments,"10,130,000","10,651,000","-47,000","-2,912,000","-580,000","1,175,000",Upgrade,Financials in USD,Fiscal year is January - December
Pretax Income,"-258,079,000","-245,595,000","-221,863,000","-169,069,000","-139,700,000","-77,270,000",Upgrade,Financials in USD,Fiscal year is January - December
Net Income,"-258,079,000","-245,595,000","-221,863,000","-169,069,000","-139,700,000","-77,270,000",Upgrade,Financials in USD,Fiscal year is January - December
Net Income to Common,"-258,079,000","-245,595,000","-221,863,000","-169,069,000","-139,700,000","-77,270,000",Upgrade,Financials in USD,Fiscal year is January - December
Shares Outstanding (Basic),"93,780,057","84,009,004","68,148,925","63,235,417","55,380,740","49,010,358",Upgrade,Financials in USD,Fiscal year is January - December
Shares Outstanding (Diluted),"93,780,057","84,009,004","68,148,925","63,235,417","55,380,740","49,010,358",Upgrade,Financials in USD,Fiscal year is January - December
Shares Change (YoY),17.603%,23.273%,7.770%,14.183%,12.998%,24.462%,Upgrade,Financials in USD,Fiscal year is January - December
EPS (Basic),-2.752,-2.923,-3.256,-2.674,-2.523,-1.577,Upgrade,Financials in USD,Fiscal year is January - December
EPS (Diluted),-2.752,-2.923,-3.256,-2.674,-2.523,-1.577,Upgrade,Financials in USD,Fiscal year is January - December
Free Cash Flow,"-202,321,000","-211,352,000","-186,500,000","-128,783,000","-95,247,000","-87,932,000",Upgrade,Financials in USD,Fiscal year is January - December
Free Cash Flow Per Share,-2.157,-2.516,-2.737,-2.037,-1.720,-1.794,Upgrade,Financials in USD,Fiscal year is January - December
EBITDA,"-264,841,000","-252,561,000","-214,377,000","-160,875,000","-133,158,000","-75,475,000",Upgrade,Financials in USD,Fiscal year is January - December
D&A For EBITDA,"8,949,000","7,098,000","6,266,000","5,373,000","1,145,000","426,000",Upgrade,Financials in USD,Fiscal year is January - December
EBIT,"-273,790,000","-259,659,000","-220,643,000","-166,248,000","-134,303,000","-75,901,000",Upgrade,Financials in USD,Fiscal year is January - December
