Fiscal Year,TTM,FY 2023,FY 2022,FY 2021,FY 2020,FY 2006,2005 - 2004,Currency,Fiscal_Year_period
Period Ending,"Sep '24 Sep 30, 2024","Dec '23 Dec 31, 2023","Dec '22 Dec 31, 2022","Dec '21 Dec 31, 2021","Dec '20 Dec 31, 2020","Dec '06 Dec 31, 2006",2005 - 2004,,
Revenue,-,-,-,-,-,"1,812,035",Upgrade,Financials in USD,Fiscal year is January - December
Revenue Growth (YoY),-,-,-,-,-,-21.059%,Upgrade,Financials in USD,Fiscal year is January - December
"Selling, General & Admin","8,284,000","9,997,000","5,372,000","2,321,000","2,378,000",-,Upgrade,Financials in USD,Fiscal year is January - December
Research & Development,"16,150,000","16,968,000","14,169,000","11,002,000","6,865,000",-,Upgrade,Financials in USD,Fiscal year is January - December
Operating Expenses,"24,434,000","26,965,000","19,541,000","13,323,000","9,243,000",-,Upgrade,Financials in USD,Fiscal year is January - December
Operating Income,"-24,434,000","-26,965,000","-19,541,000","-13,323,000","-9,243,000",-,Upgrade,Financials in USD,Fiscal year is January - December
Interest & Investment Income,"1,500,000","1,500,000",-,-,-,-,Upgrade,Financials in USD,Fiscal year is January - December
Other Non Operating Income (Expenses),"-528,000","-187,000","475,000","550,000","-36,000",-,Upgrade,Financials in USD,Fiscal year is January - December
EBT Excluding Unusual Items,"-23,462,000","-25,652,000","-19,066,000","-12,773,000","-9,279,000",-,Upgrade,Financials in USD,Fiscal year is January - December
Legal Settlements,-,-,"-1,700,000",-,-,-,Upgrade,Financials in USD,Fiscal year is January - December
Other Unusual Items,-,-,"6,877,000",-,-,-,Upgrade,Financials in USD,Fiscal year is January - December
Pretax Income,"-23,462,000","-25,652,000","-13,889,000","-12,773,000","-9,279,000",-,Upgrade,Financials in USD,Fiscal year is January - December
Earnings From Continuing Operations,-,"-25,652,000","-13,889,000","-12,773,000","-9,279,000",-,Upgrade,Financials in USD,Fiscal year is January - December
Net Income,"-23,462,000","-25,652,000","-13,889,000","-12,773,000","-9,279,000","-7,211,026",Upgrade,Financials in USD,Fiscal year is January - December
Net Income to Common,"-23,462,000","-25,652,000","-13,889,000","-12,773,000","-9,279,000",-,Upgrade,Financials in USD,Fiscal year is January - December
Shares Outstanding (Basic),"53,406,000","50,853,000","38,241,000","33,092,000","9,896,545",-,Upgrade,Financials in USD,Fiscal year is January - December
Shares Outstanding (Diluted),"53,406,000","50,853,000","38,241,000","33,092,000","9,896,545",-,Upgrade,Financials in USD,Fiscal year is January - December
Shares Change (YoY),11.205%,32.980%,15.560%,234.379%,-,-,Upgrade,Financials in USD,Fiscal year is January - December
EPS (Basic),-0.439,-0.504,-0.363,-0.386,-0.938,-,Upgrade,Financials in USD,Fiscal year is January - December
EPS (Diluted),-0.439,-0.504,-0.363,-0.386,-0.938,-,Upgrade,Financials in USD,Fiscal year is January - December
Free Cash Flow,"-19,458,000","-24,586,000","-19,125,000","-11,523,000","-7,769,000",-,Upgrade,Financials in USD,Fiscal year is January - December
Free Cash Flow Per Share,-0.364,-0.483,-0.500,-0.348,-0.785,-,Upgrade,Financials in USD,Fiscal year is January - December
EBITDA,"-24,025,000","-26,608,000","-19,160,000","-12,978,000","-8,889,000",-,Upgrade,Financials in USD,Fiscal year is January - December
D&A For EBITDA,"409,000","357,000","381,000","345,000","354,000",-,Upgrade,Financials in USD,Fiscal year is January - December
EBIT,"-24,434,000","-26,965,000","-19,541,000","-13,323,000","-9,243,000",-,Upgrade,Financials in USD,Fiscal year is January - December
