Fiscal Year,TTM,FY 2023,FY 2022,FY 2021,FY 2020,FY 2019,2018 - 2014,Currency,Fiscal_Year_period
Period Ending,"Sep '24 Sep 30, 2024","Dec '23 Dec 31, 2023","Dec '22 Dec 31, 2022","Dec '21 Dec 31, 2021","Dec '20 Dec 31, 2020","Dec '19 Dec 31, 2019",2018 - 2014,,
Revenue,"7,922,926","-2,850,818","500,000","16,140,838",-,"164,990",Upgrade,Financials in USD,Fiscal year is January - December
Revenue Growth (YoY),-,-,-96.902%,-,-,-61.454%,Upgrade,Financials in USD,Fiscal year is January - December
Gross Profit,"7,922,926","-2,850,818","500,000","16,140,838",-,"164,990",Upgrade,Financials in USD,Fiscal year is January - December
"Selling, General & Admin","5,262,978","4,904,888","4,062,487","5,329,776","8,247,795","5,597,070",Upgrade,Financials in USD,Fiscal year is January - December
Research & Development,"7,953,813","10,175,251","8,556,888","7,665,559","9,748,469","7,468,210",Upgrade,Financials in USD,Fiscal year is January - December
Operating Expenses,"13,216,791","15,080,139","12,619,375","12,995,335","17,996,264","13,065,280",Upgrade,Financials in USD,Fiscal year is January - December
Operating Income,"-5,293,865","-17,930,957","-12,119,375","3,145,503","-17,996,264","-12,900,290",Upgrade,Financials in USD,Fiscal year is January - December
Interest Expense,-,-,"-27,098","-203,292","-386,618","-766,745",Upgrade,Financials in USD,Fiscal year is January - December
Interest & Investment Income,"1,213,163","1,366,940","572,578","67,700","75,650","423,491",Upgrade,Financials in USD,Fiscal year is January - December
Other Non Operating Income (Expenses),"25,854","212,690","565,940","355,890","-2,892,189","236,400",Upgrade,Financials in USD,Fiscal year is January - December
EBT Excluding Unusual Items,"-4,054,848","-16,351,327","-11,007,955","3,365,801","-21,199,421","-13,007,144",Upgrade,Financials in USD,Fiscal year is January - December
Legal Settlements,-,-,"250,000","-4,000,000",-,-,Upgrade,Financials in USD,Fiscal year is January - December
Other Unusual Items,-,-,-,-,"234,802",-,Upgrade,Financials in USD,Fiscal year is January - December
Pretax Income,"-4,054,848","-16,351,327","-10,757,955","-634,199","-20,964,619","-13,007,144",Upgrade,Financials in USD,Fiscal year is January - December
Income Tax Expense,"1,236",755,681,200,200,200,Upgrade,Financials in USD,Fiscal year is January - December
Net Income,"-4,056,084","-16,352,082","-10,758,636","-634,399","-20,964,819","-13,007,344",Upgrade,Financials in USD,Fiscal year is January - December
Preferred Dividends & Other Adjustments,-,89,-,-,-,-,Upgrade,Financials in USD,Fiscal year is January - December
Net Income to Common,"-4,056,084","-16,352,171","-10,758,636","-634,399","-20,964,819","-13,007,344",Upgrade,Financials in USD,Fiscal year is January - December
Shares Outstanding (Basic),"5,331,040","5,269,671","5,231,681","5,113,799","3,275,768","1,522,486",Upgrade,Financials in USD,Fiscal year is January - December
Shares Outstanding (Diluted),"5,331,040","5,269,671","5,256,169","5,154,318","3,275,768","1,522,486",Upgrade,Financials in USD,Fiscal year is January - December
Shares Change (YoY),1.557%,0.257%,1.976%,57.347%,115.159%,21.215%,Upgrade,Financials in USD,Fiscal year is January - December
EPS (Basic),-0.761,-3.103,-2.056,-0.124,-6.400,-8.543,Upgrade,Financials in USD,Fiscal year is January - December
EPS (Diluted),-0.766,-3.143,-2.155,-0.192,-6.460,-8.543,Upgrade,Financials in USD,Fiscal year is January - December
Free Cash Flow,"-5,034,699","-11,879,158","-12,102,650","-4,418,894","-15,303,098","-11,666,217",Upgrade,Financials in USD,Fiscal year is January - December
Free Cash Flow Per Share,-0.944,-2.254,-2.303,-0.857,-4.672,-7.663,Upgrade,Financials in USD,Fiscal year is January - December
Gross Margin,100.000%,-,100.000%,100.000%,-,100.000%,Upgrade,Financials in USD,Fiscal year is January - December
Operating Margin,-66.817%,-,-2423.875%,19.488%,-,-7818.831%,Upgrade,Financials in USD,Fiscal year is January - December
Profit Margin,-51.194%,-,-2151.727%,-3.930%,-,-7883.717%,Upgrade,Financials in USD,Fiscal year is January - December
Free Cash Flow Margin,-63.546%,-,-2420.530%,-27.377%,-,-7070.863%,Upgrade,Financials in USD,Fiscal year is January - December
EBITDA,"-5,260,327","-17,902,296","-12,109,922","3,145,883","-17,992,710","-12,884,847",Upgrade,Financials in USD,Fiscal year is January - December
EBITDA Margin,-66.394%,-,-,19.490%,-,-,Upgrade,Financials in USD,Fiscal year is January - December
D&A For EBITDA,"33,538","28,661","9,453",380,"3,554","15,443",Upgrade,Financials in USD,Fiscal year is January - December
EBIT,"-5,293,865","-17,930,957","-12,119,375","3,145,503","-17,996,264","-12,900,290",Upgrade,Financials in USD,Fiscal year is January - December
EBIT Margin,-66.817%,-,-,19.488%,-,-,Upgrade,Financials in USD,Fiscal year is January - December
Revenue as Reported,"7,922,926","-2,850,818","500,000",-,-,"164,990",Upgrade,Financials in USD,Fiscal year is January - December
