Fiscal Year,TTM,FY 2023,FY 2022,FY 2021,FY 2020,FY 2019,2018 - 2017,Currency,Fiscal_Year_period
Period Ending,"Sep '24 Sep 30, 2024","Dec '23 Dec 31, 2023","Dec '22 Dec 31, 2022","Dec '21 Dec 31, 2021","Dec '20 Dec 31, 2020","Dec '19 Dec 31, 2019",2018 - 2017,,
Revenue,"45,914,000","36,084,000","15,759,000",-,-,-,Upgrade,Financials in USD,Fiscal year is January - December
Revenue Growth (YoY),7.698%,128.974%,-,-,-,-,Upgrade,Financials in USD,Fiscal year is January - December
Gross Profit,"45,914,000","36,084,000","15,759,000",-,-,-,Upgrade,Financials in USD,Fiscal year is January - December
"Selling, General & Admin","13,388,000","13,567,000","17,239,000","11,407,000","10,164,000","9,087,000",Upgrade,Financials in USD,Fiscal year is January - December
Research & Development,"39,297,000","37,039,000","37,547,000","26,379,000","19,384,000","17,640,000",Upgrade,Financials in USD,Fiscal year is January - December
Operating Expenses,"52,685,000","50,606,000","54,786,000","37,786,000","29,548,000","26,727,000",Upgrade,Financials in USD,Fiscal year is January - December
Operating Income,"-6,771,000","-14,522,000","-39,027,000","-37,786,000","-29,548,000","-26,727,000",Upgrade,Financials in USD,Fiscal year is January - December
Interest Expense,-,"-491,000","-1,053,000","-1,073,000","-1,099,000","-279,000",Upgrade,Financials in USD,Fiscal year is January - December
Interest & Investment Income,"1,659,000","2,334,000","420,000","57,000","476,000","1,391,000",Upgrade,Financials in USD,Fiscal year is January - December
Currency Exchange Gain (Loss),"589,000",-,"600,000",-,"-300,000","15,000",Upgrade,Financials in USD,Fiscal year is January - December
Other Non Operating Income (Expenses),"-76,000","-76,000","-319,000","-250,000","658,000",-,Upgrade,Financials in USD,Fiscal year is January - December
EBT Excluding Unusual Items,"-4,599,000","-12,755,000","-39,379,000","-39,052,000","-29,813,000","-25,600,000",Upgrade,Financials in USD,Fiscal year is January - December
Pretax Income,"-4,599,000","-12,755,000","-62,428,000","-39,052,000","-29,813,000","-25,600,000",Upgrade,Financials in USD,Fiscal year is January - December
Income Tax Expense,"16,000","580,000",-,-,-,-,Upgrade,Financials in USD,Fiscal year is January - December
Net Income,"-4,615,000","-13,335,000","-62,428,000","-39,052,000","-29,813,000","-25,600,000",Upgrade,Financials in USD,Fiscal year is January - December
Net Income to Common,"-4,615,000","-13,335,000","-62,428,000","-39,052,000","-29,813,000","-25,600,000",Upgrade,Financials in USD,Fiscal year is January - December
Shares Outstanding (Basic),"35,282,523","34,726,384","33,727,945","28,806,310","20,355,534","17,378,096",Upgrade,Financials in USD,Fiscal year is January - December
Shares Outstanding (Diluted),"35,282,523","34,726,384","33,727,945","28,806,310","20,355,534","17,378,096",Upgrade,Financials in USD,Fiscal year is January - December
Shares Change (YoY),2.178%,2.960%,17.085%,41.516%,17.133%,42.557%,Upgrade,Financials in USD,Fiscal year is January - December
EPS (Basic),-0.131,-0.384,-1.851,-1.356,-1.465,-1.473,Upgrade,Financials in USD,Fiscal year is January - December
EPS (Diluted),-0.131,-0.384,-1.851,-1.356,-1.465,-1.473,Upgrade,Financials in USD,Fiscal year is January - December
Free Cash Flow,"-21,507,000","-21,833,000","-9,012,000","-32,138,000","-24,826,000","-23,023,000",Upgrade,Financials in USD,Fiscal year is January - December
Free Cash Flow Per Share,-0.610,-0.629,-0.267,-1.116,-1.220,-1.325,Upgrade,Financials in USD,Fiscal year is January - December
Gross Margin,100.000%,100.000%,100.000%,-,-,-,Upgrade,Financials in USD,Fiscal year is January - December
Operating Margin,-14.747%,-40.245%,-247.649%,-,-,-,Upgrade,Financials in USD,Fiscal year is January - December
Profit Margin,-10.051%,-36.955%,-396.142%,-,-,-,Upgrade,Financials in USD,Fiscal year is January - December
Free Cash Flow Margin,-46.842%,-60.506%,-57.186%,-,-,-,Upgrade,Financials in USD,Fiscal year is January - December
EBITDA,"-6,636,000","-14,396,000","-38,909,000","-37,714,000","-29,503,000","-26,704,000",Upgrade,Financials in USD,Fiscal year is January - December
EBITDA Margin,-14.453%,-39.896%,-246.900%,-,-,-,Upgrade,Financials in USD,Fiscal year is January - December
D&A For EBITDA,"135,000","126,000","118,000","72,000","45,000","23,000",Upgrade,Financials in USD,Fiscal year is January - December
EBIT,"-6,771,000","-14,522,000","-39,027,000","-37,786,000","-29,548,000","-26,727,000",Upgrade,Financials in USD,Fiscal year is January - December
EBIT Margin,-14.747%,-40.245%,-247.649%,-,-,-,Upgrade,Financials in USD,Fiscal year is January - December
