Fiscal Year,TTM,FY 2023,FY 2022,FY 2021,FY 2020,FY 2019,2018 - 2014,Currency,Fiscal_Year_period
Period Ending,"Sep '24 Sep 30, 2024","Dec '23 Dec 31, 2023","Dec '22 Dec 31, 2022","Dec '21 Dec 31, 2021","Dec '20 Dec 31, 2020","Dec '19 Dec 31, 2019",2018 - 2014,,
Revenue,"9,152,000,000","8,544,000,000","8,080,000,000","7,776,000,000","6,675,000,000","6,260,000,000",Upgrade,Financials in USD,Fiscal year is January - December
Revenue Growth (YoY),9.330%,5.743%,3.909%,16.494%,6.629%,7.468%,Upgrade,Financials in USD,Fiscal year is January - December
Cost of Revenue,"2,737,000,000","2,558,000,000","2,446,000,000","2,295,000,000","2,038,000,000","1,915,000,000",Upgrade,Financials in USD,Fiscal year is January - December
Gross Profit,"6,415,000,000","5,986,000,000","5,634,000,000","5,481,000,000","4,637,000,000","4,345,000,000",Upgrade,Financials in USD,Fiscal year is January - December
"Selling, General & Admin","2,258,000,000","2,151,000,000","2,009,000,000","2,001,000,000","1,713,000,000","1,636,000,000",Upgrade,Financials in USD,Fiscal year is January - December
Research & Development,"674,000,000","614,000,000","539,000,000","508,000,000","463,000,000","457,000,000",Upgrade,Financials in USD,Fiscal year is January - December
Operating Expenses,"3,076,000,000","2,914,000,000","2,698,000,000","2,670,000,000","2,336,000,000","2,248,000,000",Upgrade,Financials in USD,Fiscal year is January - December
Operating Income,"3,339,000,000","3,072,000,000","2,936,000,000","2,811,000,000","2,301,000,000","2,097,000,000",Upgrade,Financials in USD,Fiscal year is January - December
Interest Expense,"-233,000,000","-239,000,000","-221,000,000","-224,000,000","-231,000,000","-223,000,000",Upgrade,Financials in USD,Fiscal year is January - December
Interest & Investment Income,"105,000,000","105,000,000","50,000,000","6,000,000","12,000,000","37,000,000",Upgrade,Financials in USD,Fiscal year is January - December
Currency Exchange Gain (Loss),"-48,000,000","-47,000,000","-62,000,000","-27,000,000","-21,000,000","-16,000,000",Upgrade,Financials in USD,Fiscal year is January - December
Other Non Operating Income (Expenses),"1,000,000","36,000,000","18,000,000","6,000,000","7,000,000","16,000,000",Upgrade,Financials in USD,Fiscal year is January - December
EBT Excluding Unusual Items,"3,164,000,000","2,927,000,000","2,721,000,000","2,572,000,000","2,068,000,000","1,911,000,000",Upgrade,Financials in USD,Fiscal year is January - December
Merger & Restructuring Charges,"-55,000,000","-55,000,000","-15,000,000","-45,000,000","-40,000,000","-38,000,000",Upgrade,Financials in USD,Fiscal year is January - December
Gain (Loss) on Sale of Investments,-,-,-,-,"-4,000,000",-,Upgrade,Financials in USD,Fiscal year is January - December
Gain (Loss) on Sale of Assets,"-28,000,000","101,000,000",-,"-3,000,000","19,000,000",-,Upgrade,Financials in USD,Fiscal year is January - December
Asset Writedown,"-29,000,000","-36,000,000","-46,000,000","-30,000,000","-30,000,000",-,Upgrade,Financials in USD,Fiscal year is January - December
Other Unusual Items,"-1,000,000","-1,000,000","-4,000,000","-6,000,000","-17,000,000","-72,000,000",Upgrade,Financials in USD,Fiscal year is January - December
Pretax Income,"3,051,000,000","2,936,000,000","2,656,000,000","2,488,000,000","1,996,000,000","1,801,000,000",Upgrade,Financials in USD,Fiscal year is January - December
Income Tax Expense,"613,000,000","596,000,000","545,000,000","454,000,000","360,000,000","301,000,000",Upgrade,Financials in USD,Fiscal year is January - December
Earnings From Continuing Operations,"2,438,000,000","2,340,000,000","2,111,000,000","2,034,000,000","1,636,000,000","1,500,000,000",Upgrade,Financials in USD,Fiscal year is January - December
Minority Interest in Earnings,"-8,000,000","4,000,000","3,000,000","3,000,000","2,000,000",-,Upgrade,Financials in USD,Fiscal year is January - December
Net Income,"2,430,000,000","2,344,000,000","2,114,000,000","2,037,000,000","1,638,000,000","1,500,000,000",Upgrade,Financials in USD,Fiscal year is January - December
Net Income to Common,"2,430,000,000","2,344,000,000","2,114,000,000","2,037,000,000","1,638,000,000","1,500,000,000",Upgrade,Financials in USD,Fiscal year is January - December
Net Income Growth,6.579%,10.880%,3.780%,24.359%,9.200%,5.042%,Upgrade,Financials in USD,Fiscal year is January - December
Shares Outstanding (Basic),"456,297,000","461,172,000","468,891,000","474,348,000","475,502,000","478,128,000",Upgrade,Financials in USD,Fiscal year is January - December
Shares Outstanding (Diluted),"457,094,000","462,269,000","470,385,000","476,717,000","478,569,000","481,787,000",Upgrade,Financials in USD,Fiscal year is January - December
Shares Change (YoY),-1.475%,-1.725%,-1.328%,-0.387%,-0.668%,-1.050%,Upgrade,Financials in USD,Fiscal year is January - December
EPS (Basic),5.325,5.083,4.509,4.294,3.445,3.137,Upgrade,Financials in USD,Fiscal year is January - December
EPS (Diluted),5.318,5.070,4.490,4.270,3.420,3.110,Upgrade,Financials in USD,Fiscal year is January - December
EPS Growth,8.377%,12.918%,5.152%,24.854%,9.968%,6.143%,Upgrade,Financials in USD,Fiscal year is January - December
Free Cash Flow,"2,308,000,000","1,621,000,000","1,326,000,000","1,736,000,000","1,673,000,000","1,335,000,000",Upgrade,Financials in USD,Fiscal year is January - December
