Fiscal Year,TTM,FY 2023,FY 2022,FY 2021,FY 2020,FY 2019,2018 - 2015,Currency,Fiscal_Year_period
Period Ending,"Sep '24 Sep 30, 2024","Dec '23 Dec 31, 2023","Dec '22 Dec 31, 2022","Dec '21 Dec 31, 2021","Dec '20 Dec 31, 2020","Dec '19 Dec 31, 2019",2018 - 2015,,
Revenue,"4,454,000,000","4,417,000,000","4,411,000,000","4,764,000,000","3,271,000,000","3,071,000,000",Upgrade,Financials in USD,Fiscal year is January - December
Revenue Growth (YoY),1.992%,0.136%,-7.410%,45.644%,6.513%,0.137%,Upgrade,Financials in USD,Fiscal year is January - December
Cost of Revenue,"2,016,000,000","1,929,000,000","1,913,000,000","2,068,000,000","1,577,000,000","1,469,000,000",Upgrade,Financials in USD,Fiscal year is January - December
Gross Profit,"2,438,000,000","2,488,000,000","2,498,000,000","2,696,000,000","1,694,000,000","1,602,000,000",Upgrade,Financials in USD,Fiscal year is January - December
"Selling, General & Admin","1,301,000,000","1,280,000,000","1,259,000,000","1,395,000,000","988,000,000","757,000,000",Upgrade,Financials in USD,Fiscal year is January - December
Research & Development,"342,000,000","327,000,000","321,000,000","369,000,000","329,000,000","270,000,000",Upgrade,Financials in USD,Fiscal year is January - December
Operating Expenses,"2,178,000,000","2,155,000,000","2,108,000,000","2,320,000,000","1,677,000,000","1,227,000,000",Upgrade,Financials in USD,Fiscal year is January - December
Operating Income,"260,000,000","333,000,000","390,000,000","376,000,000","17,000,000","375,000,000",Upgrade,Financials in USD,Fiscal year is January - December
Interest Expense,"-256,000,000","-277,000,000","-241,000,000","-236,000,000","-150,000,000","-79,000,000",Upgrade,Financials in USD,Fiscal year is January - December
Currency Exchange Gain (Loss),"-41,000,000","-40,000,000","-38,000,000","-35,000,000","-4,000,000","5,000,000",Upgrade,Financials in USD,Fiscal year is January - December
Other Non Operating Income (Expenses),"12,500,000","-2,500,000",-,"22,000,000","-60,000,000","-28,000,000",Upgrade,Financials in USD,Fiscal year is January - December
EBT Excluding Unusual Items,"-24,500,000","13,500,000","111,000,000","127,000,000","-197,000,000","273,000,000",Upgrade,Financials in USD,Fiscal year is January - December
Merger & Restructuring Charges,"-71,000,000","-95,000,000","-98,000,000","-336,000,000","-702,000,000","-187,000,000",Upgrade,Financials in USD,Fiscal year is January - December
Impairment of Goodwill,-,"-1,042,000,000",-,-,-,-,Upgrade,Financials in USD,Fiscal year is January - December
Gain (Loss) on Sale of Investments,-,-,-,-,"11,000,000",-,Upgrade,Financials in USD,Fiscal year is January - December
Gain (Loss) on Sale of Assets,"640,000,000",-,-,-,"211,000,000",-,Upgrade,Financials in USD,Fiscal year is January - December
Asset Writedown,"-103,000,000","-32,000,000","-81,000,000",-,-,-,Upgrade,Financials in USD,Fiscal year is January - December
Legal Settlements,"-12,500,000","-27,500,000",-,"-10,000,000",-,-,Upgrade,Financials in USD,Fiscal year is January - December
