Fiscal Year,TTM,FY 2023,FY 2022,FY 2021,FY 2020,FY 2019,2018 - 2014,Currency,Fiscal_Year_period
Period Ending,"Sep '24 Sep 30, 2024","Dec '23 Dec 31, 2023","Dec '22 Dec 31, 2022","Dec '21 Dec 31, 2021","Dec '20 Dec 31, 2020","Dec '19 Dec 31, 2019",2018 - 2014,,
Revenue,"7,478,000","5,640,000","1,675,000","930,000","1,040,000","753,000",Upgrade,Financials in USD,Fiscal year is January - December
Revenue Growth (YoY),30.689%,236.716%,80.108%,-10.577%,38.114%,-56.898%,Upgrade,Financials in USD,Fiscal year is January - December
Cost of Revenue,"2,326,000","1,692,000","909,000","767,000","574,000","334,000",Upgrade,Financials in USD,Fiscal year is January - December
Gross Profit,"5,152,000","3,948,000","766,000","163,000","466,000","419,000",Upgrade,Financials in USD,Fiscal year is January - December
"Selling, General & Admin","11,107,000","9,679,000","10,415,000","9,991,000","7,993,000","5,794,000",Upgrade,Financials in USD,Fiscal year is January - December
Research & Development,"18,792,000","20,777,000","20,792,000","21,125,000","17,287,000","15,791,000",Upgrade,Financials in USD,Fiscal year is January - December
Other Operating Expenses,"24,000",-,"-3,500,000",-,-,-,Upgrade,Financials in USD,Fiscal year is January - December
Operating Expenses,"29,923,000","30,456,000","27,707,000","31,116,000","25,280,000","21,585,000",Upgrade,Financials in USD,Fiscal year is January - December
Operating Income,"-24,771,000","-26,508,000","-26,941,000","-30,953,000","-24,814,000","-21,166,000",Upgrade,Financials in USD,Fiscal year is January - December
Interest Expense,"-2,419,000","-115,000","-165,000","-315,000","-237,000","-302,000",Upgrade,Financials in USD,Fiscal year is January - December
Interest & Investment Income,"2,940,000","1,248,000","182,000","291,000","230,000","759,000",Upgrade,Financials in USD,Fiscal year is January - December
Currency Exchange Gain (Loss),"-245,000","-245,000","-1,741,000","1,065,000","1,011,000","1,272,000",Upgrade,Financials in USD,Fiscal year is January - December
Other Non Operating Income (Expenses),"-158,000","-158,000","-254,000","-458,000","-2,330,000","-93,000",Upgrade,Financials in USD,Fiscal year is January - December
EBT Excluding Unusual Items,"-24,679,000","-25,778,000","-28,919,000","-30,370,000","-26,140,000","-19,530,000",Upgrade,Financials in USD,Fiscal year is January - December
Gain (Loss) on Sale of Investments,"45,000","45,000","-721,000","-62,000","-34,000","439,000",Upgrade,Financials in USD,Fiscal year is January - December
Other Unusual Items,"-254,000","-254,000","-114,000",-,-,-,Upgrade,Financials in USD,Fiscal year is January - December
Pretax Income,"-25,388,000","-25,987,000","-29,754,000","-30,432,000","-26,174,000","-19,091,000",Upgrade,Financials in USD,Fiscal year is January - December
Income Tax Expense,"-2,000","-33,000","90,000","13,000","32,000","24,000",Upgrade,Financials in USD,Fiscal year is January - December
Earnings From Continuing Operations,"-25,386,000","-25,954,000","-29,844,000","-30,445,000","-26,206,000","-19,115,000",Upgrade,Financials in USD,Fiscal year is January - December
Minority Interest in Earnings,"1,873,000","2,075,000","3,206,000","2,652,000","2,832,000","1,003,000",Upgrade,Financials in USD,Fiscal year is January - December
Net Income,"-23,513,000","-23,879,000","-26,638,000","-27,793,000","-23,374,000","-18,112,000",Upgrade,Financials in USD,Fiscal year is January - December
Net Income to Common,"-23,513,000","-23,879,000","-26,638,000","-27,793,000","-23,374,000","-18,112,000",Upgrade,Financials in USD,Fiscal year is January - December
Shares Outstanding (Basic),"5,246,125","4,568,562","4,121,018","4,043,330","2,815,878","2,575,430",Upgrade,Financials in USD,Fiscal year is January - December
Shares Outstanding (Diluted),"5,246,125","4,568,562","4,121,018","4,043,330","2,815,878","2,575,430",Upgrade,Financials in USD,Fiscal year is January - December
Shares Change (YoY),21.073%,10.860%,1.921%,43.590%,9.336%,0.003%,Upgrade,Financials in USD,Fiscal year is January - December
EPS (Basic),-4.482,-5.227,-6.464,-6.874,-8.301,-7.033,Upgrade,Financials in USD,Fiscal year is January - December
EPS (Diluted),-4.482,-5.227,-6.464,-6.874,-8.301,-7.033,Upgrade,Financials in USD,Fiscal year is January - December
Free Cash Flow,"-20,808,000","-22,362,000","-24,849,000","-25,563,000","-20,196,000","-18,566,000",Upgrade,Financials in USD,Fiscal year is January - December
Free Cash Flow Per Share,-3.966,-4.895,-6.030,-6.322,-7.172,-7.209,Upgrade,Financials in USD,Fiscal year is January - December
Gross Margin,68.895%,70.000%,45.731%,17.527%,44.808%,55.644%,Upgrade,Financials in USD,Fiscal year is January - December
Operating Margin,-331.252%,-470.000%,-1608.418%,-3328.280%,-2385.962%,-2810.890%,Upgrade,Financials in USD,Fiscal year is January - December
Profit Margin,-314.429%,-423.387%,-1590.328%,-2988.495%,-2247.500%,-2405.312%,Upgrade,Financials in USD,Fiscal year is January - December
Free Cash Flow Margin,-278.256%,-396.489%,-1483.522%,-2748.710%,-1941.923%,-2465.604%,Upgrade,Financials in USD,Fiscal year is January - December
EBITDA,"-23,002,000","-24,701,000","-25,087,000","-28,719,000","-22,087,000","-18,397,000",Upgrade,Financials in USD,Fiscal year is January - December
D&A For EBITDA,"1,769,000","1,807,000","1,854,000","2,234,000","2,727,000","2,769,000",Upgrade,Financials in USD,Fiscal year is January - December
EBIT,"-24,771,000","-26,508,000","-26,941,000","-30,953,000","-24,814,000","-21,166,000",Upgrade,Financials in USD,Fiscal year is January - December
