Fiscal Year,TTM,FY 2023,FY 2022,FY 2021,FY 2020,FY 2019,2018 - 2015,Currency,Fiscal_Year_period
Period Ending,"Sep '24 Sep 30, 2024","Dec '23 Dec 31, 2023","Dec '22 Dec 31, 2022","Dec '21 Dec 31, 2021","Dec '20 Dec 31, 2020","Dec '19 Dec 31, 2019",2018 - 2015,,
Revenue,"34,837,000","36,855,000","26,581,000","43,000","828,000","42,123,000",Upgrade,Financials in USD,Fiscal year is January - December
Revenue Growth (YoY),-14.703%,38.652%,61716.279%,-94.807%,-98.034%,297.612%,Upgrade,Financials in USD,Fiscal year is January - December
Cost of Revenue,"72,229,000","148,269,000","173,385,000","132,013,000","67,036,000","55,040,000",Upgrade,Financials in USD,Fiscal year is January - December
Gross Profit,"-37,392,000","-111,414,000","-146,804,000","-131,970,000","-66,208,000","-12,917,000",Upgrade,Financials in USD,Fiscal year is January - December
"Selling, General & Admin","42,061,000","59,543,000","56,963,000","36,888,000","21,902,000","17,283,000",Upgrade,Financials in USD,Fiscal year is January - December
Operating Expenses,"42,061,000","59,543,000","56,963,000","36,888,000","21,902,000","17,283,000",Upgrade,Financials in USD,Fiscal year is January - December
Operating Income,"-79,453,000","-170,957,000","-203,767,000","-168,858,000","-88,110,000","-30,200,000",Upgrade,Financials in USD,Fiscal year is January - December
Interest Expense,"-4,019,000","-4,073,000","-3,328,000","-1,267,000","-359,000","-234,000",Upgrade,Financials in USD,Fiscal year is January - December
Interest & Investment Income,"9,770,000","12,073,000","2,883,000","65,000","424,000","2,226,000",Upgrade,Financials in USD,Fiscal year is January - December
EBT Excluding Unusual Items,"-73,702,000","-162,957,000","-204,212,000","-170,060,000","-88,045,000","-28,208,000",Upgrade,Financials in USD,Fiscal year is January - December
Merger & Restructuring Charges,"-499,000","-8,713,000",-,-,-,-,Upgrade,Financials in USD,Fiscal year is January - December
Pretax Income,"-74,201,000","-171,670,000","-204,212,000","-170,060,000","-88,045,000","-28,208,000",Upgrade,Financials in USD,Fiscal year is January - December
Net Income,"-74,619,000","-171,670,000","-204,212,000","-170,060,000","-88,045,000","-28,208,000",Upgrade,Financials in USD,Fiscal year is January - December
Net Income to Common,"-74,619,000","-171,670,000","-204,212,000","-170,060,000","-88,045,000","-28,208,000",Upgrade,Financials in USD,Fiscal year is January - December
Shares Outstanding (Basic),"121,814,147","116,112,891","93,654,243","70,580,949","61,485,205","43,492,113",Upgrade,Financials in USD,Fiscal year is January - December
Shares Outstanding (Diluted),"121,814,147","116,112,891","93,654,243","70,580,949","61,485,205","43,492,113",Upgrade,Financials in USD,Fiscal year is January - December
Shares Change (YoY),9.525%,23.980%,32.691%,14.793%,41.371%,88.831%,Upgrade,Financials in USD,Fiscal year is January - December
EPS (Basic),-0.613,-1.478,-2.180,-2.409,-1.432,-0.649,Upgrade,Financials in USD,Fiscal year is January - December
EPS (Diluted),-0.613,-1.478,-2.180,-2.409,-1.432,-0.650,Upgrade,Financials in USD,Fiscal year is January - December
Free Cash Flow,"-95,569,000","-171,050,000","-51,560,000","-140,636,000","-75,169,000","-68,349,000",Upgrade,Financials in USD,Fiscal year is January - December
Free Cash Flow Per Share,-0.785,-1.473,-0.551,-1.993,-1.223,-1.572,Upgrade,Financials in USD,Fiscal year is January - December
Gross Margin,-107.334%,-,-,-,-,-30.665%,Upgrade,Financials in USD,Fiscal year is January - December
Operating Margin,-228.071%,-463.864%,-766.589%,-392693.023%,-10641.304%,-71.695%,Upgrade,Financials in USD,Fiscal year is January - December
Profit Margin,-214.195%,-465.798%,-768.263%,-395488.372%,-10633.454%,-66.966%,Upgrade,Financials in USD,Fiscal year is January - December
Free Cash Flow Margin,-274.332%,-464.116%,-193.973%,-327060.465%,-9078.382%,-162.261%,Upgrade,Financials in USD,Fiscal year is January - December
EBITDA,"-77,778,000","-169,440,000","-202,840,000","-168,003,000","-87,100,000","-28,955,000",Upgrade,Financials in USD,Fiscal year is January - December
EBITDA Margin,-223.263%,-,-,-,-,-68.739%,Upgrade,Financials in USD,Fiscal year is January - December
D&A For EBITDA,"1,675,000","1,517,000","927,000","855,000","1,010,000","1,245,000",Upgrade,Financials in USD,Fiscal year is January - December
EBIT,"-79,453,000","-170,957,000","-203,767,000","-168,858,000","-88,110,000","-30,200,000",Upgrade,Financials in USD,Fiscal year is January - December
EBIT Margin,-228.071%,-,-,-,-,-71.695%,Upgrade,Financials in USD,Fiscal year is January - December
