Fiscal Year,TTM,FY 2023,FY 2022,FY 2021,FY 2020,FY 2019,2018 - 2014,Currency,Fiscal_Year_period
Period Ending,"Sep '24 Sep 30, 2024","Dec '23 Dec 31, 2023","Dec '22 Dec 31, 2022","Dec '21 Dec 31, 2021","Dec '20 Dec 31, 2020","Dec '19 Dec 31, 2019",2018 - 2014,,
Revenue,"11,291,000","7,768,000",-,-,-,-,Upgrade,Financials in USD,Fiscal year is January - December
Cost of Revenue,"8,949,000","4,741,000",-,-,-,-,Upgrade,Financials in USD,Fiscal year is January - December
Gross Profit,"2,342,000","3,027,000",-,-,-,-,Upgrade,Financials in USD,Fiscal year is January - December
"Selling, General & Admin","36,140,000","34,752,000","30,215,000","23,474,000","14,354,000","10,636,000",Upgrade,Financials in USD,Fiscal year is January - December
Research & Development,"48,795,000","86,655,000","81,876,000","68,838,000","36,157,000","18,192,000",Upgrade,Financials in USD,Fiscal year is January - December
Operating Expenses,"84,935,000","121,407,000","112,091,000","92,312,000","50,511,000","28,828,000",Upgrade,Financials in USD,Fiscal year is January - December
Operating Income,"-82,593,000","-118,380,000","-112,091,000","-92,312,000","-50,511,000","-28,828,000",Upgrade,Financials in USD,Fiscal year is January - December
Interest & Investment Income,-,-,-,"25,000","48,000","210,000",Upgrade,Financials in USD,Fiscal year is January - December
Other Non Operating Income (Expenses),"6,300,000","1,722,000","1,873,000",-,-,-,Upgrade,Financials in USD,Fiscal year is January - December
Pretax Income,"-135,250,000","-116,658,000","-110,218,000","-92,287,000","-50,463,000","-28,618,000",Upgrade,Financials in USD,Fiscal year is January - December
Net Income,"-135,250,000","-116,658,000","-110,218,000","-92,287,000","-50,463,000","-28,618,000",Upgrade,Financials in USD,Fiscal year is January - December
Preferred Dividends & Other Adjustments,-,-,"6,659,000",-,"1,711,000","2,474,000",Upgrade,Financials in USD,Fiscal year is January - December
Net Income to Common,"-135,250,000","-116,658,000","-116,877,000","-92,287,000","-52,174,000","-31,092,000",Upgrade,Financials in USD,Fiscal year is January - December
Shares Outstanding (Basic),"17,417,594","532,478","182,545","56,937","14,780",-,Upgrade,Financials in USD,Fiscal year is January - December
Shares Outstanding (Diluted),"17,417,594","532,478","182,545","56,937","14,780",-,Upgrade,Financials in USD,Fiscal year is January - December
Shares Change (YoY),3095.174%,191.697%,220.609%,285.230%,-,-,Upgrade,Financials in USD,Fiscal year is January - December
EPS (Basic),-7.765,-219.085,-640.264,-1620.862,-3530.041,-,Upgrade,Financials in USD,Fiscal year is January - December
EPS (Diluted),-7.765,-219.085,-640.264,-1620.862,-3530.041,-,Upgrade,Financials in USD,Fiscal year is January - December
Free Cash Flow,"-69,190,000","-109,898,000","-146,200,000","-110,864,000","-57,130,000","-26,700,000",Upgrade,Financials in USD,Fiscal year is January - December
Free Cash Flow Per Share,-3.972,-206.390,-800.898,-1947.135,-3865.359,-,Upgrade,Financials in USD,Fiscal year is January - December
Gross Margin,20.742%,38.968%,-,-,-,-,Upgrade,Financials in USD,Fiscal year is January - December
Operating Margin,-731.494%,-1523.944%,-,-,-,-,Upgrade,Financials in USD,Fiscal year is January - December
Profit Margin,-1197.857%,-1501.777%,-,-,-,-,Upgrade,Financials in USD,Fiscal year is January - December
Free Cash Flow Margin,-612.789%,-1414.753%,-,-,-,-,Upgrade,Financials in USD,Fiscal year is January - December
EBITDA,"-78,645,000","-114,089,000","-110,838,000","-92,262,000","-50,484,000","-28,802,000",Upgrade,Financials in USD,Fiscal year is January - December
D&A For EBITDA,"3,948,000","4,291,000","1,253,000","50,000","27,000","26,000",Upgrade,Financials in USD,Fiscal year is January - December
EBIT,"-82,593,000","-118,380,000","-112,091,000","-92,312,000","-50,511,000","-28,828,000",Upgrade,Financials in USD,Fiscal year is January - December
