Fiscal Year,TTM,FY 2023,FY 2022,FY 2021,FY 2020,FY 2019,2018 - 2014,Currency,Fiscal_Year_period
Period Ending,"Sep '24 Sep 30, 2024","Dec '23 Dec 31, 2023","Dec '22 Dec 31, 2022","Dec '21 Dec 31, 2021","Dec '20 Dec 31, 2020","Dec '19 Dec 31, 2019",2018 - 2014,,
Operating Revenue,"52,925,000","29,065,000","2,739,000","2,850,000",-,-,Upgrade,Financials in USD,Fiscal year is January - December
Other Revenue,"195,000","432,000","858,000","812,000",-,-,Upgrade,Financials in USD,Fiscal year is January - December
Revenue,"53,120,000","29,497,000","3,597,000","3,662,000",-,-,Upgrade,Financials in USD,Fiscal year is January - December
Revenue Growth (YoY),144.500%,720.044%,-1.775%,-,-,-,Upgrade,Financials in USD,Fiscal year is January - December
Cost of Revenue,"78,783,000","33,527,000","10,077,000","354,798,000","319,309,000","327,119,000",Upgrade,Financials in USD,Fiscal year is January - December
Gross Profit,"-25,663,000","-4,030,000","-6,480,000","-351,136,000","-319,309,000","-327,119,000",Upgrade,Financials in USD,Fiscal year is January - December
"Selling, General & Admin","205,187,000","190,377,000","169,466,000","209,969,000","239,950,000","235,844,000",Upgrade,Financials in USD,Fiscal year is January - December
Research & Development,"87,626,000","142,785,000","171,299,000",-,-,-,Upgrade,Financials in USD,Fiscal year is January - December
Other Operating Expenses,-,"-92,930,000","-102,000,000",-,-,-,Upgrade,Financials in USD,Fiscal year is January - December
Operating Expenses,"292,813,000","240,232,000","238,765,000","209,969,000","239,950,000","235,844,000",Upgrade,Financials in USD,Fiscal year is January - December
Operating Income,"-318,476,000","-244,262,000","-245,245,000","-561,105,000","-559,259,000","-562,963,000",Upgrade,Financials in USD,Fiscal year is January - December
Interest Expense,"-20,897,000","-16,353,000","-6,322,000",-,-,-,Upgrade,Financials in USD,Fiscal year is January - December
Interest & Investment Income,"8,964,000","9,869,000","1,032,000","879,000","5,770,000","17,380,000",Upgrade,Financials in USD,Fiscal year is January - December
Other Non Operating Income (Expenses),"40,312,000","38,707,000","28,385,000","-1,704,000","336,000","-687,000",Upgrade,Financials in USD,Fiscal year is January - December
EBT Excluding Unusual Items,"-290,097,000","-212,039,000","-222,150,000","-561,930,000","-553,153,000","-546,270,000",Upgrade,Financials in USD,Fiscal year is January - December
Merger & Restructuring Charges,"-2,811,000",-,"-4,940,000","-29,806,000",-,-,Upgrade,Financials in USD,Fiscal year is January - December
Gain (Loss) on Sale of Investments,-,-,"-3,135,000","29,356,000","-7,217,000","-9,297,000",Upgrade,Financials in USD,Fiscal year is January - December
Pretax Income,"-292,908,000","-212,039,000","-230,225,000","-562,380,000","-560,370,000","-555,567,000",Upgrade,Financials in USD,Fiscal year is January - December
Income Tax Expense,"-83,000","-126,000","117,000","258,000","686,000","-545,000",Upgrade,Financials in USD,Fiscal year is January - December
Earnings From Continuing Operations,"-292,825,000","-211,913,000","-230,342,000","-562,638,000","-561,056,000","-555,022,000",Upgrade,Financials in USD,Fiscal year is January - December
Earnings From Discontinued Operations,-,-,-,"-256,740,000","-57,639,000","-234,586,000",Upgrade,Financials in USD,Fiscal year is January - December
Net Income,"-292,825,000","-211,913,000","-230,342,000","-819,378,000","-618,695,000","-789,608,000",Upgrade,Financials in USD,Fiscal year is January - December
Net Income to Common,"-292,825,000","-211,913,000","-230,342,000","-819,378,000","-618,695,000","-789,608,000",Upgrade,Financials in USD,Fiscal year is January - December
Shares Outstanding (Basic),"8,741,150","5,491,250","3,929,250","3,445,500","3,108,900","2,759,550",Upgrade,Financials in USD,Fiscal year is January - December
Shares Outstanding (Diluted),"8,741,150","5,491,250","3,929,250","3,445,500","3,108,900","2,759,550",Upgrade,Financials in USD,Fiscal year is January - December
Shares Change (YoY),72.227%,39.753%,14.040%,10.827%,12.660%,6.071%,Upgrade,Financials in USD,Fiscal year is January - December
EPS (Basic),-33.500,-38.591,-58.622,-237.811,-199.008,-286.137,Upgrade,Financials in USD,Fiscal year is January - December
EPS (Diluted),-33.565,-38.600,-58.622,-237.811,-199.008,-286.137,Upgrade,Financials in USD,Fiscal year is January - December
Free Cash Flow,"-267,320,000","-239,235,000","-324,427,000","-650,142,000","-499,337,000","-635,412,000",Upgrade,Financials in USD,Fiscal year is January - December
Free Cash Flow Per Share,-30.582,-43.567,-82.567,-188.693,-160.615,-230.259,Upgrade,Financials in USD,Fiscal year is January - December
Gross Margin,-48.311%,-13.662%,-180.150%,-,-,-,Upgrade,Financials in USD,Fiscal year is January - December
Operating Margin,-599.541%,-828.091%,-6818.043%,-15322.365%,-,-,Upgrade,Financials in USD,Fiscal year is January - December
Profit Margin,-551.252%,-718.422%,-6403.725%,-22375.150%,-,-,Upgrade,Financials in USD,Fiscal year is January - December
Free Cash Flow Margin,-503.238%,-811.049%,-9019.377%,-17753.741%,-,-,Upgrade,Financials in USD,Fiscal year is January - December
EBITDA,"-262,272,000","-215,737,000","-236,901,000","-555,651,000","-553,633,000","-558,524,000",Upgrade,Financials in USD,Fiscal year is January - December
D&A For EBITDA,"56,204,000","28,525,000","8,344,000","5,454,000","5,626,000","4,439,000",Upgrade,Financials in USD,Fiscal year is January - December
EBIT,"-318,476,000","-244,262,000","-245,245,000","-561,105,000","-559,259,000","-562,963,000",Upgrade,Financials in USD,Fiscal year is January - December
Revenue as Reported,"53,120,000","29,497,000","3,597,000","3,662,000",-,-,Upgrade,Financials in USD,Fiscal year is January - December
