Fiscal Year,TTM,FY 2023,FY 2022,FY 2021,FY 2020,FY 2019,2018 - 2014,Currency,Fiscal_Year_period
Period Ending,"Sep '24 Sep 30, 2024","Dec '23 Dec 31, 2023","Dec '22 Dec 31, 2022","Dec '21 Dec 31, 2021","Dec '20 Dec 31, 2020","Dec '19 Dec 31, 2019",2018 - 2014,,
Revenue,"16,020,000",-,-,-,"12,059","2,686,000",Upgrade,Financials in USD,Fiscal year is January - December
Revenue Growth (YoY),-,-,-,-,-99.551%,62.540%,Upgrade,Financials in USD,Fiscal year is January - December
Cost of Revenue,"4,829,215","4,027,037","3,448,925","5,350,264","3,272,651","4,889,357",Upgrade,Financials in USD,Fiscal year is January - December
Gross Profit,"11,190,785","-4,027,037","-3,448,925","-5,350,264","-3,260,592","-2,203,357",Upgrade,Financials in USD,Fiscal year is January - December
"Selling, General & Admin","5,095,961","4,663,146","7,277,993","5,223,649","4,244,769","4,405,684",Upgrade,Financials in USD,Fiscal year is January - December
Operating Expenses,"5,095,961","4,663,146","7,277,993","5,223,649","4,244,769","4,405,684",Upgrade,Financials in USD,Fiscal year is January - December
Operating Income,"6,094,824","-8,690,183","-10,726,918","-10,573,913","-7,505,361","-6,609,041",Upgrade,Financials in USD,Fiscal year is January - December
Interest Expense,"-11,132","-11,132","-8,599","-6,851","-4,186",-325,Upgrade,Financials in USD,Fiscal year is January - December
Interest & Investment Income,"859,514","173,989","56,891","1,141","23,339","108,066",Upgrade,Financials in USD,Fiscal year is January - December
Other Non Operating Income (Expenses),"-136,376","28,841","-1,439,600",-,-,-,Upgrade,Financials in USD,Fiscal year is January - December
EBT Excluding Unusual Items,"6,806,830","-8,498,485","-12,118,226","-10,579,623","-7,486,208","-6,501,300",Upgrade,Financials in USD,Fiscal year is January - December
Merger & Restructuring Charges,-,-,-,"-100,000","-414,000",-,Upgrade,Financials in USD,Fiscal year is January - December
Impairment of Goodwill,-,-,-,"-4,037,811",-,-,Upgrade,Financials in USD,Fiscal year is January - December
Gain (Loss) on Sale of Assets,"-28,379","-28,379","4,211",-,"113,717",-,Upgrade,Financials in USD,Fiscal year is January - December
Other Unusual Items,"869,497","-1,992,399","-1,582,605","754,146","936,776","-500,000",Upgrade,Financials in USD,Fiscal year is January - December
Pretax Income,"5,639,948","-12,423,577","-13,696,620","-13,963,288","-6,849,715","-7,001,300",Upgrade,Financials in USD,Fiscal year is January - December
Income Tax Expense,"90,319","90,319","-113,010","-192,603","12,055","95,396",Upgrade,Financials in USD,Fiscal year is January - December
Earnings From Continuing Operations,"5,549,629","-12,513,896","-13,583,610","-13,770,685","-6,861,770","-7,096,696",Upgrade,Financials in USD,Fiscal year is January - December
Net Income,"5,549,629","-12,513,896","-13,583,610","-13,770,685","-6,861,770","-7,096,696",Upgrade,Financials in USD,Fiscal year is January - December
Preferred Dividends & Other Adjustments,-,"530,985",-,-,-,-,Upgrade,Financials in USD,Fiscal year is January - December
Net Income to Common,"5,549,629","-13,044,881","-13,583,610","-13,770,685","-6,861,770","-7,096,696",Upgrade,Financials in USD,Fiscal year is January - December
Shares Outstanding (Basic),"3,027,092","538,007","81,367","26,789","12,754",-,Upgrade,Financials in USD,Fiscal year is January - December
Shares Outstanding (Diluted),"3,278,652","538,007","81,367","26,789","12,754",-,Upgrade,Financials in USD,Fiscal year is January - December
Shares Change (YoY),789.698%,561.210%,203.733%,110.044%,-,-,Upgrade,Financials in USD,Fiscal year is January - December
EPS (Basic),1.833,-24.247,-166.942,-514.043,-538.009,-,Upgrade,Financials in USD,Fiscal year is January - December
EPS (Diluted),1.692,-24.247,-166.942,-514.043,-538.009,-,Upgrade,Financials in USD,Fiscal year is January - December
Free Cash Flow,"8,178,845","-9,556,951","-10,428,133","-10,739,255","-7,337,246","-8,153,833",Upgrade,Financials in USD,Fiscal year is January - December
Free Cash Flow Per Share,2.495,-17.764,-128.162,-400.883,-575.290,-,Upgrade,Financials in USD,Fiscal year is January - December
Gross Margin,69.855%,-,-,-,-,-82.031%,Upgrade,Financials in USD,Fiscal year is January - December
Operating Margin,38.045%,-,-,-,-62238.668%,-246.055%,Upgrade,Financials in USD,Fiscal year is January - December
Profit Margin,34.642%,-,-,-,-56901.650%,-264.211%,Upgrade,Financials in USD,Fiscal year is January - December
Free Cash Flow Margin,51.054%,-,-,-,-60844.564%,-303.568%,Upgrade,Financials in USD,Fiscal year is January - December
EBITDA,"6,116,052","-8,638,385","-10,685,309","-10,528,617","-7,471,962","-6,557,369",Upgrade,Financials in USD,Fiscal year is January - December
EBITDA Margin,38.178%,-,-,-,-,-244.131%,Upgrade,Financials in USD,Fiscal year is January - December
D&A For EBITDA,"21,228","51,798","41,609","45,296","33,399","51,672",Upgrade,Financials in USD,Fiscal year is January - December
EBIT,"6,094,824","-8,690,183","-10,726,918","-10,573,913","-7,505,361","-6,609,041",Upgrade,Financials in USD,Fiscal year is January - December
EBIT Margin,38.045%,-,-,-,-,-246.055%,Upgrade,Financials in USD,Fiscal year is January - December
