Fiscal Year,TTM,FY 2023,FY 2022,FY 2021,FY 2020,FY 2019,2018 - 2014,Currency,Fiscal_Year_period
Period Ending,"Sep '24 Sep 30, 2024","Dec '23 Dec 31, 2023","Dec '22 Dec 31, 2022","Dec '21 Dec 31, 2021","Dec '20 Dec 31, 2020","Dec '19 Dec 31, 2019",2018 - 2014,,
"Selling, General & Admin","13,641,000","16,082,000","11,492,000","13,315,000","12,514,000","9,325,498",Upgrade,Financials in CAD,Fiscal year is January - December
Research & Development,"21,753,000","17,709,000","15,432,000","12,920,000","12,945,000","10,817,997",Upgrade,Financials in CAD,Fiscal year is January - December
Operating Expenses,"35,394,000","33,791,000","26,924,000","26,235,000","25,459,000","20,143,495",Upgrade,Financials in CAD,Fiscal year is January - December
Operating Income,"-35,394,000","-33,791,000","-26,924,000","-26,235,000","-25,459,000","-20,143,495",Upgrade,Financials in CAD,Fiscal year is January - December
Interest & Investment Income,"1,536,000","1,326,000","528,000","99,000","121,000","179,277",Upgrade,Financials in CAD,Fiscal year is January - December
Currency Exchange Gain (Loss),"187,000","-475,000","1,665,000","-136,000","-659,000","-316,719",Upgrade,Financials in CAD,Fiscal year is January - December
Other Non Operating Income (Expenses),"6,179,000","5,285,000","-20,000","17,000","3,492,000",-,Upgrade,Financials in CAD,Fiscal year is January - December
EBT Excluding Unusual Items,"-27,492,000","-27,655,000","-24,751,000","-26,255,000","-22,505,000","-20,280,937",Upgrade,Financials in CAD,Fiscal year is January - December
Merger & Restructuring Charges,-,-,-,-,-,"-233,143",Upgrade,Financials in CAD,Fiscal year is January - December
Other Unusual Items,-,-,-,-,-,"-12,608,808",Upgrade,Financials in CAD,Fiscal year is January - December
Pretax Income,"-27,492,000","-27,655,000","-24,751,000","-26,255,000","-22,505,000","-33,122,888",Upgrade,Financials in CAD,Fiscal year is January - December
Income Tax Expense,"150,000","97,000","84,000","49,000",-,-,Upgrade,Financials in CAD,Fiscal year is January - December
Net Income,"-27,642,000","-27,752,000","-24,835,000","-26,304,000","-22,505,000","-33,122,888",Upgrade,Financials in CAD,Fiscal year is January - December
Net Income to Common,"-27,642,000","-27,752,000","-24,835,000","-26,304,000","-22,505,000","-33,122,888",Upgrade,Financials in CAD,Fiscal year is January - December
Shares Outstanding (Basic),"75,540,054","67,624,036","58,029,745","53,513,225","40,338,789","22,137,990",Upgrade,Financials in CAD,Fiscal year is January - December
Shares Outstanding (Diluted),"75,540,054","67,624,036","58,029,745","53,513,225","40,338,789","22,137,990",Upgrade,Financials in CAD,Fiscal year is January - December
Shares Change (YoY),17.927%,16.533%,8.440%,32.659%,82.215%,38.221%,Upgrade,Financials in CAD,Fiscal year is January - December
EPS (Basic),-0.366,-0.410,-0.428,-0.492,-0.558,-1.496,Upgrade,Financials in CAD,Fiscal year is January - December
EPS (Diluted),-0.366,-0.410,-0.428,-0.492,-0.558,-1.496,Upgrade,Financials in CAD,Fiscal year is January - December
Free Cash Flow,"-25,480,000","-28,456,000","-23,410,000","-22,719,000","-22,097,000","-19,917,029",Upgrade,Financials in CAD,Fiscal year is January - December
Free Cash Flow Per Share,-0.337,-0.421,-0.403,-0.425,-0.548,-0.900,Upgrade,Financials in CAD,Fiscal year is January - December
EBITDA,"-35,283,000","-33,710,000","-26,831,000","-26,105,000","-25,370,000","-20,020,513",Upgrade,Financials in CAD,Fiscal year is January - December
D&A For EBITDA,"111,000","81,000","93,000","130,000","89,000","122,982",Upgrade,Financials in CAD,Fiscal year is January - December
EBIT,"-35,394,000","-33,791,000","-26,924,000","-26,235,000","-25,459,000","-20,143,495",Upgrade,Financials in CAD,Fiscal year is January - December
