Fiscal Year,TTM,FY 2023,FY 2022,FY 2021,FY 2020,FY 2019,2018 - 2014,Currency,Fiscal_Year_period
Period Ending,"Sep '24 Sep 30, 2024","Dec '23 Dec 31, 2023","Dec '22 Dec 31, 2022","Dec '21 Dec 31, 2021","Dec '20 Dec 31, 2020","Dec '19 Dec 31, 2019",2018 - 2014,,
Revenue,"3,090,161",-,"81,526","385,501","1,823,658","1,175,896",Upgrade,Financials in USD,Fiscal year is January - December
Revenue Growth (YoY),-,-,-78.852%,-78.861%,55.087%,22.082%,Upgrade,Financials in USD,Fiscal year is January - December
Cost of Revenue,"22,339,350","20,720,766","9,123,479","15,554,171","2,444,459","1,910,715",Upgrade,Financials in USD,Fiscal year is January - December
Gross Profit,"-19,249,189","-20,720,766","-9,041,953","-15,168,670","-620,801","-734,819",Upgrade,Financials in USD,Fiscal year is January - December
"Selling, General & Admin","5,244,439","6,022,173","4,986,611","3,577,153","2,196,014","1,637,674",Upgrade,Financials in USD,Fiscal year is January - December
Operating Expenses,"5,244,439","6,022,173","4,986,611","3,577,153","2,196,014","1,637,674",Upgrade,Financials in USD,Fiscal year is January - December
Operating Income,"-24,493,628","-26,742,939","-14,028,564","-18,745,823","-2,816,815","-2,372,493",Upgrade,Financials in USD,Fiscal year is January - December
Interest Expense,"-21,375",-,-,"-1,286","-143,524","-4,495",Upgrade,Financials in USD,Fiscal year is January - December
Interest & Investment Income,"192,953","776,177","7,439","4,736","2,271","6,359",Upgrade,Financials in USD,Fiscal year is January - December
EBT Excluding Unusual Items,"-24,322,050","-25,966,762","-14,021,125","-18,742,373","-2,958,068","-2,370,629",Upgrade,Financials in USD,Fiscal year is January - December
Other Unusual Items,-,-,-,"172,056",-,-,Upgrade,Financials in USD,Fiscal year is January - December
Pretax Income,"-24,322,050","-25,966,762","-14,021,125","-18,570,317","-2,958,068","-2,370,629",Upgrade,Financials in USD,Fiscal year is January - December
Net Income,"-24,322,050","-25,966,762","-14,021,125","-18,570,317","-2,958,068","-2,370,629",Upgrade,Financials in USD,Fiscal year is January - December
Net Income to Common,"-24,322,050","-25,966,762","-14,021,125","-18,570,317","-2,958,068","-2,370,629",Upgrade,Financials in USD,Fiscal year is January - December
Shares Outstanding (Basic),"3,270,999","1,817,282","1,131,546","406,662","92,255",-,Upgrade,Financials in USD,Fiscal year is January - December
Shares Outstanding (Diluted),"3,270,999","1,817,282","1,131,546","406,662","92,255",-,Upgrade,Financials in USD,Fiscal year is January - December
Shares Change (YoY),85.560%,60.602%,178.252%,340.802%,-,-,Upgrade,Financials in USD,Fiscal year is January - December
EPS (Basic),-7.436,-14.289,-12.391,-45.665,-32.064,-,Upgrade,Financials in USD,Fiscal year is January - December
EPS (Diluted),-7.436,-14.289,-12.391,-45.665,-32.064,-,Upgrade,Financials in USD,Fiscal year is January - December
Free Cash Flow,"-27,239,508","-25,222,585","-19,164,466","-11,244,138","-2,907,361","-1,406,103",Upgrade,Financials in USD,Fiscal year is January - December
Free Cash Flow Per Share,-8.328,-13.879,-16.937,-27.650,-31.514,-,Upgrade,Financials in USD,Fiscal year is January - December
Gross Margin,-,-,-,-,-34.041%,-62.490%,Upgrade,Financials in USD,Fiscal year is January - December
Operating Margin,-792.633%,-,-17207.472%,-4862.717%,-154.460%,-201.760%,Upgrade,Financials in USD,Fiscal year is January - December
Profit Margin,-787.080%,-,-17198.348%,-4817.190%,-162.205%,-201.602%,Upgrade,Financials in USD,Fiscal year is January - December
Free Cash Flow Margin,-881.492%,-,-23507.183%,-2916.760%,-159.425%,-119.577%,Upgrade,Financials in USD,Fiscal year is January - December
EBITDA,"-24,397,688","-26,668,770","-13,972,280","-18,707,302","-2,797,159","-2,364,143",Upgrade,Financials in USD,Fiscal year is January - December
EBITDA Margin,-,-,-,-,-153.382%,-201.050%,Upgrade,Financials in USD,Fiscal year is January - December
D&A For EBITDA,"95,940","74,169","56,284","38,521","19,656","8,350",Upgrade,Financials in USD,Fiscal year is January - December
EBIT,"-24,493,628","-26,742,939","-14,028,564","-18,745,823","-2,816,815","-2,372,493",Upgrade,Financials in USD,Fiscal year is January - December
EBIT Margin,-,-,-,-,-154.460%,-201.760%,Upgrade,Financials in USD,Fiscal year is January - December
