Fiscal Year,TTM,FY 2023,FY 2022,FY 2021,FY 2020,FY 2019,2018 - 2017,Currency,Fiscal_Year_period
Period Ending,"Sep '24 Sep 30, 2024","Dec '23 Dec 31, 2023","Dec '22 Dec 31, 2022","Dec '21 Dec 31, 2021","Dec '20 Dec 31, 2020","Dec '19 Dec 31, 2019",2018 - 2017,,
"Selling, General & Admin","25,426,000","19,236,000","14,839,000","13,819,000","12,723,000","7,190,000",Upgrade,Financials in USD,Fiscal year is January - December
Research & Development,"89,076,000","55,424,000","39,300,000","32,494,000","21,110,000","11,493,000",Upgrade,Financials in USD,Fiscal year is January - December
Operating Expenses,"114,502,000","74,660,000","54,139,000","46,313,000","33,833,000","18,683,000",Upgrade,Financials in USD,Fiscal year is January - December
Operating Income,"-114,502,000","-74,660,000","-54,139,000","-46,313,000","-33,833,000","-18,683,000",Upgrade,Financials in USD,Fiscal year is January - December
Interest & Investment Income,"10,338,000","6,985,000","1,164,000","24,000","494,000","1,740,000",Upgrade,Financials in USD,Fiscal year is January - December
EBT Excluding Unusual Items,"-104,164,000","-67,675,000","-52,975,000","-46,289,000","-33,339,000","-16,943,000",Upgrade,Financials in USD,Fiscal year is January - December
Pretax Income,"-104,164,000","-67,675,000","-52,975,000","-46,289,000","-33,339,000","-16,943,000",Upgrade,Financials in USD,Fiscal year is January - December
Net Income,"-104,164,000","-67,675,000","-52,975,000","-46,289,000","-33,339,000","-16,943,000",Upgrade,Financials in USD,Fiscal year is January - December
Preferred Dividends & Other Adjustments,-,-,-,-,-,"5,326,000",Upgrade,Financials in USD,Fiscal year is January - December
Net Income to Common,"-104,164,000","-67,675,000","-52,975,000","-46,289,000","-33,339,000","-22,269,000",Upgrade,Financials in USD,Fiscal year is January - December
Shares Outstanding (Basic),"48,331,547","40,945,950","29,342,909","25,737,320","23,145,227","5,469,391",Upgrade,Financials in USD,Fiscal year is January - December
Shares Outstanding (Diluted),"48,331,547","40,945,950","29,342,909","25,737,320","23,145,227","5,469,391",Upgrade,Financials in USD,Fiscal year is January - December
Shares Change (YoY),29.670%,39.543%,14.009%,11.199%,323.177%,208.053%,Upgrade,Financials in USD,Fiscal year is January - December
EPS (Basic),-2.155,-1.653,-1.805,-1.799,-1.440,-4.072,Upgrade,Financials in USD,Fiscal year is January - December
EPS (Diluted),-2.162,-1.653,-1.805,-1.800,-1.440,-4.072,Upgrade,Financials in USD,Fiscal year is January - December
Free Cash Flow,"-83,568,000","-54,236,000","-48,833,000","-35,275,000","-27,405,000","-16,738,000",Upgrade,Financials in USD,Fiscal year is January - December
Free Cash Flow Per Share,-1.729,-1.325,-1.664,-1.371,-1.184,-3.060,Upgrade,Financials in USD,Fiscal year is January - December
EBITDA,"-112,923,000","-73,234,000","-52,961,000","-45,580,000","-33,479,000","-18,579,000",Upgrade,Financials in USD,Fiscal year is January - December
D&A For EBITDA,"1,579,000","1,426,000","1,178,000","733,000","354,000","104,000",Upgrade,Financials in USD,Fiscal year is January - December
EBIT,"-114,502,000","-74,660,000","-54,139,000","-46,313,000","-33,833,000","-18,683,000",Upgrade,Financials in USD,Fiscal year is January - December
