Fiscal Year,TTM,FY 2023,FY 2022,FY 2021,FY 2020,FY 2019,2018 - 2014,Currency,Fiscal_Year_period
Period Ending,"Sep '24 Sep 30, 2024","Dec '23 Dec 31, 2023","Dec '22 Dec 31, 2022","Dec '21 Dec 31, 2021","Dec '20 Dec 31, 2020","Dec '19 Dec 31, 2019",2018 - 2014,,
Revenue,"52,000","426,000","-68,000","4,410,000","8,185,027","5,801,401",Upgrade,Financials in USD,Fiscal year is January - December
Revenue Growth (YoY),-81.362%,-,-,-46.121%,41.087%,-43.846%,Upgrade,Financials in USD,Fiscal year is January - December
Cost of Revenue,"79,354,000","65,799,000","70,452,000","73,841,000","33,509,318","17,065,553",Upgrade,Financials in USD,Fiscal year is January - December
Gross Profit,"-79,302,000","-65,373,000","-70,520,000","-69,431,000","-25,324,291","-11,264,152",Upgrade,Financials in USD,Fiscal year is January - December
"Selling, General & Admin","20,208,000","18,137,000","17,134,000","15,413,000","13,209,440","8,500,783",Upgrade,Financials in USD,Fiscal year is January - December
Operating Expenses,"20,208,000","18,137,000","17,134,000","15,413,000","13,209,440","8,500,783",Upgrade,Financials in USD,Fiscal year is January - December
Operating Income,"-99,510,000","-83,510,000","-87,654,000","-84,844,000","-38,533,731","-19,764,935",Upgrade,Financials in USD,Fiscal year is January - December
Interest Expense,"-10,000","-35,000","-8,000","-5,000","-9,421","-2,244",Upgrade,Financials in USD,Fiscal year is January - December
Interest & Investment Income,"8,469,000","7,351,000","2,870,000","203,000","322,514","843,409",Upgrade,Financials in USD,Fiscal year is January - December
Other Non Operating Income (Expenses),"-50,000","166,000","-32,000","-374,000","24,147","45,139",Upgrade,Financials in USD,Fiscal year is January - December
EBT Excluding Unusual Items,"-91,101,000","-76,028,000","-84,824,000","-85,020,000","-38,196,491","-18,878,631",Upgrade,Financials in USD,Fiscal year is January - December
Merger & Restructuring Charges,-,-,-,-,-,"-700,000",Upgrade,Financials in USD,Fiscal year is January - December
Asset Writedown,"-12,419,000","-12,419,000",-,"-11,370,000",-,"-1,000,000",Upgrade,Financials in USD,Fiscal year is January - December
Other Unusual Items,-,-,"-86,000","-700,000","-16,265,010",-,Upgrade,Financials in USD,Fiscal year is January - December
Pretax Income,"-103,520,000","-88,447,000","-84,910,000","-97,090,000","-54,461,501","-20,578,631",Upgrade,Financials in USD,Fiscal year is January - December
Income Tax Expense,-,-,"-197,000",-,"-5,417,024","-58,500",Upgrade,Financials in USD,Fiscal year is January - December
Net Income,"-103,520,000","-88,447,000","-84,713,000","-97,090,000","-49,044,477","-20,520,131",Upgrade,Financials in USD,Fiscal year is January - December
Preferred Dividends & Other Adjustments,-,-,-,-,-,"452,925",Upgrade,Financials in USD,Fiscal year is January - December
Net Income to Common,"-103,520,000","-88,447,000","-84,713,000","-97,090,000","-49,044,477","-20,973,056",Upgrade,Financials in USD,Fiscal year is January - December
Shares Outstanding (Basic),"67,820,386","53,246,937","46,926,349","41,283,498","25,637,023","13,124,951",Upgrade,Financials in USD,Fiscal year is January - December
Shares Outstanding (Diluted),"67,820,386","53,246,937","46,926,349","41,283,498","25,637,023","13,124,951",Upgrade,Financials in USD,Fiscal year is January - December
Shares Change (YoY),32.624%,13.469%,13.669%,61.031%,95.330%,368.350%,Upgrade,Financials in USD,Fiscal year is January - December
EPS (Basic),-1.526,-1.661,-1.805,-2.352,-1.913,-1.598,Upgrade,Financials in USD,Fiscal year is January - December
EPS (Diluted),-1.526,-1.661,-1.810,-2.352,-1.913,-1.598,Upgrade,Financials in USD,Fiscal year is January - December
Free Cash Flow,"-78,116,000","-75,857,000","-62,712,000","-90,355,000","-34,509,772","-9,603,224",Upgrade,Financials in USD,Fiscal year is January - December
Free Cash Flow Per Share,-1.152,-1.425,-1.336,-2.189,-1.346,-0.732,Upgrade,Financials in USD,Fiscal year is January - December
Gross Margin,-,-,-,-,-,-194.163%,Upgrade,Financials in USD,Fiscal year is January - December
Operating Margin,-191365.385%,-19603.286%,-,-1923.900%,-470.783%,-340.692%,Upgrade,Financials in USD,Fiscal year is January - December
Profit Margin,-199076.923%,-20762.207%,-,-2201.587%,-599.197%,-361.517%,Upgrade,Financials in USD,Fiscal year is January - December
Free Cash Flow Margin,-150223.077%,-17806.808%,-,-2048.866%,-421.621%,-165.533%,Upgrade,Financials in USD,Fiscal year is January - December
EBITDA,"-99,191,000","-83,033,000","-87,161,000","-84,293,000","-38,104,853","-19,377,614",Upgrade,Financials in USD,Fiscal year is January - December
D&A For EBITDA,"319,000","477,000","493,000","551,000","428,878","387,321",Upgrade,Financials in USD,Fiscal year is January - December
EBIT,"-99,510,000","-83,510,000","-87,654,000","-84,844,000","-38,533,731","-19,764,935",Upgrade,Financials in USD,Fiscal year is January - December
