Fiscal Year,TTM,FY 2023,FY 2022,FY 2021,FY 2020,FY 2019,2018 - 2015,Currency,Fiscal_Year_period
Period Ending,"Sep '24 Sep 30, 2024","Dec '23 Dec 31, 2023","Dec '22 Dec 31, 2022","Dec '21 Dec 31, 2021","Dec '20 Dec 31, 2020","Dec '19 Dec 31, 2019",2018 - 2015,,
Revenue,"248,326,000","202,085,000","148,616,000","99,673,000","56,540,000","34,925,000",Upgrade,Financials in USD,Fiscal year is January - December
Revenue Growth (YoY),34.425%,35.978%,49.104%,76.288%,61.890%,-,Upgrade,Financials in USD,Fiscal year is January - December
Cost of Revenue,"74,637,000","61,559,000","55,887,000","43,534,000","18,299,000","8,014,000",Upgrade,Financials in USD,Fiscal year is January - December
Gross Profit,"173,689,000","140,526,000","92,729,000","56,139,000","38,241,000","26,911,000",Upgrade,Financials in USD,Fiscal year is January - December
"Selling, General & Admin","190,839,000","164,944,000","141,840,000","112,068,000","98,190,000","113,593,000",Upgrade,Financials in USD,Fiscal year is January - December
Research & Development,"9,122,000","6,556,000","4,742,000","2,064,000","1,722,000","3,973,000",Upgrade,Financials in USD,Fiscal year is January - December
Operating Expenses,"205,257,000","176,633,000","150,304,000","119,754,000","106,939,000","121,698,000",Upgrade,Financials in USD,Fiscal year is January - December
Operating Income,"-31,568,000","-36,107,000","-57,575,000","-63,615,000","-68,698,000","-94,787,000",Upgrade,Financials in USD,Fiscal year is January - December
Interest Expense,"-18,237,000","-13,832,000","-9,097,000","-1,396,000","-10,503,000","-7,953,000",Upgrade,Financials in USD,Fiscal year is January - December
Interest & Investment Income,"2,765,000","860,000","119,000","1,000","635,000","1,839,000",Upgrade,Financials in USD,Fiscal year is January - December
Other Non Operating Income (Expenses),"1,074,000","696,000","-9,000",-,-,-,Upgrade,Financials in USD,Fiscal year is January - December
EBT Excluding Unusual Items,"-45,966,000","-48,383,000","-66,562,000","-65,010,000","-78,566,000","-100,901,000",Upgrade,Financials in USD,Fiscal year is January - December
Merger & Restructuring Charges,-,-,-,-,"-2,956,000",-,Upgrade,Financials in USD,Fiscal year is January - December
Legal Settlements,-,-,-,"25,500,000","-83,421,000",-,Upgrade,Financials in USD,Fiscal year is January - December
Other Unusual Items,"-4,736,000","-4,257,000","-5,755,000","-7,258,000","2,007,000","-4,160,000",Upgrade,Financials in USD,Fiscal year is January - December
Pretax Income,"-55,130,000","-61,509,000","-74,317,000","-46,768,000","-162,936,000","-105,061,000",Upgrade,Financials in USD,Fiscal year is January - December
Income Tax Expense,"330,000","176,000","95,000","42,000","77,000","-15,027,000",Upgrade,Financials in USD,Fiscal year is January - December
Net Income,"-55,460,000","-61,685,000","-74,412,000","-46,810,000","-163,013,000","-90,034,000",Upgrade,Financials in USD,Fiscal year is January - December
Net Income to Common,"-55,460,000","-61,685,000","-74,412,000","-46,810,000","-163,013,000","-90,034,000",Upgrade,Financials in USD,Fiscal year is January - December
Shares Outstanding (Basic),"60,484,550","56,918,721","56,065,297","49,773,101","33,737,838","28,237,816",Upgrade,Financials in USD,Fiscal year is January - December
Shares Outstanding (Diluted),"60,484,550","56,918,721","56,065,297","49,773,101","33,737,838","28,237,816",Upgrade,Financials in USD,Fiscal year is January - December
Shares Change (YoY),6.725%,1.522%,12.642%,47.529%,19.478%,15.718%,Upgrade,Financials in USD,Fiscal year is January - December
EPS (Basic),-0.917,-1.084,-1.327,-0.940,-4.832,-3.188,Upgrade,Financials in USD,Fiscal year is January - December
EPS (Diluted),-0.917,-1.084,-1.327,-0.940,-4.832,-3.188,Upgrade,Financials in USD,Fiscal year is January - December
Free Cash Flow,"-23,237,000","-34,481,000","-86,530,000","-33,781,000","-58,686,000","-93,728,000",Upgrade,Financials in USD,Fiscal year is January - December
Free Cash Flow Per Share,-0.384,-0.606,-1.543,-0.679,-1.739,-3.319,Upgrade,Financials in USD,Fiscal year is January - December
Gross Margin,69.944%,69.538%,62.395%,56.323%,67.635%,77.054%,Upgrade,Financials in USD,Fiscal year is January - December
Operating Margin,-12.712%,-17.867%,-38.741%,-63.824%,-121.503%,-271.402%,Upgrade,Financials in USD,Fiscal year is January - December
Profit Margin,-22.334%,-30.524%,-50.070%,-46.964%,-288.314%,-257.792%,Upgrade,Financials in USD,Fiscal year is January - December
Free Cash Flow Margin,-9.357%,-17.063%,-58.224%,-33.892%,-103.796%,-268.369%,Upgrade,Financials in USD,Fiscal year is January - December
EBITDA,"-26,272,000","-30,974,000","-53,853,000","-57,993,000","-61,671,000","-91,829,000",Upgrade,Financials in USD,Fiscal year is January - December
EBITDA Margin,-10.580%,-15.327%,-36.236%,-58.183%,-109.075%,-262.932%,Upgrade,Financials in USD,Fiscal year is January - December
D&A For EBITDA,"5,296,000","5,133,000","3,722,000","5,622,000","7,027,000","2,958,000",Upgrade,Financials in USD,Fiscal year is January - December
EBIT,"-31,568,000","-36,107,000","-57,575,000","-63,615,000","-68,698,000","-94,787,000",Upgrade,Financials in USD,Fiscal year is January - December
EBIT Margin,-12.712%,-17.867%,-38.741%,-63.824%,-121.503%,-271.401%,Upgrade,Financials in USD,Fiscal year is January - December
Revenue as Reported,"248,326,000","202,085,000","148,616,000","99,673,000","56,540,000","34,925,000",Upgrade,Financials in USD,Fiscal year is January - December
Advertising Expenses,-,-,-,"16,391,000","4,979,000","1,407,000",Upgrade,Financials in USD,Fiscal year is January - December
