Fiscal Year,TTM,FY 2023,FY 2022,FY 2021,FY 2020,FY 2019,2018 - 2014,Currency,Fiscal_Year_period
Period Ending,"Sep '24 Sep 30, 2024","Dec '23 Dec 31, 2023","Dec '22 Dec 31, 2022","Dec '21 Dec 31, 2021","Dec '20 Dec 31, 2020","Dec '19 Dec 31, 2019",2018 - 2014,,
Revenue,"220,361,000","175,513,000","134,030,000","45,605,000","50,118,000","318,000",Upgrade,Financials in USD,Fiscal year is January - December
Revenue Growth (YoY),38.720%,30.951%,193.893%,-9.005%,15660.377%,-31.317%,Upgrade,Financials in USD,Fiscal year is January - December
Cost of Revenue,"50,997,000","63,789,000","50,652,000","52,230,000","50,327,000","52,866,000",Upgrade,Financials in USD,Fiscal year is January - December
Gross Profit,"169,364,000","111,724,000","83,378,000","-6,625,000","-209,000","-52,548,000",Upgrade,Financials in USD,Fiscal year is January - December
"Selling, General & Admin","185,068,000","195,036,000","196,371,000","173,536,000","97,272,000","22,338,000",Upgrade,Financials in USD,Fiscal year is January - December
Other Operating Expenses,"3,333,000","2,479,000","-1,523,000","574,000","6,809,000","14,919,000",Upgrade,Financials in USD,Fiscal year is January - December
Operating Expenses,"188,401,000","197,515,000","194,848,000","174,110,000","104,081,000","38,395,000",Upgrade,Financials in USD,Fiscal year is January - December
Operating Income,"-19,037,000","-85,791,000","-111,470,000","-180,735,000","-104,290,000","-90,943,000",Upgrade,Financials in USD,Fiscal year is January - December
Interest Expense,"-4,999,000","-2,775,000",-,-,-,-,Upgrade,Financials in USD,Fiscal year is January - December
Interest & Investment Income,"17,550,000","16,997,000","5,118,000","529,000","1,516,000","2,702,000",Upgrade,Financials in USD,Fiscal year is January - December
Currency Exchange Gain (Loss),"-5,900,000","-5,900,000",-,-,-,-,Upgrade,Financials in USD,Fiscal year is January - December
EBT Excluding Unusual Items,"-12,386,000","-77,469,000","-106,352,000","-180,206,000","-102,774,000","-88,241,000",Upgrade,Financials in USD,Fiscal year is January - December
Merger & Restructuring Charges,"-7,755,000",-,-,-,-,-,Upgrade,Financials in USD,Fiscal year is January - December
Pretax Income,"-20,141,000","-77,469,000","-106,352,000","-180,206,000","-102,774,000","-88,241,000",Upgrade,Financials in USD,Fiscal year is January - December
Income Tax Expense,"2,411,000","551,000","1,828,000","760,000","-94,000","144,000",Upgrade,Financials in USD,Fiscal year is January - December
Net Income,"-22,552,000","-78,020,000","-108,180,000","-180,966,000","-102,680,000","-88,385,000",Upgrade,Financials in USD,Fiscal year is January - December
Net Income to Common,"-22,552,000","-78,020,000","-108,180,000","-180,966,000","-102,680,000","-88,385,000",Upgrade,Financials in USD,Fiscal year is January - December
Shares Outstanding (Basic),"143,437,000","143,236,000","141,915,000","129,369,000","118,473,000","93,024,000",Upgrade,Financials in USD,Fiscal year is January - December
Shares Outstanding (Diluted),"143,437,000","143,236,000","141,915,000","129,369,000","118,473,000","93,024,000",Upgrade,Financials in USD,Fiscal year is January - December
Shares Change (YoY),0.407%,0.931%,9.698%,9.197%,27.357%,9.721%,Upgrade,Financials in USD,Fiscal year is January - December
EPS (Basic),-0.157,-0.545,-0.762,-1.399,-0.867,-0.950,Upgrade,Financials in USD,Fiscal year is January - December
EPS (Diluted),-0.157,-0.545,-0.762,-1.399,-0.867,-0.950,Upgrade,Financials in USD,Fiscal year is January - December
Free Cash Flow,"28,287,000","-34,179,000","-79,821,000","-157,995,000","-75,526,000","-63,670,000",Upgrade,Financials in USD,Fiscal year is January - December
Free Cash Flow Per Share,0.197,-0.239,-0.562,-1.221,-0.637,-0.684,Upgrade,Financials in USD,Fiscal year is January - December
Gross Margin,76.858%,63.656%,62.208%,-14.527%,-0.417%,-,Upgrade,Financials in USD,Fiscal year is January - December
Operating Margin,-8.639%,-48.880%,-83.168%,-396.305%,-208.089%,-28598.428%,Upgrade,Financials in USD,Fiscal year is January - December
Profit Margin,-10.234%,-44.453%,-80.713%,-396.812%,-204.876%,-27794.025%,Upgrade,Financials in USD,Fiscal year is January - December
Free Cash Flow Margin,12.837%,-19.474%,-59.555%,-346.442%,-150.696%,-20022.013%,Upgrade,Financials in USD,Fiscal year is January - December
EBITDA,"495,000","-74,144,000","-108,764,000","-177,974,000","-102,919,000","-89,772,000",Upgrade,Financials in USD,Fiscal year is January - December
EBITDA Margin,0.225%,-42.244%,-81.149%,-,-205.353%,-,Upgrade,Financials in USD,Fiscal year is January - December
D&A For EBITDA,"19,532,000","11,647,000","2,706,000","2,761,000","1,371,000","1,171,000",Upgrade,Financials in USD,Fiscal year is January - December
EBIT,"-19,037,000","-85,791,000","-111,470,000","-180,735,000","-104,290,000","-90,943,000",Upgrade,Financials in USD,Fiscal year is January - December
EBIT Margin,-8.639%,-48.880%,-83.168%,-,-208.089%,-,Upgrade,Financials in USD,Fiscal year is January - December
Revenue as Reported,"220,361,000","175,513,000","134,030,000","45,605,000","50,118,000","318,000",Upgrade,Financials in USD,Fiscal year is January - December
