Fiscal Year,TTM,FY 2023,FY 2022,FY 2021,FY 2020,FY 2019,2018 - 2017,Currency,Fiscal_Year_period
Period Ending,"Sep '24 Sep 30, 2024","Dec '23 Dec 31, 2023","Dec '22 Dec 31, 2022","Dec '21 Dec 31, 2021","Dec '20 Dec 31, 2020","Dec '19 Dec 31, 2019",2018 - 2017,,
Revenue,"34,677,000","31,642,000","21,251,000","21,832,000","39,000","959,000",Upgrade,Financials in USD,Fiscal year is January - December
Revenue Growth (YoY),5.636%,48.897%,-2.661%,55879.487%,-95.933%,-,Upgrade,Financials in USD,Fiscal year is January - December
Cost of Revenue,"14,112,000","10,581,000","6,933,000","2,827,000","436,000","453,000",Upgrade,Financials in USD,Fiscal year is January - December
Gross Profit,"20,565,000","21,061,000","14,318,000","19,005,000","-397,000","506,000",Upgrade,Financials in USD,Fiscal year is January - December
"Selling, General & Admin","20,611,000","18,931,000","18,582,000","14,274,000","12,665,000","7,607,000",Upgrade,Financials in USD,Fiscal year is January - December
Research & Development,"5,173,000","3,322,000","3,996,000","6,226,000","14,049,000","11,500,000",Upgrade,Financials in USD,Fiscal year is January - December
Operating Expenses,"25,784,000","22,253,000","22,578,000","20,500,000","26,714,000","19,107,000",Upgrade,Financials in USD,Fiscal year is January - December
Operating Income,"-5,219,000","-1,192,000","-8,260,000","-1,495,000","-27,111,000","-18,601,000",Upgrade,Financials in USD,Fiscal year is January - December
Interest Expense,"-927,000","-1,060,000","-955,000","-1,042,000","-884,000","-98,000",Upgrade,Financials in USD,Fiscal year is January - December
Interest & Investment Income,"1,640,000","1,563,000","194,000","36,000","25,000","379,000",Upgrade,Financials in USD,Fiscal year is January - December
Other Non Operating Income (Expenses),"-800,000",-,-,-,-,-,Upgrade,Financials in USD,Fiscal year is January - December
EBT Excluding Unusual Items,"-5,306,000","-689,000","-9,021,000","-2,501,000","-27,970,000","-18,320,000",Upgrade,Financials in USD,Fiscal year is January - December
Gain (Loss) on Sale of Assets,-,-,-,"181,000",-,-,Upgrade,Financials in USD,Fiscal year is January - December
Other Unusual Items,-,-,-,"365,000",-,-,Upgrade,Financials in USD,Fiscal year is January - December
Pretax Income,"-5,306,000","-689,000","-9,021,000","-1,955,000","-27,970,000","-18,320,000",Upgrade,Financials in USD,Fiscal year is January - December
Income Tax Expense,"175,000","247,000",-,-,-,-,Upgrade,Financials in USD,Fiscal year is January - December
Net Income,"-5,481,000","-936,000","-9,021,000","-1,955,000","-27,970,000","-18,320,000",Upgrade,Financials in USD,Fiscal year is January - December
Net Income to Common,"-5,481,000","-936,000","-9,021,000","-1,955,000","-27,970,000","-18,320,000",Upgrade,Financials in USD,Fiscal year is January - December
Shares Outstanding (Basic),"25,796,116","25,645,366","25,145,657","25,207,299","21,010,058","17,760,761",Upgrade,Financials in USD,Fiscal year is January - December
Shares Outstanding (Diluted),"25,796,116","25,645,366","25,145,657","25,207,299","21,010,058","17,760,761",Upgrade,Financials in USD,Fiscal year is January - December
Shares Change (YoY),-0.199%,1.987%,-0.245%,19.977%,18.295%,176.740%,Upgrade,Financials in USD,Fiscal year is January - December
EPS (Basic),-0.212,-0.036,-0.359,-0.078,-1.331,-1.031,Upgrade,Financials in USD,Fiscal year is January - December
EPS (Diluted),-0.212,-0.036,-0.359,-0.078,-1.331,-1.031,Upgrade,Financials in USD,Fiscal year is January - December
Free Cash Flow,"2,107,000","6,815,000","4,783,000","-4,730,000","-22,396,000","-19,122,000",Upgrade,Financials in USD,Fiscal year is January - December
Free Cash Flow Per Share,0.082,0.266,0.190,-0.188,-1.066,-1.077,Upgrade,Financials in USD,Fiscal year is January - December
Gross Margin,59.304%,66.560%,67.376%,87.051%,-,52.763%,Upgrade,Financials in USD,Fiscal year is January - December
Operating Margin,-15.050%,-3.767%,-38.869%,-6.848%,-69515.385%,-1939.625%,Upgrade,Financials in USD,Fiscal year is January - December
Profit Margin,-15.806%,-2.958%,-42.450%,-8.955%,-71717.949%,-1910.323%,Upgrade,Financials in USD,Fiscal year is January - December
Free Cash Flow Margin,6.076%,21.538%,22.507%,-21.665%,-57425.641%,-1993.952%,Upgrade,Financials in USD,Fiscal year is January - December
EBITDA,"-4,170,000","-358,000","-6,548,000","-1,121,000","-26,589,000","-18,275,000",Upgrade,Financials in USD,Fiscal year is January - December
EBITDA Margin,-12.025%,-1.131%,-30.813%,-5.135%,-,-,Upgrade,Financials in USD,Fiscal year is January - December
D&A For EBITDA,"1,049,000","834,000","1,712,000","374,000","522,000","326,000",Upgrade,Financials in USD,Fiscal year is January - December
EBIT,"-5,219,000","-1,192,000","-8,260,000","-1,495,000","-27,111,000","-18,601,000",Upgrade,Financials in USD,Fiscal year is January - December
EBIT Margin,-15.050%,-3.767%,-38.869%,-6.848%,-,-,Upgrade,Financials in USD,Fiscal year is January - December
Revenue as Reported,"34,677,000","31,642,000","21,251,000","21,832,000","39,000","959,000",Upgrade,Financials in USD,Fiscal year is January - December
