Fiscal Year,TTM,FY 2024,FY 2023,FY 2022,FY 2021,FY 2020,2019 - 2015,Currency,Fiscal_Year_period
Period Ending,"Mar '24 Mar 31, 2024","Mar '24 Mar 31, 2024","Mar '23 Mar 31, 2023","Mar '22 Mar 31, 2022","Mar '21 Mar 31, 2021","Mar '20 Mar 31, 2020",2019 - 2015,,
Cost of Revenue,"7,506,161","7,506,161","6,849,502","4,608,008","3,017,859","799,503",Upgrade,Financials in USD,Fiscal year is April - March
Gross Profit,"-7,506,161","-7,506,161","-6,849,502","-4,608,008","-3,017,859","-799,503",Upgrade,Financials in USD,Fiscal year is April - March
Research & Development,"8,243,571","8,243,571","6,337,698","1,609,558","348,347","407,478",Upgrade,Financials in USD,Fiscal year is April - March
Operating Expenses,"8,243,571","8,243,571","6,337,698","1,609,558","348,347","407,478",Upgrade,Financials in USD,Fiscal year is April - March
Operating Income,"-15,749,732","-15,749,732","-13,187,200","-6,217,566","-3,366,206","-1,206,981",Upgrade,Financials in USD,Fiscal year is April - March
Interest Expense,"-1,053,313","-1,053,313","-96,687",-,"-1,123",-911,Upgrade,Financials in USD,Fiscal year is April - March
Interest & Investment Income,-,-,-,-,-,"37,850",Upgrade,Financials in USD,Fiscal year is April - March
EBT Excluding Unusual Items,"-16,803,045","-16,803,045","-13,283,887","-6,217,566","-3,367,329","-1,170,042",Upgrade,Financials in USD,Fiscal year is April - March
Other Unusual Items,-,-,-,-,"-11,172","-104,342",Upgrade,Financials in USD,Fiscal year is April - March
Pretax Income,"-16,803,045","-16,803,045","-13,283,887","-6,217,566","-3,378,501","-1,274,384",Upgrade,Financials in USD,Fiscal year is April - March
Income Tax Expense,"22,416","22,416","-12,202","-786,521","-24,994","-60,000",Upgrade,Financials in USD,Fiscal year is April - March
Earnings From Continuing Operations,"-16,825,461","-16,825,461","-13,271,685","-5,431,045","-3,353,507","-1,214,384",Upgrade,Financials in USD,Fiscal year is April - March
Net Income,"-16,825,461","-16,825,461","-13,271,685","-5,431,045","-3,353,507","-1,214,384",Upgrade,Financials in USD,Fiscal year is April - March
Net Income to Common,"-16,825,461","-16,825,461","-13,271,685","-5,431,045","-3,353,507","-1,214,384",Upgrade,Financials in USD,Fiscal year is April - March
Shares Outstanding (Basic),"29,343,727","29,343,727","22,257,058","15,064,813","10,350,271","9,161,142",Upgrade,Financials in USD,Fiscal year is April - March
Shares Outstanding (Diluted),"29,343,727","29,343,727","22,257,058","15,064,813","10,350,271","9,161,142",Upgrade,Financials in USD,Fiscal year is April - March
Shares Change (YoY),72.876%,31.840%,47.742%,45.550%,12.980%,15.873%,Upgrade,Financials in USD,Fiscal year is April - March
EPS (Basic),-0.573,-0.573,-0.596,-0.361,-0.324,-0.133,Upgrade,Financials in USD,Fiscal year is April - March
EPS (Diluted),-0.573,-0.573,-0.596,-0.361,-0.324,-0.133,Upgrade,Financials in USD,Fiscal year is April - March
Free Cash Flow,"-9,490,537","-9,490,537","-7,701,158","-5,469,734","-1,607,141","-961,168",Upgrade,Financials in USD,Fiscal year is April - March
Free Cash Flow Per Share,-0.323,-0.323,-0.346,-0.363,-0.155,-0.105,Upgrade,Financials in USD,Fiscal year is April - March
EBITDA,"-15,745,866","-15,745,866","-13,183,403","-6,215,235","-3,364,696","-1,206,646",Upgrade,Financials in USD,Fiscal year is April - March
D&A For EBITDA,"3,866","3,866","3,797","2,331","1,510",335,Upgrade,Financials in USD,Fiscal year is April - March
EBIT,"-15,749,732","-15,749,732","-13,187,200","-6,217,566","-3,366,206","-1,206,981",Upgrade,Financials in USD,Fiscal year is April - March
