Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+16 Quarters,Currency,Fiscal_Year_period
Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+16 Quarters,,
Revenue,"86,000","72,000","72,000","72,000","72,000","72,000","98,000","105,000","1,195,000","256,000","216,000","214,000","208,000","1,090,000","1,451,000","54,000",-,"168,000","828,000","880,000",Upgrade,Financials in USD,Fiscal year is January - December
Revenue Growth (YoY),19.444%,0%,-26.531%,-31.429%,-93.975%,-71.875%,-54.630%,-50.935%,474.519%,-76.514%,-85.114%,296.296%,-,548.810%,75.242%,-93.864%,-,-93.317%,122.581%,84.874%,Upgrade,Financials in USD,Fiscal year is January - December
Cost of Revenue,-,"5,791,000","40,944,000","38,557,000",-,"4,105,000","50,740,000","39,317,000","22,119,000","21,712,000","17,746,000","22,394,000","8,121,000","12,565,000","13,806,000","15,254,000","3,111,000","3,836,000","6,103,000","6,417,000",Upgrade,Financials in USD,Fiscal year is January - December
Gross Profit,"86,000","-5,719,000","-40,872,000","-38,485,000","72,000","-4,033,000","-50,642,000","-39,212,000","-20,924,000","-21,456,000","-17,530,000","-22,180,000","-7,913,000","-11,475,000","-12,355,000","-15,200,000","-3,111,000","-3,668,000","-5,275,000","-5,537,000",Upgrade,Financials in USD,Fiscal year is January - December
"Selling, General & Admin","14,408,000","16,066,000","15,025,000","32,993,000","20,911,000","19,264,000","21,831,000","9,854,000","8,861,000","8,108,000","8,359,000","6,901,000","6,221,000","6,523,000","6,160,000","5,537,000","2,299,000","2,706,000","2,723,000","2,534,000",Upgrade,Financials in USD,Fiscal year is January - December
Research & Development,"69,158,000","50,402,000",-,-,"30,385,000","35,978,000",-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade,Financials in USD,Fiscal year is January - December
Operating Expenses,"83,566,000","66,468,000","15,025,000","32,993,000","51,296,000","55,242,000","21,831,000","9,854,000","8,861,000","8,108,000","8,359,000","6,901,000","6,221,000","6,523,000","6,160,000","5,537,000","2,299,000","2,706,000","2,723,000","2,534,000",Upgrade,Financials in USD,Fiscal year is January - December
Operating Income,"-83,480,000","-72,187,000","-55,897,000","-71,478,000","-51,224,000","-59,275,000","-72,473,000","-49,066,000","-29,785,000","-29,564,000","-25,889,000","-29,081,000","-14,134,000","-17,998,000","-18,515,000","-20,737,000","-5,410,000","-6,374,000","-7,998,000","-8,071,000",Upgrade,Financials in USD,Fiscal year is January - December
Interest Expense,"-500,000","-597,000","-587,000","-916,000","-400,000","-166,000","-165,000","-168,000","-164,000","-154,000",-,"-3,000",-,-,-,"-180,000","-93,000","-94,000","-141,000","-170,000",Upgrade,Financials in USD,Fiscal year is January - December
Interest & Investment Income,"7,500,000","7,791,000","7,942,000","5,534,000","4,100,000","4,378,000","4,487,000","3,449,000","1,044,000","227,000","196,000","138,000","91,000","34,000","55,000","36,000","9,000","33,000","95,000","123,000",Upgrade,Financials in USD,Fiscal year is January - December
Other Non Operating Income (Expenses),"40,000",-,-,-,"45,000",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade,Financials in USD,Fiscal year is January - December
EBT Excluding Unusual Items,"-76,440,000","-64,993,000","-48,542,000","-66,860,000","-47,479,000","-55,063,000","-68,151,000","-45,785,000","-28,905,000","-29,491,000","-25,693,000","-28,946,000","-14,043,000","-17,964,000","-18,460,000","-20,881,000","-5,494,000","-6,435,000","-8,044,000","-8,118,000",Upgrade,Financials in USD,Fiscal year is January - December
Merger & Restructuring Charges,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"-2,000,000",Upgrade,Financials in USD,Fiscal year is January - December
Gain (Loss) on Sale of Investments,"200,000",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade,Financials in USD,Fiscal year is January - December
Gain (Loss) on Sale of Assets,"-449,000",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade,Financials in USD,Fiscal year is January - December
Other Unusual Items,-,-,-,-,"-181,000",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade,Financials in USD,Fiscal year is January - December
Pretax Income,"-76,689,000","-64,993,000","-48,542,000","-66,860,000","-47,660,000","-55,063,000","-68,151,000","-45,785,000","-28,905,000","-29,491,000","-25,693,000","-28,946,000","-14,043,000","-17,964,000","-18,460,000","-90,742,000","-5,494,000","-6,435,000","-8,044,000","-10,118,000",Upgrade,Financials in USD,Fiscal year is January - December
Net Income,"-76,689,000","-64,993,000","-48,542,000","-66,860,000","-47,660,000","-55,063,000","-68,151,000","-45,785,000","-28,905,000","-29,491,000","-25,693,000","-28,946,000","-14,043,000","-17,964,000","-18,460,000","-90,742,000","-5,494,000","-6,435,000","-8,044,000","-10,118,000",Upgrade,Financials in USD,Fiscal year is January - December
Net Income to Common,"-76,689,000","-64,993,000","-48,542,000","-66,860,000","-47,660,000","-55,063,000","-68,151,000","-45,785,000","-28,905,000","-29,491,000","-25,693,000","-28,946,000","-14,043,000","-17,964,000","-18,460,000","-90,742,000","-5,494,000","-6,435,000","-8,044,000","-10,118,000",Upgrade,Financials in USD,Fiscal year is January - December
