Fiscal Year,TTM,FY 2023,FY 2022,FY 2021,FY 2020,FY 2011,2010 - 2009,Currency,Fiscal_Year_period
Period Ending,"Sep '24 Sep 30, 2024","Dec '23 Dec 31, 2023","Dec '22 Dec 31, 2022","Dec '21 Dec 31, 2021","Dec '20 Dec 31, 2020","Dec '11 Dec 31, 2011",2010 - 2009,,
Cost of Revenue,-,-,-,-,-,"8,850",Upgrade,Financials in USD,Fiscal year is January - December
Gross Profit,-,-,-,-,-,"-8,850",Upgrade,Financials in USD,Fiscal year is January - December
"Selling, General & Admin","3,799,317","631,322","574,374","287,919","165,132","245,418",Upgrade,Financials in USD,Fiscal year is January - December
Operating Expenses,"3,799,317","631,322","574,374","1,109,069","913,147","245,418",Upgrade,Financials in USD,Fiscal year is January - December
Operating Income,"-3,799,317","-631,322","-574,374","-1,109,069","-913,147","-254,268",Upgrade,Financials in USD,Fiscal year is January - December
Interest Expense,"-75,762","-76,214","-24,366",-,-,-,Upgrade,Financials in USD,Fiscal year is January - December
Interest & Investment Income,-,-,-,-,6,-,Upgrade,Financials in USD,Fiscal year is January - December
Other Non Operating Income (Expenses),"-334,505",78,147,44,-,"-19,533",Upgrade,Financials in USD,Fiscal year is January - December
EBT Excluding Unusual Items,"-4,209,584","-707,458","-598,593","-1,109,025","-913,141","-273,801",Upgrade,Financials in USD,Fiscal year is January - December
Legal Settlements,-,-,-,-,-,"-211,991",Upgrade,Financials in USD,Fiscal year is January - December
Pretax Income,"-4,209,584","-707,458","-598,593","-1,109,025","-913,141","-485,792",Upgrade,Financials in USD,Fiscal year is January - December
Earnings From Continuing Operations,"-4,209,584","-707,458","-598,593","-1,109,025","-913,141","-485,792",Upgrade,Financials in USD,Fiscal year is January - December
Minority Interest in Earnings,-,-,-,-,-,"-29,828",Upgrade,Financials in USD,Fiscal year is January - December
Net Income,"-4,209,584","-707,458","-598,593","-1,109,025","-913,141","-515,620",Upgrade,Financials in USD,Fiscal year is January - December
Net Income to Common,"-4,209,584","-707,458","-598,593","-1,109,025","-913,141","-515,620",Upgrade,Financials in USD,Fiscal year is January - December
Shares Outstanding (Basic),"1,045,955,270","1,044,861,360","1,044,861,360","171,758,032",-,-,Upgrade,Financials in USD,Fiscal year is January - December
Shares Outstanding (Diluted),"1,045,955,270","1,044,861,360","1,044,861,360","171,758,032",-,-,Upgrade,Financials in USD,Fiscal year is January - December
Shares Change (YoY),283.748%,-,508.333%,-,-,-,Upgrade,Financials in USD,Fiscal year is January - December
EPS (Basic),-0.004,-0.001,-0.001,-0.006,-,-,Upgrade,Financials in USD,Fiscal year is January - December
EPS (Diluted),-0.004,-0.001,-0.001,-0.006,-,-,Upgrade,Financials in USD,Fiscal year is January - December
Free Cash Flow,"-2,225,868","-470,916","-599,573","-284,021","-165,126","-269,217",Upgrade,Financials in USD,Fiscal year is January - December
Free Cash Flow Per Share,-0.002,-0.000,-0.001,-0.002,-,-,Upgrade,Financials in USD,Fiscal year is January - December
EBIT,"-3,799,317","-631,322","-574,374","-1,109,069","-913,147","-254,268",Upgrade,Financials in USD,Fiscal year is January - December
Advertising Expenses,-,-,-,-,-,"127,565",Upgrade,Financials in USD,Fiscal year is January - December
