Fiscal Year,TTM,FY 2023,FY 2022,FY 2021,FY 2020,FY 2019,2018 - 2014,Currency,Fiscal_Year_period
Period Ending,"Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Dec '22 Dec 31, 2022","Dec '21 Dec 31, 2021","Dec '20 Dec 31, 2020","Dec '19 Dec 31, 2019",2018 - 2014,,
Revenue,"1,747,000","2,879,000","1,347,000",-,-,-,Upgrade,Financials in USD,Fiscal year is January - December
Revenue Growth (YoY),-47.364%,113.734%,-,-,-,-,Upgrade,Financials in USD,Fiscal year is January - December
Cost of Revenue,"541,000","683,000","322,000",-,-,-,Upgrade,Financials in USD,Fiscal year is January - December
Gross Profit,"1,206,000","2,196,000","1,025,000",-,-,-,Upgrade,Financials in USD,Fiscal year is January - December
"Selling, General & Admin","5,838,000","6,328,000","6,509,000","3,778,000","1,902,000","2,469,000",Upgrade,Financials in USD,Fiscal year is January - December
Research & Development,"1,701,000","1,641,000","2,803,000","1,990,000","649,000","1,639,000",Upgrade,Financials in USD,Fiscal year is January - December
Operating Expenses,"7,539,000","7,969,000","9,312,000","5,768,000","2,551,000","4,108,000",Upgrade,Financials in USD,Fiscal year is January - December
Operating Income,"-6,333,000","-5,773,000","-8,287,000","-5,768,000","-2,551,000","-4,108,000",Upgrade,Financials in USD,Fiscal year is January - December
Interest Expense,"-3,000","-9,000","-1,240,000","-18,000","-860,000","-676,000",Upgrade,Financials in USD,Fiscal year is January - December
Interest & Investment Income,"2,339,000","2,205,000","7,832,000",-,-,"11,000",Upgrade,Financials in USD,Fiscal year is January - December
Earnings From Equity Investments,"-319,000","-210,000","-109,000",-,"-742,000",-,Upgrade,Financials in USD,Fiscal year is January - December
Currency Exchange Gain (Loss),"14,000","14,000","-4,000","-3,000","-12,000","2,000",Upgrade,Financials in USD,Fiscal year is January - December
Other Non Operating Income (Expenses),"-835,000",-,-,-,"630,000","292,000",Upgrade,Financials in USD,Fiscal year is January - December
EBT Excluding Unusual Items,"-5,137,000","-3,773,000","-1,808,000","-5,789,000","-3,535,000","-4,479,000",Upgrade,Financials in USD,Fiscal year is January - December
Gain (Loss) on Sale of Investments,"-447,000","-1,046,000","-770,000",-,-,-,Upgrade,Financials in USD,Fiscal year is January - December
Asset Writedown,"-1,042,000","-1,042,000",-,-,-,-,Upgrade,Financials in USD,Fiscal year is January - December
Pretax Income,"-6,626,000","-5,861,000","-2,578,000","-5,789,000","-3,535,000","-4,479,000",Upgrade,Financials in USD,Fiscal year is January - December
Income Tax Expense,"4,000","22,000","14,000",-,-,-,Upgrade,Financials in USD,Fiscal year is January - December
Earnings From Continuing Operations,"-6,630,000","-5,883,000","-2,592,000","-5,789,000","-3,535,000","-4,479,000",Upgrade,Financials in USD,Fiscal year is January - December
Earnings From Discontinued Operations,-,-,-,-,-,"-207,000",Upgrade,Financials in USD,Fiscal year is January - December
Net Income to Company,"-6,630,000","-5,883,000","-2,592,000","-5,789,000","-3,535,000","-4,686,000",Upgrade,Financials in USD,Fiscal year is January - December
Minority Interest in Earnings,"946,000","761,000",-,-,"53,000","-108,000",Upgrade,Financials in USD,Fiscal year is January - December
Net Income,"-5,684,000","-5,122,000","-2,592,000","-5,789,000","-3,482,000","-4,794,000",Upgrade,Financials in USD,Fiscal year is January - December
Net Income to Common,"-5,684,000","-5,122,000","-2,592,000","-5,789,000","-3,482,000","-4,794,000",Upgrade,Financials in USD,Fiscal year is January - December
Shares Outstanding (Basic),"1,287,634","408,000","176,000","79,000",-,-,Upgrade,Financials in USD,Fiscal year is January - December
Shares Outstanding (Diluted),"1,287,634","408,000","176,000","79,000",-,-,Upgrade,Financials in USD,Fiscal year is January - December
Shares Change (YoY),420.907%,131.818%,122.785%,-,-,-,Upgrade,Financials in USD,Fiscal year is January - December
EPS (Basic),-4.414,-12.554,-14.727,-73.278,-,-,Upgrade,Financials in USD,Fiscal year is January - December
EPS (Diluted),-5.009,-14.430,-14.820,-73.580,-,-,Upgrade,Financials in USD,Fiscal year is January - December
Free Cash Flow,"-4,852,000","-5,887,000","-7,925,000","-5,096,000","-4,307,000","-4,697,000",Upgrade,Financials in USD,Fiscal year is January - December
Free Cash Flow Per Share,-3.768,-14.429,-45.028,-64.506,-,-,Upgrade,Financials in USD,Fiscal year is January - December
Gross Margin,69.033%,76.276%,76.095%,-,-,-,Upgrade,Financials in USD,Fiscal year is January - December
Operating Margin,-362.507%,-200.521%,-615.219%,-,-,-,Upgrade,Financials in USD,Fiscal year is January - December
Profit Margin,-325.358%,-177.909%,-192.428%,-,-,-,Upgrade,Financials in USD,Fiscal year is January - December
Free Cash Flow Margin,-277.733%,-204.481%,-588.344%,-,-,-,Upgrade,Financials in USD,Fiscal year is January - December
EBITDA,"-5,890,000","-5,282,000","-8,139,000","-5,735,000","-2,387,000","-3,929,000",Upgrade,Financials in USD,Fiscal year is January - December
EBITDA Margin,-,-183.466%,-,-,-,-,Upgrade,Financials in USD,Fiscal year is January - December
D&A For EBITDA,"443,000","491,000","148,000","33,000","164,000","179,000",Upgrade,Financials in USD,Fiscal year is January - December
EBIT,"-6,333,000","-5,773,000","-8,287,000","-5,768,000","-2,551,000","-4,108,000",Upgrade,Financials in USD,Fiscal year is January - December
EBIT Margin,-,-200.521%,-,-,-,-,Upgrade,Financials in USD,Fiscal year is January - December
