Fiscal Year,TTM,FY 2023,FY 2022,FY 2021,FY 2020,FY 2019,2018 - 2014,Currency,Fiscal_Year_period
Period Ending,"Sep '24 Sep 30, 2024","Dec '23 Dec 31, 2023","Dec '22 Dec 31, 2022","Dec '21 Dec 31, 2021","Dec '20 Dec 31, 2020","Dec '19 Dec 31, 2019",2018 - 2014,,
Revenue,"21,606,000","4,758,000","6,027,000","38,160,000","29,385,000","18,370,000",Upgrade,Financials in USD,Fiscal year is January - December
Revenue Growth (YoY),389.821%,-21.055%,-84.206%,29.862%,59.962%,246.669%,Upgrade,Financials in USD,Fiscal year is January - December
Cost of Revenue,"2,036,000","143,000","153,000","171,000","170,000","1,253,000",Upgrade,Financials in USD,Fiscal year is January - December
Gross Profit,"19,570,000","4,615,000","5,874,000","37,989,000","29,215,000","17,117,000",Upgrade,Financials in USD,Fiscal year is January - December
"Selling, General & Admin","34,750,000","25,606,000","23,191,000","20,460,000","16,799,000","21,002,000",Upgrade,Financials in USD,Fiscal year is January - December
Operating Expenses,"34,974,000","26,503,000","23,288,000","20,460,000","16,799,000","21,002,000",Upgrade,Financials in USD,Fiscal year is January - December
Operating Income,"-15,404,000","-21,888,000","-17,414,000","17,529,000","12,416,000","-3,885,000",Upgrade,Financials in USD,Fiscal year is January - December
Interest Expense,"-11,015,000","-569,000",-,"-461,000","-1,844,000","-1,919,000",Upgrade,Financials in USD,Fiscal year is January - December
Interest & Investment Income,"5,535,000","1,685,000","694,000","35,000","159,000","867,000",Upgrade,Financials in USD,Fiscal year is January - December
Other Non Operating Income (Expenses),"8,288,000",-,"40,000","5,000","54,000","3,034,000",Upgrade,Financials in USD,Fiscal year is January - December
EBT Excluding Unusual Items,"-12,596,000","-20,772,000","-16,680,000","17,108,000","10,785,000","-1,903,000",Upgrade,Financials in USD,Fiscal year is January - December
Gain (Loss) on Sale of Investments,"571,000","-174,000","-439,000","-919,000","1,012,000","289,000",Upgrade,Financials in USD,Fiscal year is January - December
Asset Writedown,"-37,253,000","-15,828,000",-,-,-,-,Upgrade,Financials in USD,Fiscal year is January - December
Other Unusual Items,"19,316,000","-4,057,000",-,"-300,000",-,"-368,000",Upgrade,Financials in USD,Fiscal year is January - December
Pretax Income,"-29,962,000","-40,831,000","-17,119,000","15,889,000","11,797,000","-1,982,000",Upgrade,Financials in USD,Fiscal year is January - December
Income Tax Expense,-,-,"-15,000","91,000","-1,501,000",-,Upgrade,Financials in USD,Fiscal year is January - December
Net Income,"-29,962,000","-40,831,000","-17,104,000","15,798,000","13,298,000","-1,982,000",Upgrade,Financials in USD,Fiscal year is January - December
Preferred Dividends & Other Adjustments,"5,472,000","5,472,000","5,472,000","8,011,000","4,505,000",-,Upgrade,Financials in USD,Fiscal year is January - December
Net Income to Common,"-35,434,000","-46,303,000","-22,576,000","7,787,000","8,793,000","-1,982,000",Upgrade,Financials in USD,Fiscal year is January - December
Net Income Growth,-,-,-,18.800%,-,-,Upgrade,Financials in USD,Fiscal year is January - December
Shares Outstanding (Basic),"11,605,250","11,471,000","11,413,000","11,288,000","10,674,000","8,763,000",Upgrade,Financials in USD,Fiscal year is January - December
Shares Outstanding (Diluted),"11,605,250","11,471,000","11,413,000","12,192,000","11,503,000","8,763,000",Upgrade,Financials in USD,Fiscal year is January - December
Shares Change (YoY),1.245%,0.508%,-6.389%,5.990%,31.268%,4.658%,Upgrade,Financials in USD,Fiscal year is January - December
EPS (Basic),-3.053,-4.037,-1.978,0.690,0.824,-0.226,Upgrade,Financials in USD,Fiscal year is January - December
EPS (Diluted),-3.053,-4.037,-1.978,0.654,0.783,-0.230,Upgrade,Financials in USD,Fiscal year is January - December
EPS Growth,-,-,-,-16.563%,-,-,Upgrade,Financials in USD,Fiscal year is January - December
Free Cash Flow,"-14,806,000","-18,175,000","-12,879,000","22,678,000","10,083,000","-285,000",Upgrade,Financials in USD,Fiscal year is January - December
Free Cash Flow Per Share,-1.276,-1.584,-1.128,1.860,0.877,-0.033,Upgrade,Financials in USD,Fiscal year is January - December
Gross Margin,90.577%,96.995%,97.461%,99.552%,99.421%,93.179%,Upgrade,Financials in USD,Fiscal year is January - December
Operating Margin,-71.295%,-460.025%,-288.933%,45.936%,42.253%,-21.149%,Upgrade,Financials in USD,Fiscal year is January - December
Profit Margin,-164.001%,-973.161%,-374.581%,20.406%,29.923%,-10.789%,Upgrade,Financials in USD,Fiscal year is January - December
Free Cash Flow Margin,-68.527%,-381.988%,-213.688%,59.429%,34.313%,-1.551%,Upgrade,Financials in USD,Fiscal year is January - December
EBITDA,"-15,171,000","-20,988,000","-17,310,000","17,536,000","12,438,000","-3,860,000",Upgrade,Financials in USD,Fiscal year is January - December
EBITDA Margin,-70.217%,-,-287.207%,45.954%,42.328%,-21.012%,Upgrade,Financials in USD,Fiscal year is January - December
D&A For EBITDA,"233,000","900,000","104,000","7,000","22,000","25,000",Upgrade,Financials in USD,Fiscal year is January - December
EBIT,"-15,404,000","-21,888,000","-17,414,000","17,529,000","12,416,000","-3,885,000",Upgrade,Financials in USD,Fiscal year is January - December
EBIT Margin,-71.295%,-,-288.933%,45.935%,42.253%,-21.149%,Upgrade,Financials in USD,Fiscal year is January - December
Effective Tax Rate,-,-,-,0.573%,-,-,Upgrade,Financials in USD,Fiscal year is January - December
Revenue as Reported,"21,606,000","4,758,000","6,027,000","38,160,000","29,385,000","18,370,000",Upgrade,Financials in USD,Fiscal year is January - December
