Fiscal Year,TTM,FY 2023,FY 2022,FY 2021,FY 2020,FY 2019,2018 - 2014,Currency,Fiscal_Year_period
Period Ending,"Sep '24 Sep 30, 2024","Dec '23 Dec 31, 2023","Dec '22 Dec 31, 2022","Dec '21 Dec 31, 2021","Dec '20 Dec 31, 2020","Dec '19 Dec 31, 2019",2018 - 2014,,
Revenue,"10,000","10,000","75,000","1,159,767","10,162,935",-,Upgrade,Financials in USD,Fiscal year is January - December
Revenue Growth (YoY),-,-86.667%,-93.533%,-88.588%,-,-,Upgrade,Financials in USD,Fiscal year is January - December
Gross Profit,"10,000","10,000","75,000","1,159,767","10,162,935",-,Upgrade,Financials in USD,Fiscal year is January - December
"Selling, General & Admin","17,479,765","19,213,637","19,087,443","17,115,405","16,743,127","14,360,038",Upgrade,Financials in USD,Fiscal year is January - December
Research & Development,"19,314,994","20,071,656","28,390,879","47,491,567","44,929,198","47,029,264",Upgrade,Financials in USD,Fiscal year is January - December
Operating Expenses,"36,794,759","39,285,293","47,478,322","64,606,972","61,672,325","61,389,302",Upgrade,Financials in USD,Fiscal year is January - December
Operating Income,"-36,784,759","-39,275,293","-47,403,322","-63,447,205","-51,509,390","-61,389,302",Upgrade,Financials in USD,Fiscal year is January - December
Interest & Investment Income,"1,337,362","2,375,873","714,520","19,768","482,487","3,497,391",Upgrade,Financials in USD,Fiscal year is January - December
Pretax Income,"-39,735,046","-36,899,420","-46,688,802","-63,427,437","-51,026,903","-57,891,911",Upgrade,Financials in USD,Fiscal year is January - December
Net Income,"-39,735,046","-36,899,420","-46,688,802","-63,427,437","-51,026,903","-57,891,911",Upgrade,Financials in USD,Fiscal year is January - December
Net Income to Common,"-39,735,046","-36,899,420","-46,688,802","-63,427,437","-51,026,903","-57,891,911",Upgrade,Financials in USD,Fiscal year is January - December
Shares Outstanding (Basic),"64,454,720","63,342,465","52,531,173","51,453,204","45,721,139","43,254,782",Upgrade,Financials in USD,Fiscal year is January - December
Shares Outstanding (Diluted),"64,454,720","63,342,465","52,531,173","51,453,204","45,721,139","43,254,782",Upgrade,Financials in USD,Fiscal year is January - December
Shares Change (YoY),6.564%,20.581%,2.095%,12.537%,5.702%,5.385%,Upgrade,Financials in USD,Fiscal year is January - December
EPS (Basic),-0.616,-0.583,-0.889,-1.233,-1.116,-1.338,Upgrade,Financials in USD,Fiscal year is January - December
EPS (Diluted),-0.616,-0.583,-0.889,-1.233,-1.120,-1.340,Upgrade,Financials in USD,Fiscal year is January - December
Free Cash Flow,"-35,022,362","-34,901,297","-46,541,679","-57,504,473","-39,310,438","-52,129,067",Upgrade,Financials in USD,Fiscal year is January - December
Free Cash Flow Per Share,-0.543,-0.551,-0.886,-1.118,-0.860,-1.205,Upgrade,Financials in USD,Fiscal year is January - December
Gross Margin,100.000%,100.000%,100.000%,100.000%,100.000%,-,Upgrade,Financials in USD,Fiscal year is January - December
Operating Margin,-367847.590%,-392752.930%,-63204.429%,-5470.685%,-506.836%,-,Upgrade,Financials in USD,Fiscal year is January - December
Profit Margin,-397350.460%,-368994.200%,-62251.736%,-5468.981%,-502.088%,-,Upgrade,Financials in USD,Fiscal year is January - December
Free Cash Flow Margin,-350223.620%,-349012.970%,-62055.572%,-4958.278%,-386.802%,-,Upgrade,Financials in USD,Fiscal year is January - December
EBITDA,"-36,726,288","-39,121,992","-47,196,177","-63,182,605","-51,238,636","-61,110,068",Upgrade,Financials in USD,Fiscal year is January - December
D&A For EBITDA,"58,471","153,301","207,145","264,600","270,754","279,234",Upgrade,Financials in USD,Fiscal year is January - December
EBIT,"-36,784,759","-39,275,293","-47,403,322","-63,447,205","-51,509,390","-61,389,302",Upgrade,Financials in USD,Fiscal year is January - December
