Fiscal Year,TTM,FY 2023,FY 2022,FY 2021,FY 2020,FY 2019,2018 - 2015,Currency,Fiscal_Year_period
Period Ending,"Sep '24 Sep 30, 2024","Dec '23 Dec 31, 2023","Dec '22 Dec 31, 2022","Dec '21 Dec 31, 2021","Dec '20 Dec 31, 2020","Dec '19 Dec 31, 2019",2018 - 2015,,
Revenue,"31,832","3,787",-,"14,000,000","2,000,000",-,Upgrade,Financials in USD,Fiscal year is January - December
Revenue Growth (YoY),2557.095%,-,-,600.000%,-,-,Upgrade,Financials in USD,Fiscal year is January - December
Cost of Revenue,"5,680,881","3,787",-,"1,600,000","800,000",-,Upgrade,Financials in USD,Fiscal year is January - December
Gross Profit,"-5,649,049",-,-,"12,400,000","1,200,000",-,Upgrade,Financials in USD,Fiscal year is January - December
"Selling, General & Admin","15,805,600","13,872,615","14,526,904","11,722,990","7,685,698","7,254,239",Upgrade,Financials in USD,Fiscal year is January - December
Research & Development,"15,299,000","11,533,831","12,384,611","13,697,537","13,303,527","14,054,305",Upgrade,Financials in USD,Fiscal year is January - December
Operating Expenses,"31,104,600","25,406,446","26,911,515","25,420,527","20,989,225","21,308,544",Upgrade,Financials in USD,Fiscal year is January - December
Operating Income,"-36,753,649","-25,406,446","-26,911,515","-13,020,527","-19,789,225","-21,308,544",Upgrade,Financials in USD,Fiscal year is January - December
Interest Expense,"-2,635,391","-2,371,851","-1,380,058","-387,756","-17,042",-,Upgrade,Financials in USD,Fiscal year is January - December
Interest & Investment Income,"429,472","693,612","83,326","2,516","26,400","151,786",Upgrade,Financials in USD,Fiscal year is January - December
Other Non Operating Income (Expenses),"1,128,778","-176,411","197,090","164,027",-,-,Upgrade,Financials in USD,Fiscal year is January - December
EBT Excluding Unusual Items,"-37,830,790","-27,261,096","-28,011,157","-13,241,740","-19,779,867","-21,156,758",Upgrade,Financials in USD,Fiscal year is January - December
Other Unusual Items,-,-,-,"463,353","10,000",-,Upgrade,Financials in USD,Fiscal year is January - December
Pretax Income,"-37,830,790","-27,261,096","-28,011,157","-12,778,387","-19,769,867","-21,156,758",Upgrade,Financials in USD,Fiscal year is January - December
Net Income,"-37,830,790","-27,261,096","-28,011,157","-12,778,387","-19,769,867","-21,156,758",Upgrade,Financials in USD,Fiscal year is January - December
Net Income to Common,"-37,830,790","-27,261,096","-28,011,157","-12,778,387","-19,769,867","-21,156,758",Upgrade,Financials in USD,Fiscal year is January - December
Shares Outstanding (Basic),"54,697,333","41,032,970","33,649,747","26,324,081","21,054,706","14,349,738",Upgrade,Financials in USD,Fiscal year is January - December
Shares Outstanding (Diluted),"54,697,333","41,032,970","33,649,747","26,324,081","21,054,706","14,349,738",Upgrade,Financials in USD,Fiscal year is January - December
Shares Change (YoY),43.589%,21.941%,27.829%,25.027%,46.725%,51.421%,Upgrade,Financials in USD,Fiscal year is January - December
EPS (Basic),-0.692,-0.664,-0.832,-0.485,-0.939,-1.474,Upgrade,Financials in USD,Fiscal year is January - December
EPS (Diluted),-0.692,-0.664,-0.832,-0.490,-0.940,-1.474,Upgrade,Financials in USD,Fiscal year is January - December
Free Cash Flow,"-30,638,986","-26,684,131","-25,980,227","-22,492,949","-6,645,533","-19,085,951",Upgrade,Financials in USD,Fiscal year is January - December
Free Cash Flow Per Share,-0.560,-0.650,-0.772,-0.854,-0.316,-1.330,Upgrade,Financials in USD,Fiscal year is January - December
Gross Margin,-,-,-,88.571%,60.000%,-,Upgrade,Financials in USD,Fiscal year is January - December
Operating Margin,-115461.325%,-670885.820%,-,-93.004%,-989.461%,-,Upgrade,Financials in USD,Fiscal year is January - December
Profit Margin,-118845.156%,-719859.942%,-,-91.274%,-988.493%,-,Upgrade,Financials in USD,Fiscal year is January - December
Free Cash Flow Margin,-96252.155%,-704624.531%,-,-160.664%,-332.277%,-,Upgrade,Financials in USD,Fiscal year is January - December
EBITDA,"-35,645,520","-24,623,238","-26,604,085","-12,798,964","-19,693,810","-21,293,201",Upgrade,Financials in USD,Fiscal year is January - December
EBITDA Margin,-,-,-,-91.421%,-,-,Upgrade,Financials in USD,Fiscal year is January - December
D&A For EBITDA,"1,108,129","783,208","307,430","221,563","95,415","15,343",Upgrade,Financials in USD,Fiscal year is January - December
EBIT,"-36,753,649","-25,406,446","-26,911,515","-13,020,527","-19,789,225","-21,308,544",Upgrade,Financials in USD,Fiscal year is January - December
EBIT Margin,-,-,-,-93.004%,-,-,Upgrade,Financials in USD,Fiscal year is January - December
