Fiscal Year,TTM,FY 2023,FY 2022,FY 2021,FY 2020,FY 2019,2018 - 2015,Currency,Fiscal_Year_period
Period Ending,"Sep '24 Sep 30, 2024","Dec '23 Dec 31, 2023","Dec '22 Dec 31, 2022","Dec '21 Dec 31, 2021","Dec '20 Dec 31, 2020","Dec '19 Dec 31, 2019",2018 - 2015,,
Revenue,"36,347,000","36,684,000","41,420,000","36,893,000","31,297,000","20,780,000",Upgrade,Financials in USD,Fiscal year is January - December
Revenue Growth (YoY),-0.983%,-11.434%,12.271%,17.880%,50.611%,3026.777%,Upgrade,Financials in USD,Fiscal year is January - December
Cost of Revenue,"29,909,000","26,388,000","23,944,000","19,272,000","13,542,000","10,441,000",Upgrade,Financials in USD,Fiscal year is January - December
Gross Profit,"6,438,000","10,296,000","17,476,000","17,621,000","17,755,000","10,339,000",Upgrade,Financials in USD,Fiscal year is January - December
"Selling, General & Admin","30,820,000","34,780,000","37,449,000","24,169,000","10,437,000","7,009,000",Upgrade,Financials in USD,Fiscal year is January - December
Research & Development,"3,476,000","5,567,000","7,737,000","4,312,000","1,507,000","790,000",Upgrade,Financials in USD,Fiscal year is January - December
Operating Expenses,"35,445,000","41,495,000","46,334,000","29,629,000","13,092,000","8,899,000",Upgrade,Financials in USD,Fiscal year is January - December
Operating Income,"-29,007,000","-31,199,000","-28,858,000","-12,008,000","4,663,000","1,440,000",Upgrade,Financials in USD,Fiscal year is January - December
Interest Expense,"-385,000","-833,000",-,"-589,000",-,-,Upgrade,Financials in USD,Fiscal year is January - December
Interest & Investment Income,-,-,"213,000",-,"87,000","66,000",Upgrade,Financials in USD,Fiscal year is January - December
Other Non Operating Income (Expenses),"-275,000","142,000","55,000","-40,000","-24,000","-16,000",Upgrade,Financials in USD,Fiscal year is January - December
EBT Excluding Unusual Items,"-29,667,000","-31,890,000","-28,590,000","-12,637,000","4,726,000","1,490,000",Upgrade,Financials in USD,Fiscal year is January - December
Merger & Restructuring Charges,"-600,000",-,-,-,-,"-6,032,000",Upgrade,Financials in USD,Fiscal year is January - December
Impairment of Goodwill,-,-,"-16,613,000",-,-,-,Upgrade,Financials in USD,Fiscal year is January - December
Gain (Loss) on Sale of Investments,-,-,-,-,-,"6,000",Upgrade,Financials in USD,Fiscal year is January - December
Asset Writedown,"-2,169,000","-4,364,000","-4,188,000",-,-,-,Upgrade,Financials in USD,Fiscal year is January - December
Other Unusual Items,"400,000","-824,000",-,-,-,-,Upgrade,Financials in USD,Fiscal year is January - December
Pretax Income,"-32,036,000","-37,078,000","-49,391,000","-12,637,000","4,726,000","-4,536,000",Upgrade,Financials in USD,Fiscal year is January - December
Income Tax Expense,"-354,000","-298,000","-1,923,000","-2,834,000","1,156,000","-3,096,000",Upgrade,Financials in USD,Fiscal year is January - December
Earnings From Continuing Operations,-,"-36,780,000","-47,468,000","-9,803,000","3,570,000","-1,440,000",Upgrade,Financials in USD,Fiscal year is January - December
Net Income,"-31,682,000","-36,780,000","-47,468,000","-9,803,000","3,570,000","-1,440,000",Upgrade,Financials in USD,Fiscal year is January - December
Preferred Dividends & Other Adjustments,-,-,-,-,"2,962,000","-135,000",Upgrade,Financials in USD,Fiscal year is January - December
Net Income to Common,"-31,682,000","-36,780,000","-47,468,000","-9,803,000","608,000","-1,305,000",Upgrade,Financials in USD,Fiscal year is January - December
Shares Outstanding (Basic),"43,602,324","31,819,776","28,083,563","16,087,653","3,599,232","3,522,925",Upgrade,Financials in USD,Fiscal year is January - December
Shares Outstanding (Diluted),"43,602,324","31,819,776","28,083,563","16,087,653","3,800,636","3,522,925",Upgrade,Financials in USD,Fiscal year is January - December
Shares Change (YoY),52.210%,13.304%,74.566%,323.288%,7.883%,-,Upgrade,Financials in USD,Fiscal year is January - December
EPS (Basic),-0.727,-1.156,-1.690,-0.609,0.169,-0.370,Upgrade,Financials in USD,Fiscal year is January - December
EPS (Diluted),-0.727,-1.156,-1.690,-0.609,0.160,-0.370,Upgrade,Financials in USD,Fiscal year is January - December
Free Cash Flow,"-15,217,000","-26,748,000","-55,549,000","-28,946,000","-2,961,000","-440,000",Upgrade,Financials in USD,Fiscal year is January - December
Free Cash Flow Per Share,-0.349,-0.841,-1.978,-1.799,-0.779,-0.125,Upgrade,Financials in USD,Fiscal year is January - December
Gross Margin,17.713%,28.067%,42.192%,47.762%,56.731%,49.755%,Upgrade,Financials in USD,Fiscal year is January - December
Operating Margin,-79.806%,-85.048%,-69.672%,-32.548%,14.899%,6.930%,Upgrade,Financials in USD,Fiscal year is January - December
Profit Margin,-87.165%,-100.262%,-114.602%,-26.571%,1.943%,-6.280%,Upgrade,Financials in USD,Fiscal year is January - December
Free Cash Flow Margin,-41.866%,-72.915%,-134.112%,-78.459%,-9.461%,-2.117%,Upgrade,Financials in USD,Fiscal year is January - December
EBITDA,"-22,463,000","-25,539,000","-25,693,000","-9,125,000","6,707,000","3,079,000",Upgrade,Financials in USD,Fiscal year is January - December
EBITDA Margin,-61.801%,-69.619%,-62.030%,-24.734%,21.430%,14.817%,Upgrade,Financials in USD,Fiscal year is January - December
D&A For EBITDA,"6,544,000","5,660,000","3,165,000","2,883,000","2,044,000","1,639,000",Upgrade,Financials in USD,Fiscal year is January - December
EBIT,"-29,007,000","-31,199,000","-28,858,000","-12,008,000","4,663,000","1,440,000",Upgrade,Financials in USD,Fiscal year is January - December
EBIT Margin,-79.806%,-85.048%,-69.672%,-32.548%,14.899%,6.930%,Upgrade,Financials in USD,Fiscal year is January - December
Effective Tax Rate,-,-,-,-,24.460%,-,Upgrade,Financials in USD,Fiscal year is January - December
Advertising Expenses,-,"100,000",-,"400,000",-,-,Upgrade,Financials in USD,Fiscal year is January - December
